pair;round;nrTurns;success
0;0;3;true
0;1;1;true
0;2;1;true
0;3;2;false
0;4;7;true
0;5;7;true
1;0;4;true
1;1;1;true
1;2;1;true
1;3;1;true
1;4;1;true
1;5;1;false
2;0;2;true
2;1;3;true
2;2;2;true
2;3;1;true
2;4;3;true
2;5;2;true
3;0;2;true
3;1;7;false
3;2;7;true
3;3;7;true
3;4;7;true
3;5;7;false
4;0;7;false
4;1;7;false
4;2;7;true
4;3;7;false
4;4;7;true
4;5;7;true
5;0;3;true
5;1;1;true
5;2;1;true
5;3;1;true
5;4;3;true
5;5;1;true
6;0;7;false
6;1;2;true
6;2;1;false
6;3;1;false
6;4;1;true
6;5;7;true
7;0;3;false
7;1;7;true
7;2;7;false
7;3;7;false
7;4;7;true
7;5;7;false
8;0;7;true
8;1;7;true
8;2;7;false
8;3;7;false
8;4;7;false
8;5;7;false
9;0;3;true
9;1;1;true
9;2;1;true
9;3;1;true
9;4;7;false
9;5;7;true
10;0;3;true
10;1;2;true
10;2;7;false
10;3;7;false
10;4;7;true
10;5;7;false
11;0;4;true
11;1;1;true
11;2;1;true
11;3;2;false
11;4;2;true
11;5;7;true
12;0;7;false
12;1;7;true
12;2;7;false
12;3;7;false
12;4;7;false
12;5;4;false
13;0;6;false
13;1;7;false
13;2;7;true
13;3;7;false
13;4;7;false
13;5;7;false
14;0;4;true
14;1;1;true
14;2;3;true
14;3;1;false
14;4;3;true
14;5;7;false
15;0;7;true
15;1;7;true
15;2;7;false
15;3;7;false
15;4;7;false
15;5;7;true
16;0;4;true
16;1;1;true
16;2;1;true
16;3;3;true
16;4;2;true
16;5;1;true
17;0;3;true
17;1;1;true
17;2;2;true
17;3;4;true
17;4;1;true
17;5;1;true
18;0;5;false
18;1;6;true
18;2;2;false
18;3;7;false
18;4;7;false
18;5;7;true
19;0;5;false
19;1;1;false
19;2;1;false
19;3;1;true
19;4;1;false
19;5;1;false
20;0;2;true
20;1;7;false
20;2;7;true
20;3;7;false
20;4;7;false
20;5;7;false
21;0;7;false
21;1;7;true
21;2;7;false
21;3;7;true
21;4;7;true
21;5;6;false
22;0;2;true
22;1;1;true
22;2;2;false
22;3;1;true
22;4;4;false
22;5;1;false
23;0;3;true
23;1;3;false
23;2;7;false
23;3;7;true
23;4;7;false
23;5;7;false
24;0;2;true
24;1;1;true
24;2;2;true
24;3;4;true
24;4;1;true
24;5;7;true
25;0;7;false
25;1;7;true
25;2;7;true
25;3;7;false
25;4;7;false
25;5;7;false
26;0;3;true
26;1;7;true
26;2;7;false
26;3;7;true
26;4;7;true
26;5;7;true
27;0;2;true
27;1;3;false
27;2;7;false
27;3;7;true
27;4;7;true
27;5;7;true
28;0;2;true
28;1;3;false
28;2;1;false
28;3;2;false
28;4;3;false
28;5;1;false
29;0;5;true
29;1;1;false
29;2;2;true
29;3;7;true
29;4;7;true
29;5;7;true
30;0;3;true
30;1;2;true
30;2;2;false
30;3;1;false
30;4;1;true
30;5;1;true
31;0;3;false
31;1;1;true
31;2;1;true
31;3;7;false
31;4;7;false
31;5;7;false
32;0;2;true
32;1;7;true
32;2;7;false
32;3;7;false
32;4;7;true
32;5;7;false
33;0;4;false
33;1;7;false
33;2;4;true
33;3;7;true
33;4;7;false
33;5;7;false
34;0;2;true
34;1;5;false
34;2;1;false
34;3;1;true
34;4;1;false
34;5;1;false
35;0;7;false
35;1;7;false
35;2;7;true
35;3;7;false
35;4;7;false
35;5;7;false
36;0;7;false
36;1;2;false
36;2;7;true
36;3;4;true
36;4;7;true
36;5;7;false
37;0;3;true
37;1;1;false
37;2;3;false
37;3;7;true
37;4;7;true
37;5;7;false
38;0;2;true
38;1;4;true
38;2;7;false
38;3;7;false
38;4;7;false
38;5;7;true
39;0;3;true
39;1;1;true
39;2;3;false
39;3;1;true
39;4;1;true
39;5;1;false
40;0;3;true
40;1;3;true
40;2;2;true
40;3;1;true
40;4;1;true
40;5;1;true
41;0;2;false
41;1;3;true
41;2;1;true
41;3;1;true
41;4;1;true
41;5;1;true
42;0;2;true
42;1;2;false
42;2;2;false
42;3;2;true
42;4;7;false
42;5;7;false
43;0;3;true
43;1;7;false
43;2;7;false
43;3;7;true
43;4;7;false
43;5;7;false
44;0;2;true
44;1;7;false
44;2;7;true
44;3;7;true
44;4;7;false
44;5;7;true
45;0;7;true
45;1;7;false
45;2;7;false
45;3;7;false
45;4;7;true
45;5;7;false
46;0;2;true
46;1;1;false
46;2;2;true
46;3;1;true
46;4;1;true
46;5;7;true
47;0;3;true
47;1;1;true
47;2;1;true
47;3;1;true
47;4;7;false
47;5;7;true
48;0;2;true
48;1;5;true
48;2;7;true
48;3;7;false
48;4;7;true
48;5;7;true
49;0;2;true
49;1;1;true
49;2;4;false
49;3;1;false
49;4;2;false
49;5;1;false
50;0;4;false
50;1;7;true
50;2;7;true
50;3;7;false
50;4;7;true
50;5;7;false
51;0;7;true
51;1;7;false
51;2;7;false
51;3;7;true
51;4;7;true
51;5;7;false
52;0;2;true
52;1;4;true
52;2;7;true
52;3;7;false
52;4;7;true
52;5;7;true
53;0;4;true
53;1;2;true
53;2;1;false
53;3;1;true
53;4;2;true
53;5;1;false
54;0;2;true
54;1;3;true
54;2;1;true
54;3;1;true
54;4;1;true
54;5;1;true
55;0;3;false
55;1;1;true
55;2;1;true
55;3;1;true
55;4;1;true
55;5;7;true
56;0;2;true
56;1;7;false
56;2;7;false
56;3;7;true
56;4;7;true
56;5;7;true
57;0;3;true
57;1;1;true
57;2;1;true
57;3;1;true
57;4;1;true
57;5;1;true
58;0;3;false
58;1;3;true
58;2;2;true
58;3;7;true
58;4;7;true
58;5;7;false
59;0;2;true
59;1;7;true
59;2;7;false
59;3;7;false
59;4;7;true
59;5;7;true
60;0;4;true
60;1;2;true
60;2;3;true
60;3;1;true
60;4;1;true
60;5;3;true
61;0;2;true
61;1;3;false
61;2;7;false
61;3;7;false
61;4;7;true
61;5;7;false
62;0;7;false
62;1;7;false
62;2;7;false
62;3;7;false
62;4;7;true
62;5;7;false
63;0;2;true
63;1;1;true
63;2;3;true
63;3;1;true
63;4;2;false
63;5;2;true
64;0;7;true
64;1;7;false
64;2;7;true
64;3;7;false
64;4;7;true
64;5;6;true
65;0;4;false
65;1;1;true
65;2;7;false
65;3;7;false
65;4;7;true
65;5;7;true
66;0;2;true
66;1;2;true
66;2;1;true
66;3;1;false
66;4;1;true
66;5;1;true
67;0;5;false
67;1;1;true
67;2;1;true
67;3;1;true
67;4;2;true
67;5;7;false
68;0;4;true
68;1;1;true
68;2;1;true
68;3;2;false
68;4;1;false
68;5;1;false
69;0;2;true
69;1;3;true
69;2;2;false
69;3;2;false
69;4;1;true
69;5;1;false
70;0;2;true
70;1;6;false
70;2;1;false
70;3;7;true
70;4;7;false
70;5;7;false
71;0;6;false
71;1;1;true
71;2;1;true
71;3;7;false
71;4;3;true
71;5;2;true
72;0;2;true
72;1;3;true
72;2;1;true
72;3;7;false
72;4;7;true
72;5;7;false
73;0;4;false
73;1;1;true
73;2;1;true
73;3;1;true
73;4;1;false
73;5;1;true
74;0;5;false
74;1;1;false
74;2;1;true
74;3;1;false
74;4;1;true
74;5;1;true
75;0;2;true
75;1;1;true
75;2;4;true
75;3;1;true
75;4;1;true
75;5;2;true
76;0;2;true
76;1;4;true
76;2;7;true
76;3;7;true
76;4;7;false
76;5;7;false
77;0;3;false
77;1;1;true
77;2;3;false
77;3;1;true
77;4;3;true
77;5;7;false
78;0;2;true
78;1;3;true
78;2;1;true
78;3;1;true
78;4;1;true
78;5;1;false
79;0;2;true
79;1;4;false
79;2;3;true
79;3;1;true
79;4;7;false
79;5;7;true
80;0;3;true
80;1;1;true
80;2;1;false
80;3;1;true
80;4;1;true
80;5;1;true
81;0;4;false
81;1;1;true
81;2;2;false
81;3;1;true
81;4;1;false
81;5;1;false
82;0;7;false
82;1;7;false
82;2;7;true
82;3;7;false
82;4;7;true
82;5;7;true
83;0;2;true
83;1;3;true
83;2;3;false
83;3;1;true
83;4;3;false
83;5;2;false
84;0;7;false
84;1;7;true
84;2;7;false
84;3;7;false
84;4;7;false
84;5;7;true
85;0;5;true
85;1;1;true
85;2;1;true
85;3;1;true
85;4;1;true
85;5;1;true
86;0;5;true
86;1;1;true
86;2;1;false
86;3;1;false
86;4;1;false
86;5;1;true
87;0;4;true
87;1;7;true
87;2;7;true
87;3;7;false
87;4;7;true
87;5;7;false
88;0;5;true
88;1;7;false
88;2;7;true
88;3;7;true
88;4;7;false
88;5;7;true
89;0;5;true
89;1;7;true
89;2;7;false
89;3;7;false
89;4;7;false
89;5;7;false
90;0;7;false
90;1;7;false
90;2;7;true
90;3;7;true
90;4;7;false
90;5;7;true
91;0;2;true
