pair;round;nrTurns;success
34;0;7;true
34;1;7;true
34;2;7;true
34;3;7;false
34;4;7;false
34;5;4;true
35;0;2;false
35;1;1;true
35;2;1;false
35;3;1;true
35;4;1;true
35;5;1;true
36;0;3;true
36;1;1;true
36;2;1;true
36;3;1;true
36;4;1;true
36;5;1;true
37;0;2;true
37;1;3;true
37;2;2;true
37;3;2;true
37;4;7;true
37;5;7;true
38;0;2;true
38;1;1;true
38;2;1;true
38;3;1;true
38;4;1;true
38;5;1;false
39;0;2;false
39;1;2;true
39;2;2;false
39;3;1;false
39;4;1;false
39;5;1;false
40;0;3;true
40;1;1;true
40;2;1;true
40;3;1;true
40;4;1;false
40;5;1;false
41;0;2;true
41;1;3;true
41;2;1;true
41;3;1;true
41;4;1;true
41;5;1;true
42;0;3;true
42;1;1;true
42;2;1;true
42;3;1;true
42;4;7;false
42;5;7;true
43;0;7;true
43;1;7;false
43;2;7;false
43;3;7;true
43;4;4;false
43;5;1;true
44;0;2;true
44;1;1;true
44;2;1;true
44;3;7;false
44;4;7;false
44;5;7;true
45;0;2;false
45;1;1;true
45;2;1;true
45;3;1;false
45;4;1;false
45;5;2;true
46;0;2;true
46;1;7;true
46;2;7;true
46;3;7;false
46;4;7;false
46;5;7;false
47;0;2;false
47;1;1;true
47;2;2;true
47;3;3;true
47;4;7;true
47;5;7;true
48;0;7;true
48;1;7;false
48;2;7;false
48;3;7;true
48;4;6;true
48;5;3;true
49;0;3;true
49;1;1;true
49;2;1;true
49;3;1;false
49;4;1;true
49;5;1;false
50;0;7;false
50;1;7;false
50;2;7;true
50;3;7;true
50;4;6;true
50;5;4;true
51;0;2;true
51;1;1;true
51;2;2;true
51;3;1;true
51;4;1;true
51;5;1;true
52;0;3;false
52;1;1;true
52;2;2;true
52;3;1;true
52;4;1;true
52;5;1;true
53;0;2;true
53;1;3;false
53;2;1;false
53;3;1;true
53;4;1;false
53;5;1;false
54;0;4;true
54;1;1;true
54;2;1;true
54;3;1;true
54;4;1;true
54;5;1;true
55;0;7;true
55;1;7;false
55;2;7;false
55;3;7;false
55;4;7;false
55;5;7;true
56;0;7;false
56;1;7;false
56;2;7;false
56;3;7;true
56;4;7;false
56;5;7;true
57;0;4;true
57;1;1;true
57;2;1;true
57;3;1;true
57;4;1;true
57;5;1;true
58;0;2;true
58;1;1;true
58;2;1;true
58;3;2;false
58;4;1;false
58;5;1;false
59;0;3;true
59;1;1;true
59;2;1;true
59;3;1;true
59;4;1;true
59;5;1;true
60;0;5;true
60;1;2;true
60;2;1;false
60;3;7;false
60;4;7;true
60;5;7;false
61;0;7;false
61;1;7;false
61;2;7;false
61;3;7;true
61;4;7;true
61;5;2;true
62;0;2;true
62;1;2;true
62;2;1;true
62;3;1;true
62;4;1;true
62;5;1;false
63;0;3;true
63;1;1;false
63;2;1;true
63;3;1;true
63;4;1;true
63;5;1;true
64;0;2;true
64;1;3;false
64;2;1;false
64;3;1;false
64;4;1;true
64;5;1;true
65;0;7;true
65;1;7;true
65;2;7;true
65;3;7;false
65;4;7;true
65;5;5;true
66;0;2;true
66;1;3;true
66;2;1;true
66;3;1;false
66;4;1;false
66;5;1;true
67;0;2;true
67;1;1;true
67;2;2;true
67;3;1;true
67;4;1;true
67;5;1;true
68;0;2;true
68;1;1;true
68;2;1;true
68;3;3;true
68;4;2;true
68;5;1;false
69;0;7;false
69;1;7;false
69;2;7;false
69;3;7;true
69;4;5;true
69;5;1;false
70;0;3;false
70;1;7;true
70;2;7;false
70;3;7;false
70;4;7;true
70;5;6;true
71;0;2;true
71;1;3;true
71;2;1;true
71;3;1;true
71;4;1;true
71;5;1;true
72;0;2;false
72;1;1;true
72;2;1;true
72;3;1;true
72;4;1;true
72;5;1;false
73;0;7;false
73;1;7;false
73;2;7;false
73;3;7;false
73;4;4;false
73;5;1;false
74;0;2;true
74;1;2;true
74;2;2;false
74;3;1;false
74;4;1;true
74;5;1;false
75;0;2;false
75;1;2;false
75;2;1;true
75;3;1;false
75;4;1;false
75;5;1;true
76;0;7;true
76;1;7;false
76;2;7;true
76;3;7;false
76;4;7;true
76;5;7;false
77;0;2;false
77;1;1;true
77;2;3;true
77;3;1;true
77;4;1;false
77;5;1;true
78;0;2;true
78;1;2;true
78;2;1;true
78;3;7;false
78;4;7;false
78;5;7;false
79;0;2;true
79;1;2;true
79;2;1;true
79;3;1;true
79;4;1;true
79;5;1;true
80;0;2;true
80;1;2;false
80;2;1;true
80;3;1;false
80;4;1;true
80;5;1;true
81;0;3;false
81;1;1;true
81;2;1;true
81;3;1;true
81;4;1;true
81;5;1;true
82;0;2;true
82;1;1;false
82;2;1;true
82;3;1;false
82;4;1;true
82;5;1;true
83;0;2;true
83;1;7;false
83;2;7;true
83;3;7;true
83;4;7;true
83;5;7;false
84;0;3;true
84;1;1;true
84;2;1;false
84;3;1;true
84;4;1;true
84;5;1;true
85;0;2;true
85;1;2;true
85;2;1;true
85;3;1;true
85;4;1;true
85;5;1;true
86;0;7;false
86;1;7;false
86;2;7;false
86;3;7;true
86;4;7;true
86;5;7;false
87;0;7;true
87;1;7;true
87;2;7;true
87;3;7;false
87;4;7;false
87;5;7;false
88;0;3;false
88;1;1;true
88;2;1;true
88;3;1;true
88;4;1;true
88;5;1;true
89;0;3;true
89;1;1;true
89;2;7;false
89;3;7;true
89;4;7;true
89;5;7;true
90;0;7;false
90;1;7;false
90;2;7;false
90;3;7;false
90;4;6;true
90;5;2;true
91;0;2;true
91;1;1;true
91;2;1;true
91;3;2;true
91;4;1;true
91;5;1;true
92;0;3;true
92;1;1;true
92;2;1;true
92;3;1;false
92;4;1;false
92;5;1;true
93;0;3;true
93;1;1;true
93;2;1;false
93;3;1;true
93;4;1;false
93;5;1;false
94;0;7;false
94;1;7;false
94;2;7;false
94;3;7;true
94;4;4;true
94;5;1;false
95;0;4;false
95;1;1;true
95;2;1;true
95;3;1;false
95;4;7;true
95;5;7;false
96;0;5;true
96;1;2;true
96;2;7;false
96;3;7;false
96;4;7;true
96;5;7;false
97;0;4;false
97;1;1;true
97;2;1;true
97;3;1;false
97;4;7;true
97;5;7;true
98;0;7;false
98;1;7;true
98;2;7;false
98;3;7;false
98;4;7;true
98;5;7;true
99;0;2;false
99;1;1;false
99;2;1;true
99;3;1;true
99;4;2;false
99;5;1;false
100;0;2;false
100;1;1;true
100;2;1;true
100;3;1;true
100;4;1;true
100;5;1;false
101;0;2;true
101;1;1;true
101;2;1;false
101;3;1;true
101;4;1;true
101;5;1;false
102;0;4;true
102;1;1;true
102;2;1;true
102;3;1;true
102;4;1;true
102;5;1;true
103;0;2;true
103;1;3;true
103;2;1;true
103;3;1;true
103;4;1;true
103;5;1;true
104;0;3;true
104;1;7;true
104;2;7;false
104;3;7;false
104;4;7;false
104;5;1;false
105;0;2;true
105;1;2;false
105;2;1;true
105;3;1;false
105;4;1;false
105;5;1;true
106;0;2;true
106;1;2;true
106;2;1;true
106;3;7;false
106;4;7;true
106;5;7;false
107;0;7;false
107;1;7;true
107;2;7;true
107;3;6;false
107;4;1;false
107;5;1;false
108;0;3;false
108;1;1;false
108;2;1;false
108;3;1;false
108;4;1;true
108;5;1;false
109;0;3;false
109;1;1;true
109;2;7;false
109;3;7;false
109;4;7;true
109;5;7;true
110;0;2;true
110;1;1;true
110;2;2;true
110;3;1;true
110;4;1;true
110;5;1;true
111;0;3;true
111;1;1;true
111;2;1;true
111;3;1;true
111;4;4;false
111;5;2;false
112;0;3;true
112;1;1;true
112;2;1;false
112;3;1;true
112;4;1;true
112;5;1;false
113;0;3;false
113;1;1;false
113;2;1;false
113;3;1;false
113;4;1;true
113;5;1;true
114;0;3;true
114;1;1;true
114;2;1;false
114;3;1;true
114;4;1;true
114;5;1;true
115;0;2;true
115;1;3;true
115;2;1;true
115;3;1;true
115;4;1;true
115;5;1;true
116;0;7;false
116;1;7;false
116;2;7;true
116;3;7;false
116;4;7;false
116;5;7;true
117;0;2;true
117;1;7;true
117;2;7;true
117;3;7;false
117;4;7;true
117;5;7;false
118;0;2;true
118;1;1;true
118;2;1;false
118;3;1;true
118;4;1;true
118;5;1;false
119;0;4;false
119;1;1;true
119;2;1;true
119;3;1;false
119;4;1;true
119;5;1;false
120;0;3;true
120;1;1;false
120;2;1;true
120;3;1;true
120;4;1;true
120;5;1;false
121;0;3;false
121;1;1;true
121;2;1;true
121;3;1;false
121;4;1;true
121;5;1;true
122;0;3;true
122;1;1;false
122;2;1;true
122;3;1;true
122;4;1;true
122;5;1;true
123;0;2;true
123;1;2;true
123;2;1;true
123;3;1;false
123;4;1;false
123;5;1;true
124;0;2;false
124;1;1;false
124;2;1;true
124;3;1;true
124;4;1;true
124;5;1;true
125;0;3;false
125;1;1;true
125;2;1;true
125;3;1;false
125;4;1;true
125;5;1;false
126;0;3;true
126;1;1;true
126;2;1;false
126;3;2;true
126;4;1;false
126;5;1;false
127;0;3;true
127;1;1;true
127;2;1;true
127;3;1;true
127;4;1;true
127;5;1;true
128;0;4;true
128;1;7;false
128;2;7;true
128;3;7;false
128;4;7;true
128;5;7;true
129;0;7;false
129;1;7;true
129;2;7;false
129;3;7;false
129;4;7;false
129;5;6;true
130;0;2;true
130;1;1;true
130;2;3;false
130;3;7;true
130;4;7;false
130;5;7;true
131;0;3;false
131;1;1;false
131;2;1;false
131;3;1;true
131;4;1;true
131;5;1;true
132;0;2;true
132;1;3;false
132;2;1;false
132;3;1;false
132;4;1;true
132;5;1;true
133;0;2;true
133;1;7;false
133;2;7;true
133;3;7;true
133;4;7;false
133;5;7;false
134;0;2;true
134;1;1;true
134;2;2;false
134;3;1;true
134;4;1;true
134;5;1;true
135;0;3;true
135;1;1;false
135;2;1;true
135;3;1;true
135;4;1;true
135;5;1;true
136;0;2;true
136;1;7;true
136;2;7;false
136;3;7;false
136;4;7;true
136;5;7;false
137;0;2;true
137;1;7;false
137;2;7;true
137;3;7;true
137;4;7;true
137;5;7;false
138;0;3;true
138;1;1;true
138;2;7;true
138;3;7;true
138;4;7;false
138;5;7;false
139;0;3;true
139;1;1;true
139;2;2;true
139;3;7;true
139;4;7;false
139;5;7;true
140;0;3;true
140;1;1;false
140;2;1;true
140;3;1;true
140;4;1;true
140;5;1;true
141;0;2;true
141;1;2;true
141;2;1;true
141;3;1;true
141;4;1;true
141;5;1;true
142;0;4;false
142;1;1;true
142;2;1;true
142;3;1;false
142;4;1;false
142;5;1;true
143;0;7;true
143;1;7;false
143;2;7;false
143;3;7;false
143;4;7;false
143;5;3;true
144;0;3;true
144;1;1;true
144;2;1;false
144;3;1;true
144;4;1;true
144;5;1;true
145;0;2;false
145;1;1;true
145;2;1;false
145;3;1;true
145;4;1;false
145;5;1;false
146;0;2;false
146;1;2;true
146;2;7;true
146;3;7;false
146;4;7;true
146;5;7;true
147;0;3;false
147;1;1;true
147;2;1;true
147;3;1;true
147;4;1;true
147;5;1;true
148;0;2;true
148;1;3;false
148;2;1;true
148;3;1;true
148;4;1;true
148;5;1;false
149;0;2;false
149;1;1;true
149;2;1;true
149;3;1;true
149;4;1;false
149;5;1;true
150;0;3;true
150;1;1;true
150;2;2;true
150;3;2;true
150;4;2;true
150;5;2;true
151;0;3;true
151;1;1;false
151;2;1;true
151;3;1;false
151;4;1;true
151;5;1;true
152;0;2;false
152;1;1;true
152;2;1;false
152;3;1;false
152;4;1;false
152;5;1;true
153;0;3;true
153;1;1;true
153;2;7;true
153;3;7;false
153;4;7;true
153;5;7;false
154;0;7;false
154;1;7;false
154;2;7;true
154;3;7;true
154;4;7;false
154;5;7;false
155;0;2;true
155;1;2;true
155;2;1;true
155;3;1;true
155;4;1;true
155;5;1;true
156;0;3;true
156;1;1;true
156;2;1;true
156;3;1;true
156;4;1;true
156;5;1;true
157;0;2;true
157;1;2;false
157;2;1;true
157;3;1;true
157;4;1;true
157;5;1;true
158;0;7;false
158;1;7;false
158;2;7;false
158;3;7;false
158;4;7;true
158;5;7;true
159;0;2;true
159;1;3;false
159;2;1;false
159;3;1;true
159;4;1;false
159;5;1;false
160;0;3;true
160;1;1;true
160;2;1;true
160;3;2;true
160;4;1;true
160;5;1;true
161;0;2;true
161;1;3;false
161;2;1;true
161;3;1;true
161;4;1;true
161;5;1;true
162;0;7;false
162;1;7;false
162;2;7;false
162;3;7;false
162;4;7;false
162;5;4;true
163;0;2;true
163;1;2;true
163;2;1;true
163;3;1;true
163;4;1;true
163;5;1;false
164;0;5;true
164;1;7;true
164;2;7;false
164;3;7;false
164;4;7;false
164;5;3;true
165;0;2;true
165;1;2;true
165;2;1;true
165;3;1;false
165;4;1;true
165;5;1;true
166;0;2;false
166;1;7;true
166;2;7;false
166;3;7;false
166;4;7;true
166;5;7;true
167;0;2;true
167;1;2;false
167;2;1;false
167;3;1;false
167;4;1;true
167;5;1;true
168;0;2;true
168;1;7;true
168;2;7;true
168;3;7;false
168;4;7;true
168;5;7;true
169;0;3;true
169;1;1;true
169;2;1;true
169;3;1;true
169;4;1;true
169;5;1;true
170;0;4;false
170;1;1;true
170;2;1;true
170;3;1;false
170;4;1;true
170;5;7;false
171;0;3;true
171;1;1;true
171;2;1;true
171;3;1;false
171;4;1;true
171;5;1;false
172;0;4;true
172;1;7;true
172;2;7;false
172;3;7;false
172;4;7;false
172;5;7;false
173;0;3;true
173;1;1;true
173;2;2;false
173;3;1;true
173;4;1;true
173;5;1;true
174;0;2;true
174;1;3;false
174;2;1;false
174;3;1;false
174;4;1;false
174;5;1;true
175;0;2;true
175;1;1;true
175;2;1;true
175;3;7;false
175;4;7;true
175;5;7;true
176;0;5;true
176;1;2;true
176;2;2;true
176;3;2;true
176;4;7;false
176;5;7;true
177;0;2;true
177;1;1;true
177;2;1;true
177;3;3;true
177;4;1;true
177;5;1;false
178;0;3;true
178;1;1;true
178;2;1;false
178;3;1;true
178;4;1;true
178;5;1;true
179;0;3;true
179;1;7;true
179;2;7;false
179;3;7;false
179;4;7;false
179;5;7;false
180;0;2;true
180;1;1;true
180;2;2;true
180;3;1;true
180;4;1;true
180;5;1;true
181;0;2;true
181;1;2;true
181;2;1;true
181;3;1;true
181;4;1;true
181;5;1;true
182;0;3;false
182;1;1;false
182;2;1;false
182;3;1;true
182;4;2;false
182;5;1;false
183;0;4;true
183;1;1;true
183;2;1;true
183;3;1;true
183;4;1;true
183;5;1;false
184;0;2;true
184;1;1;true
184;2;3;true
184;3;1;true
184;4;1;true
184;5;1;true
185;0;2;false
185;1;1;true
185;2;1;false
185;3;1;false
185;4;1;false
185;5;1;true
186;0;7;true
186;1;7;true
186;2;7;false
186;3;7;false
186;4;7;false
186;5;7;false
187;0;2;false
187;1;1;true
187;2;1;true
187;3;1;true
187;4;1;false
187;5;1;true
188;0;2;true
188;1;1;true
188;2;2;true
188;3;1;false
188;4;1;true
188;5;1;true
189;0;2;true
189;1;1;true
189;2;7;false
189;3;7;false
189;4;7;false
189;5;7;false
190;0;4;true
190;1;1;false
190;2;1;false
190;3;1;true
190;4;1;true
190;5;1;false
191;0;3;true
191;1;1;false
191;2;1;true
191;3;1;true
191;4;1;true
191;5;1;true
192;0;2;true
192;1;7;true
192;2;7;true
192;3;7;false
192;4;7;false
192;5;5;false
193;0;2;true
193;1;1;true
193;2;3;true
193;3;1;true
193;4;1;true
193;5;1;true
194;0;4;true
194;1;7;true
194;2;7;true
194;3;7;true
194;4;7;true
194;5;7;true
195;0;7;false
195;1;7;true
195;2;7;false
195;3;7;true
195;4;7;false
195;5;7;false
196;0;2;true
196;1;2;false
196;2;7;false
196;3;7;false
196;4;7;true
196;5;7;true
197;0;2;true
197;1;1;true
197;2;7;false
197;3;7;true
197;4;7;false
197;5;7;true
198;0;4;true
198;1;7;false
198;2;7;true
198;3;7;false
198;4;7;true
198;5;7;false
199;0;3;true
199;1;1;false
199;2;1;false
199;3;1;true
199;4;1;true
199;5;1;true
200;0;2;true
200;1;7;false
200;2;7;true
200;3;7;true
200;4;7;true
200;5;7;false
201;0;3;true
201;1;1;true
201;2;7;true
201;3;7;true
201;4;7;true
201;5;7;false
202;0;3;true
202;1;1;true
202;2;1;true
202;3;1;true
202;4;1;true
202;5;2;true
203;0;3;false
203;1;1;false
203;2;1;false
203;3;1;false
203;4;1;true
203;5;1;false
204;0;2;true
204;1;1;false
204;2;1;true
204;3;1;false
204;4;1;false
204;5;1;false
205;0;2;true
205;1;7;false
205;2;7;false
205;3;7;false
205;4;7;false
205;5;7;false
206;0;3;true
206;1;3;true
206;2;7;true
206;3;7;false
206;4;7;true
206;5;7;true
207;0;2;true
207;1;2;true
207;2;1;true
207;3;7;false
207;4;7;false
207;5;7;false
208;0;3;true
208;1;7;false
208;2;7;true
208;3;7;false
208;4;7;false
208;5;7;false
209;0;2;true
209;1;1;true
209;2;1;true
209;3;2;true
209;4;2;false
209;5;1;false
210;0;3;true
210;1;1;true
210;2;1;true
210;3;1;true
210;4;1;true
210;5;1;true
211;0;7;false
211;1;7;false
211;2;7;false
211;3;7;true
211;4;7;false
211;5;7;false
212;0;2;true
212;1;3;false
212;2;1;true
212;3;1;false
212;4;1;true
212;5;1;true
213;0;3;true
213;1;1;true
213;2;1;true
213;3;1;true
213;4;1;true
213;5;1;true
214;0;2;true
214;1;2;false
214;2;1;false
214;3;1;false
214;4;1;false
214;5;1;false
215;0;3;true
215;1;2;true
215;2;2;true
215;3;2;true
215;4;7;false
215;5;7;true
216;0;4;true
216;1;7;false
216;2;7;true
216;3;7;false
216;4;7;true
216;5;4;true
217;0;2;true
217;1;2;true
217;2;1;true
217;3;1;false
217;4;1;true
217;5;1;true
218;0;2;true
218;1;1;true
218;2;3;true
218;3;1;true
218;4;1;true
218;5;1;true
219;0;2;true
219;1;2;true
219;2;1;true
219;3;1;true
219;4;1;false
219;5;1;false
220;0;2;true
220;1;1;true
220;2;7;false
220;3;7;true
220;4;7;true
220;5;7;false
221;0;2;false
221;1;1;true
221;2;1;true
221;3;1;true
221;4;1;false
221;5;1;false
222;0;7;false
222;1;7;false
222;2;7;true
222;3;7;false
222;4;7;false
222;5;7;false
223;0;3;true
223;1;2;false
223;2;1;false
223;3;1;true
223;4;1;true
223;5;1;true
224;0;7;true
224;1;7;false
224;2;7;false
224;3;7;true
224;4;7;false
224;5;3;true
225;0;3;true
225;1;1;true
225;2;1;true
225;3;1;false
225;4;1;true
225;5;1;false
226;0;4;false
226;1;1;false
226;2;1;true
226;3;1;true
226;4;1;false
226;5;1;false
227;0;3;false
227;1;1;true
227;2;1;false
227;3;1;true
227;4;1;true
227;5;1;true
228;0;3;true
228;1;1;true
228;2;1;true
228;3;1;true
228;4;1;true
228;5;1;true
229;0;7;false
229;1;7;false
229;2;7;true
229;3;7;true
229;4;7;true
229;5;3;true
230;0;2;true
230;1;7;false
230;2;7;true
230;3;7;true
230;4;7;true
230;5;7;false
231;0;2;true
231;1;1;false
231;2;2;true
231;3;7;true
231;4;7;false
231;5;7;false
232;0;3;true
232;1;1;true
232;2;1;true
232;3;1;true
232;4;1;true
232;5;1;true
233;0;3;true
233;1;1;false
233;2;2;true
233;3;7;false
233;4;7;true
233;5;7;true
234;0;2;true
234;1;7;true
234;2;7;false
234;3;7;false
234;4;7;false
234;5;7;false
235;0;2;true
235;1;1;true
235;2;7;false
235;3;7;true
235;4;7;true
235;5;7;false
236;0;2;true
236;1;1;true
236;2;3;false
236;3;1;false
236;4;1;true
236;5;1;true
237;0;2;false
237;1;1;true
237;2;1;true
237;3;1;true
237;4;1;true
237;5;1;true
238;0;2;true
238;1;7;false
238;2;7;false
238;3;7;false
238;4;7;false
238;5;7;true
239;0;3;true
239;1;1;true
239;2;2;true
239;3;1;true
239;4;1;true
239;5;1;true
240;0;2;true
240;1;2;false
240;2;1;false
240;3;1;true
240;4;1;false
240;5;1;false
241;0;7;false
241;1;7;true
241;2;7;false
241;3;7;true
241;4;7;false
241;5;7;false
242;0;3;false
242;1;1;true
242;2;2;false
242;3;7;false
242;4;7;true
242;5;7;false
243;0;2;true
243;1;3;true
243;2;1;true
243;3;1;true
243;4;1;true
243;5;1;true
244;0;4;false
244;1;1;false
244;2;1;false
244;3;1;false
244;4;1;false
244;5;1;false
245;0;7;false
245;1;7;false
245;2;7;false
245;3;7;true
245;4;7;false
245;5;2;true
246;0;3;false
246;1;1;true
246;2;1;false
246;3;1;true
246;4;1;true
246;5;1;false
247;0;2;true
247;1;7;true
247;2;7;true
247;3;7;false
247;4;7;false
247;5;5;true
248;0;2;true
248;1;1;true
248;2;1;true
248;3;2;false
248;4;2;true
248;5;1;true
249;0;7;false
249;1;7;true
249;2;7;false
249;3;7;false
249;4;7;true
249;5;7;false
250;0;2;true
250;1;1;true
250;2;7;true
250;3;7;true
250;4;7;false
250;5;7;true
251;0;3;true
251;1;2;false
251;2;1;false
251;3;1;false
251;4;1;true
251;5;1;false
252;0;2;true
252;1;2;false
252;2;1;false
252;3;1;false
252;4;1;false
252;5;1;false
253;0;7;false
253;1;7;true
253;2;7;false
253;3;7;true
253;4;7;true
253;5;3;true
254;0;7;false
254;1;7;false
254;2;7;false
254;3;7;true
254;4;7;true
254;5;7;false
255;0;3;true
255;1;1;true
255;2;7;false
255;3;7;false
255;4;7;true
255;5;7;true
256;0;4;true
256;1;2;true
256;2;2;true
256;3;7;false
256;4;7;true
256;5;7;true
257;0;3;true
257;1;1;true
257;2;7;true
257;3;7;true
257;4;7;true
257;5;7;true
258;0;2;true
258;1;2;false
258;2;1;true
258;3;1;false
258;4;1;true
258;5;2;false
259;0;7;false
259;1;7;true
259;2;7;true
259;3;4;true
259;4;1;false
259;5;1;true
260;0;2;false
260;1;1;true
260;2;1;true
260;3;1;true
260;4;1;true
260;5;1;true
261;0;2;true
261;1;2;true
261;2;2;false
261;3;1;true
261;4;1;true
261;5;1;true
262;0;7;false
262;1;7;false
262;2;7;false
262;3;7;true
262;4;7;false
262;5;4;true
263;0;7;true
263;1;7;false
263;2;7;true
263;3;7;true
263;4;6;true
263;5;2;true
264;0;7;false
264;1;7;true
264;2;7;false
264;3;7;true
264;4;6;true
264;5;2;true
265;0;2;false
265;1;1;true
265;2;1;true
265;3;1;true
265;4;1;false
265;5;1;true
266;0;2;true
266;1;1;true
266;2;2;true
266;3;1;true
266;4;1;true
266;5;1;true
267;0;7;true
267;1;7;false
267;2;7;true
267;3;7;true
267;4;7;false
267;5;2;true
268;0;3;false
268;1;1;true
268;2;3;true
268;3;7;false
268;4;7;true
268;5;7;false
269;0;2;true
269;1;2;false
269;2;1;true
269;3;1;false
269;4;1;false
269;5;1;false
270;0;3;true
270;1;1;true
270;2;1;true
270;3;7;false
270;4;7;false
270;5;7;false
271;0;4;true
271;1;7;true
271;2;7;false
271;3;7;false
271;4;7;false
271;5;7;false
272;0;3;true
272;1;1;true
272;2;1;true
272;3;1;true
272;4;1;true
272;5;1;true
273;0;3;true
273;1;1;true
273;2;1;true
273;3;1;true
273;4;1;true
273;5;1;true
274;0;2;true
274;1;7;false
274;2;7;false
274;3;7;true
274;4;7;false
274;5;7;true
275;0;3;true
275;1;1;true
275;2;7;false
275;3;7;false
275;4;7;false
275;5;5;true
276;0;3;true
276;1;1;true
276;2;1;true
276;3;1;false
276;4;1;true
276;5;1;true
277;0;2;true
277;1;3;true
277;2;7;false
277;3;7;false
277;4;5;true
277;5;1;true
278;0;3;true
278;1;1;true
278;2;1;true
278;3;1;true
278;4;1;true
278;5;1;true
279;0;2;true
279;1;1;true
279;2;3;true
279;3;1;true
279;4;1;true
279;5;1;true
280;0;2;true
280;1;1;false
280;2;2;true
280;3;1;true
280;4;2;true
280;5;1;true
281;0;7;false
281;1;7;true
281;2;7;false
281;3;7;false
281;4;7;false
281;5;7;true
282;0;2;true
282;1;1;true
282;2;7;false
282;3;7;true
282;4;7;true
282;5;7;false
283;0;2;true
283;1;1;false
283;2;1;true
283;3;1;true
283;4;1;false
283;5;1;true
284;0;7;true
284;1;7;true
284;2;7;false
284;3;7;true
284;4;7;false
284;5;7;true
285;0;7;false
285;1;7;true
285;2;7;false
285;3;7;true
285;4;7;false
285;5;7;false
286;0;2;true
286;1;3;false
286;2;1;false
286;3;1;true
286;4;1;true
286;5;1;true
287;0;2;true
287;1;7;false
287;2;7;false
287;3;7;false
287;4;7;false
287;5;4;false
288;0;7;false
288;1;7;true
288;2;7;false
288;3;7;false
288;4;7;false
288;5;7;false
289;0;4;false
289;1;1;false
289;2;1;false
289;3;1;false
289;4;7;true
289;5;7;false
290;0;7;false
290;1;7;false
290;2;7;false
290;3;7;false
290;4;7;true
290;5;3;true
