pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R3;S2;R1;S3;NA;1.5396612569327288823584028140066394;6.578251322089486443257513452079052773742406803990886598620236742508595105;6.578251322089486443257513452079052775366006803990886598520236542488595105;43.3436880812168937419248330310929851290100533261714158912301708438126535886;43.3436880812168937419248330310929852137296932261714158913301808438136535886
0;0;0;R3;S1;R2;S1;1.5749270523612659938594279797768870;0.9424392279109448436037123463131457;6.578251322089486443257513452079052773742406803990886598620236742508595105;3.85367810601889090492140319479443280736502847018060015228352639720310580;27.0966905945338465825416443432684428976171049119737435782080242414620852428;46.47505021691460936987915200889253847356141031163501164123687318241626552
0;0;1;R3;S3;R3;I understand;1.5104569234115763448911662123864556;0.17311605525592791032430772115222698;4.16943388145360310457676710095503455725560010068413631332606587779008902;2.1545518039075607671814215350534342076084078092606858869873410690245745;37.33342259019489355715948265522666999183553511704634052869567430804533821;44.6012914448191103995548988220587331257356844755638940874641339759155333
0;1;0;R2;S1;R2;I understand;NA;0.210926273258823842076376997566369617;2.3648516714661306428286208169182685485574848016255299571790946825370416;2.1545518039075607671814215350534342076084078092606858869873410690245745;40.7201572411802433557065187439767975646593104726326285100578862103176889;41.5106140763378469854722729261257135034873774755958895854593783287993072
0;2;0;R2;S1;R2;I understand;NA;0.210926273258823842076376997566369617;2.3648516714661306428286208169182685485574848016255299571790946825370416;2.1545518039075607671814215350534342076084078092606858869873410690245745;40.7201572411802433557065187439767975646593104726326285100578862103176889;41.5106140763378469854722729261257135034873774755958895854593783287993072
0;3;0;R3;S3;R3;I understand;NA;0.17311605525592791032430772115222698;2.3648516714661306428286208169182685485574848016255299571790946825370416;2.1545518039075607671814215350534342076084078092606858869873410690245745;40.7201572411802433557065187439767975646593104726326285100578862103176889;41.5106140763378469854722729261257135034873774755958895854593783287993072
0;4;0;R2;S1;R2;I understand;NA;0.210926273258823842076376997566369617;2.3648516714661306428286208169182685485574848016255299571790946825370416;2.1545518039075607671814215350534342076084078092606858869873410690245745;40.7201572411802433557065187439767975646593104726326285100578862103176889;41.5106140763378469854722729261257135034873774755958895854593783287993072
0;5;0;R1;S2;R1;I understand;NA;0.21354591071129238303298816153607213;2.3648516714661306428286208169182685485574848016255299571790946825370416;2.1545518039075607671814215350534342076084078092606858869873410690245745;40.7201572411802433557065187439767975646593104726326285100578862103176889;41.5106140763378469854722729261257135034873774755958895854593783287993072
1;0;0;R2;S3;R2;S4;NA;1.5657406443471762157754854030947891;6.578251322089486443257513452079052773742406803990886598620236742508595105;6.578251322089486443257513452079052775366006803990886598520236542488595105;43.3436880812168937419248330310929851290100533261714158912301708438126535886;43.3436880812168937419248330310929852137296932261714158913301808438136535886
1;0;0;R2;S3;R2;I understand;1.5459066536201887631210798125083242;0.06882827192455684883255098563248271;6.578251322089486443257513452079052773742406803990886598620236742508595105;3.49442945707428593320926072398872210455278386801050403922584605409638152;24.174354697404412925686647516798197876756742049604491532711498217881620699;44.60853146617882510582914838919051155024461693961059705101719278334232709
1;1;0;R3;S2;R3;I understand;NA;0.6478042074107209403964600677840680;4.07325305572769002402449451260400462737724839788722583193606272753684809;3.49442945707428593320926072398872210455278386801050403922584605409638152;43.700980404102105628703432109166314191931111687029219164525346158178176558;42.397225748881361912495641124836168483001685698943613300761646453700377111
1;2;0;R1;S2;R1;I understand;NA;0.6478042074107209403964600677840680;4.07325305572769002402449451260400462737724839788722583193606272753684809;3.49442945707428593320926072398872210455278386801050403922584605409638152;43.700980404102105628703432109166314191931111687029219164525346158178176558;42.397225748881361912495641124836168483001685698943613300761646453700377111
1;3;0;R3;S1;R3;I understand;NA;0.7845176453049501692005074135017966;4.07325305572769002402449451260400462737724839788722583193606272753684809;3.49442945707428593320926072398872210455278386801050403922584605409638152;43.700980404102105628703432109166314191931111687029219164525346158178176558;42.397225748881361912495641124836168483001685698943613300761646453700377111
1;4;0;R2;S3;R2;I understand;NA;0.06882827192455684883255098563248271;4.07325305572769002402449451260400462737724839788722583193606272753684809;3.49442945707428593320926072398872210455278386801050403922584605409638152;43.700980404102105628703432109166314191931111687029219164525346158178176558;42.397225748881361912495641124836168483001685698943613300761646453700377111
1;5;0;R1;S2;R3;I understand;NA;0.6478042074107209403964600677840680;4.07325305572769002402449451260400462737724839788722583193606272753684809;3.49442945707428593320926072398872210455278386801050403922584605409638152;43.700980404102105628703432109166314191931111687029219164525346158178176558;42.397225748881361912495641124836168483001685698943613300761646453700377111
2;0;0;R2;S4;R2;S4;NA;1.5524220252295695106847709439084842;6.578251322089486443257513452079052773742406803990886598620236742508595105;6.578251322089486443257513452079052775366006803990886598520236542488595105;43.3436880812168937419248330310929851290100533261714158912301708438126535886;43.3436880812168937419248330310929852137296932261714158913301808438136535886
2;0;0;R2;S4;R2;I understand;1.5459066536201887631210798125083242;0.20306882041406373926683657559008873;6.578251322089486443257513452079052773742406803990886598620236742508595105;3.91644058889236779816958390486658797323585694941556349471054120224134510;29.291954414782390167130957071781217807670015633127419677263296405302588497;44.51212561850864503364551640163808760043227677075708250009063004342295049
2;1;0;R2;S4;R2;I understand;NA;0.20306882041406373926683657559008873;4.19357730137296563431710868891475293833866358143087260958102238564846767;3.91644058889236779816958390486658797323585694941556349471054120224134510;43.901066183930480856600705920357074912694929692755339782495966508306464663;42.87893042052092287922415052014016903610858235817431449274267985331204356
2;2;0;R1;S3;R2;S4;NA;1.4937841915367009072947479414124044;4.19357730137296563431710868891475293833866358143087260958102238564846767;3.91644058889236779816958390486658797323585694941556349471054120224134510;43.901066183930480856600705920357074912694929692755339782495966508306464663;42.87893042052092287922415052014016903610858235817431449274267985331204356
2;2;0;R1;S2;R2;S3;0.15405671712150246398048542835095722;1.5168918589069526812666197051339281;4.19357730137296563431710868891475293833866358143087260958102238564846767;1.307178638817018792096193807284179094220075389735728126918930002093964;22.010958606443993544507442134473848725724517847058437014644481516645909896;46.1362596624087744179789289487366301536577312254474746189464722888663
2;2;1;R1;S1;R1;S1;0.22712894344823062154312317541608762;1.4232493899478987580958746544705286;1.3285299652537136920813732058059509403735466348468146522074781648186730;1.98805614310163510401927755394358108441044792725652351126189892861552;5.8209898385380464436350903127157963232178867822657270045313850544281903;36.6240663525402687561422257215598171109964870373321380864104722808929
2;2;2;R1;S1;R2;S4;1.4331224368539298497880643170094751;1.4011435826392875443366153912590694;0.43249553705981443737177471526559114716334350670931439364037652811310;1.3839862249110418435011639401954681756264832789335399882624496036953;35.2444629989149315149544214616998122174198716931100110665259748374774;42.0142165319455038163422296162965936581027506347805927520705711706391
2;2;3;R1;S3;R2;S1;1.10407370654523512378728518111405138;1.06249265558797706010144375317973743;1.15002614160340289400720649802601771331585044898689788046379404633;0.6065640980464285759879122028242275447824756811681739128766423003;0.987820857456139709893100394183891994054310996247058285171340897;32.0409030102259600444726232386298202072843670944584311
2;2;4;R1;S3;R1;S4;1.5810688904139612511078574052756028;1.06713168747214665066833252115944139;0.03346309340018686268578695445333791248180130351617167096323585;0.1493565962634697969753816788595109294533062220918297946908483852;28.0695746222427091819620565009355463164675994894982881772692;23.742401946817335692920468948481001200051963283031340
2;2;5;R1;S3;NA;NA;1.0004105851316819494048094138680745339;NA;0.0085024246433861932565660938327869226602836506232438813945;NA;NA;NA
2;3;0;R3;S2;R2;S1;NA;1.0009522248779912490331737803495738360;0.000037167901486496927652175904486275671589410617521458370422;0.0048361623436986636396467619350375768250175707153354609767825;27.8588097379546690712176157293904102687924850446493990234837929;23.9116064129186825690723551803033813976636059213534
