pair;round;nrTurns;success
0;0;3;true
0;1;2;true
0;2;1;true
0;3;1;true
0;4;1;true
0;5;1;true
1;0;2;false
1;1;3;true
1;2;1;true
1;3;1;true
1;4;7;false
1;5;7;true
2;0;3;true
2;1;7;false
2;2;7;true
2;3;7;true
2;4;7;false
2;5;7;true
3;0;3;true
3;1;7;false
3;2;7;true
3;3;7;false
3;4;7;true
3;5;7;true
4;0;2;true
4;1;1;false
4;2;3;true
4;3;1;true
4;4;7;true
4;5;7;true
5;0;7;false
5;1;7;false
5;2;7;true
5;3;7;false
5;4;7;true
5;5;7;false
6;0;3;true
6;1;1;true
6;2;1;true
6;3;2;true
6;4;1;false
6;5;1;true
7;0;4;true
7;1;7;false
7;2;7;false
7;3;7;true
7;4;7;true
7;5;7;true
8;0;7;false
8;1;7;false
8;2;7;false
8;3;7;true
8;4;7;true
8;5;7;true
9;0;3;true
9;1;1;true
9;2;1;true
9;3;1;true
9;4;7;false
9;5;7;false
10;0;7;true
10;1;7;true
10;2;7;true
10;3;7;false
10;4;7;true
10;5;7;true
11;0;3;true
11;1;1;true
11;2;7;false
11;3;7;true
11;4;7;false
11;5;7;true
12;0;4;true
12;1;1;true
12;2;1;true
12;3;1;true
12;4;1;true
12;5;1;true
13;0;3;true
13;1;1;false
13;2;1;true
13;3;1;true
13;4;1;true
13;5;1;true
14;0;2;true
14;1;7;false
14;2;7;false
14;3;7;false
14;4;7;true
14;5;7;false
15;0;3;true
15;1;1;true
15;2;7;false
15;3;7;false
15;4;7;false
15;5;7;false
16;0;3;true
16;1;1;true
16;2;2;true
16;3;1;true
16;4;1;true
16;5;1;true
17;0;7;false
17;1;7;true
17;2;7;true
17;3;7;false
17;4;7;true
17;5;7;false
18;0;2;true
18;1;2;true
18;2;1;false
18;3;1;true
18;4;1;true
18;5;1;false
19;0;2;true
19;1;7;false
19;2;7;true
19;3;7;true
19;4;7;false
19;5;7;false
20;0;7;false
20;1;7;true
20;2;7;false
20;3;7;false
20;4;7;true
20;5;7;false
21;0;7;true
21;1;7;false
21;2;7;true
21;3;7;false
21;4;7;false
21;5;7;false
22;0;4;true
22;1;1;false
22;2;1;false
22;3;1;true
22;4;1;true
22;5;1;true
23;0;3;true
23;1;1;true
23;2;1;true
23;3;1;true
23;4;7;true
23;5;7;false
24;0;4;true
24;1;1;true
24;2;1;true
24;3;1;false
24;4;1;true
24;5;1;true
25;0;7;true
25;1;7;true
25;2;7;true
25;3;7;false
25;4;7;false
25;5;7;false
26;0;7;false
26;1;7;false
26;2;7;false
26;3;7;false
26;4;7;false
26;5;7;true
27;0;2;true
27;1;2;true
27;2;1;true
27;3;7;true
27;4;7;false
27;5;7;true
28;0;7;false
28;1;7;true
28;2;7;false
28;3;7;true
28;4;7;false
28;5;7;true
29;0;7;false
29;1;7;true
29;2;7;false
29;3;7;true
