pair;round;nrTurns;success
0;0;6;false
0;1;2;false
0;2;7;false
0;3;3;false
0;4;2;false
0;5;4;true
1;0;5;true
1;1;3;true
1;2;2;true
1;3;3;true
1;4;3;false
1;5;7;false
2;0;7;false
2;1;1;true
2;2;3;true
2;3;2;true
2;4;6;false
2;5;6;false
3;0;4;false
3;1;1;false
3;2;1;true
3;3;4;false
3;4;2;true
3;5;2;true
4;0;6;true
4;1;3;true
4;2;5;true
4;3;7;false
4;4;7;false
4;5;7;true
5;0;7;false
5;1;7;false
5;2;7;true
5;3;3;false
5;4;1;false
5;5;1;false
6;0;7;true
6;1;7;true
6;2;5;true
6;3;2;true
6;4;3;false
6;5;2;true
7;0;7;true
7;1;7;true
7;2;7;false
7;3;1;false
7;4;6;true
7;5;7;true
8;0;3;true
8;1;3;true
8;2;1;false
8;3;3;false
8;4;1;false
8;5;7;false
9;0;3;true
9;1;4;false
9;2;2;false
9;3;1;true
9;4;1;true
9;5;2;true
10;0;3;true
10;1;5;false
10;2;3;true
10;3;2;true
10;4;1;true
10;5;1;false
11;0;7;false
11;1;1;true
11;2;1;true
11;3;2;false
11;4;1;true
11;5;2;false
12;0;4;true
12;1;4;true
12;2;2;true
12;3;4;false
12;4;3;true
12;5;2;false
13;0;5;true
13;1;1;true
13;2;6;false
13;3;5;true
13;4;1;true
13;5;2;false
14;0;2;true
14;1;3;false
14;2;1;true
14;3;1;true
14;4;1;true
14;5;1;false
15;0;4;true
15;1;2;true
15;2;7;false
15;3;7;false
15;4;1;true
15;5;7;true
16;0;7;false
16;1;2;true
16;2;7;true
16;3;3;true
16;4;6;false
16;5;5;false
17;0;6;false
17;1;1;false
17;2;1;true
17;3;1;true
17;4;1;false
17;5;1;true
18;0;7;false
18;1;4;false
18;2;4;true
18;3;2;true
18;4;2;true
18;5;2;false
19;0;7;false
19;1;7;true
19;2;7;false
19;3;7;false
19;4;7;false
19;5;7;false
20;0;6;false
20;1;5;false
20;2;1;true
20;3;4;false
20;4;4;false
20;5;1;true
21;0;6;true
21;1;1;false
21;2;1;true
21;3;7;false
21;4;6;true
21;5;7;true
22;0;5;true
22;1;2;true
22;2;1;true
22;3;2;true
22;4;1;false
22;5;1;false
23;0;7;true
23;1;7;false
23;2;7;false
23;3;7;false
23;4;7;false
23;5;7;false
24;0;7;false
24;1;7;false
24;2;7;false
24;3;7;false
24;4;7;true
24;5;7;false
25;0;2;true
25;1;3;true
25;2;7;true
25;3;1;true
25;4;2;true
25;5;7;false
26;0;4;true
26;1;2;true
26;2;1;true
26;3;2;false
26;4;1;true
26;5;4;true
27;0;3;true
27;1;4;true
27;2;2;true
27;3;7;true
27;4;5;true
27;5;7;false
28;0;4;true
28;1;1;true
28;2;2;true
28;3;1;false
28;4;3;false
28;5;7;false
29;0;4;true
29;1;2;true
29;2;1;true
29;3;2;true
29;4;1;true
29;5;1;true
30;0;5;true
30;1;1;true
30;2;4;true
30;3;1;true
30;4;1;false
30;5;4;true
31;0;7;false
31;1;1;false
31;2;1;true
31;3;1;true
31;4;7;true
31;5;7;false
32;0;7;false
32;1;4;true
32;2;1;true
32;3;5;false
32;4;1;true
32;5;7;false
33;0;7;true
33;1;7;false
33;2;7;false
33;3;7;false
33;4;3;false
33;5;7;false
34;0;3;true
34;1;1;true
34;2;2;true
34;3;1;true
34;4;1;true
34;5;1;true
35;0;4;true
35;1;3;true
35;2;1;false
35;3;1;true
35;4;5;false
35;5;7;true
36;0;5;true
36;1;2;false
36;2;1;true
36;3;3;true
36;4;1;false
36;5;1;true
37;0;7;true
37;1;1;true
37;2;1;false
37;3;1;true
37;4;1;true
37;5;1;true
38;0;6;false
38;1;2;true
38;2;2;false
38;3;7;true
38;4;7;true
38;5;7;false
39;0;7;false
39;1;1;false
39;2;1;false
39;3;1;true
39;4;1;false
39;5;1;false
40;0;7;false
40;1;7;false
40;2;1;true
40;3;2;false
40;4;1;true
40;5;2;true
41;0;6;false
41;1;4;false
41;2;3;true
41;3;1;false
41;4;7;false
41;5;2;true
42;0;6;true
42;1;7;false
42;2;7;false
42;3;7;false
42;4;7;false
42;5;7;true
43;0;5;true
43;1;7;true
43;2;1;true
43;3;2;true
43;4;7;true
43;5;6;false
44;0;3;true
44;1;3;true
44;2;1;true
44;3;2;false
44;4;6;true
44;5;2;true
45;0;6;true
45;1;7;false
45;2;7;true
45;3;7;true
45;4;7;true
45;5;7;false
46;0;5;true
46;1;1;true
46;2;6;true
46;3;2;true
46;4;3;true
46;5;6;false
47;0;5;false
47;1;2;false
47;2;1;true
47;3;2;false
47;4;6;false
47;5;7;false
48;0;5;false
48;1;1;false
48;2;1;false
48;3;2;true
48;4;1;true
48;5;2;true
49;0;4;true
49;1;2;true
49;2;2;true
49;3;1;false
49;4;3;false
49;5;2;true
50;0;3;false
50;1;2;true
50;2;1;true
50;3;2;true
50;4;2;true
50;5;4;false
51;0;2;true
51;1;1;true
51;2;4;false
51;3;7;false
51;4;7;false
