pair;round;nrTurns;success
0;0;7;false
0;1;7;false
0;2;7;true
0;3;7;true
0;4;7;true
0;5;7;false
1;0;4;true
1;1;5;false
1;2;1;true
1;3;1;true
1;4;1;true
1;5;1;true
2;0;3;true
2;1;1;true
2;2;2;true
2;3;1;false
2;4;1;false
2;5;1;false
3;0;5;true
3;1;7;false
3;2;7;false
3;3;7;true
3;4;7;false
3;5;7;true
4;0;4;true
4;1;1;false
4;2;1;true
4;3;7;true
4;4;7;true
4;5;7;true
5;0;2;true
5;1;6;true
5;2;7;false
5;3;7;true
5;4;7;true
5;5;7;false
6;0;4;true
6;1;2;true
6;2;1;true
6;3;1;true
6;4;1;true
6;5;1;true
7;0;2;true
7;1;7;false
7;2;7;false
7;3;7;false
7;4;7;false
7;5;7;false
8;0;5;true
8;1;1;true
8;2;1;true
8;3;1;true
8;4;1;true
8;5;1;true
9;0;3;true
9;1;5;true
9;2;1;true
9;3;7;false
9;4;7;true
9;5;7;true
10;0;3;true
10;1;7;false
10;2;7;true
10;3;7;false
10;4;7;true
10;5;7;true
11;0;2;true
11;1;1;false
11;2;2;true
11;3;1;true
11;4;1;true
11;5;1;true
12;0;7;false
12;1;7;false
12;2;7;false
12;3;7;true
12;4;7;true
12;5;7;true
13;0;2;true
13;1;7;true
13;2;7;false
13;3;7;true
13;4;7;true
13;5;7;false
14;0;4;true
14;1;1;true
14;2;1;true
14;3;1;true
14;4;2;true
14;5;1;true
15;0;4;true
15;1;7;false
15;2;7;false
15;3;7;true
15;4;7;false
15;5;7;true
16;0;7;false
16;1;7;false
16;2;7;true
16;3;7;true
16;4;7;false
16;5;7;false
17;0;2;true
17;1;1;true
17;2;1;true
17;3;7;true
17;4;7;true
17;5;7;true
18;0;2;true
18;1;2;true
18;2;1;true
18;3;1;true
18;4;1;true
18;5;1;true
19;0;3;false
19;1;1;true
19;2;1;true
19;3;1;true
19;4;7;true
19;5;7;false
20;0;7;false
20;1;7;false
20;2;7;false
20;3;7;false
20;4;7;true
20;5;7;true
21;0;2;true
21;1;1;true
21;2;1;true
21;3;7;true
21;4;7;false
21;5;7;false
22;0;2;true
22;1;7;true
22;2;7;true
22;3;7;false
22;4;7;false
22;5;7;true
23;0;2;true
23;1;3;false
23;2;2;true
23;3;7;false
23;4;7;true
23;5;7;true
24;0;2;true
24;1;7;false
24;2;7;false
24;3;7;true
24;4;7;false
24;5;7;true
25;0;3;true
25;1;2;true
25;2;1;true
25;3;7;false
25;4;7;false
25;5;7;false
26;0;3;true
26;1;7;true
26;2;3;true
26;3;7;true
26;4;7;true
26;5;7;false
27;0;3;true
27;1;1;true
27;2;1;true
27;3;1;true
27;4;1;true
27;5;1;false
28;0;7;true
28;1;7;false
28;2;7;false
28;3;7;true
28;4;7;false
28;5;7;false
29;0;7;true
29;1;7;false
29;2;7;false
29;3;7;true
29;4;7;false
29;5;7;true
30;0;4;true
30;1;1;true
30;2;1;true
30;3;1;true
30;4;1;true
30;5;1;true
31;0;7;false
31;1;7;true
31;2;7;true
31;3;7;false
31;4;7;true
31;5;7;false
32;0;5;true
32;1;1;true
32;2;7;false
32;3;7;false
32;4;7;true
32;5;7;false
33;0;6;true
33;1;1;true
33;2;1;true
33;3;1;true
33;4;2;true
33;5;1;true
34;0;2;true
34;1;7;false
34;2;7;true
34;3;7;true
34;4;7;true
34;5;7;true
35;0;2;true
35;1;1;true
35;2;7;false
35;3;7;true
35;4;7;true
35;5;7;true
36;0;3;true
36;1;1;true
36;2;1;true
36;3;4;true
36;4;2;true
36;5;1;false
37;0;6;true
37;1;7;true
37;2;7;true
37;3;7;false
37;4;7;true
37;5;7;false
38;0;7;false
38;1;4;true
38;2;1;true
38;3;1;true
38;4;1;true
38;5;7;true
39;0;3;true
39;1;1;true
39;2;6;false
39;3;2;true
39;4;1;false
39;5;1;false
40;0;7;true
40;1;7;false
40;2;7;true
40;3;7;false
40;4;7;true
40;5;7;false
41;0;3;true
41;1;1;true
41;2;1;true
41;3;1;true
41;4;1;true
41;5;7;false
42;0;7;true
42;1;7;true
42;2;7;false
42;3;7;true
42;4;7;true
42;5;7;false
43;0;2;true
43;1;2;true
43;2;1;true
43;3;1;true
43;4;1;true
43;5;1;true
44;0;3;true
44;1;1;true
44;2;1;true
44;3;1;true
44;4;1;true
44;5;1;true
45;0;7;false
45;1;2;true
45;2;7;true
45;3;3;true
45;4;7;false
45;5;7;true
46;0;3;true
46;1;1;false
46;2;7;false
46;3;7;false
46;4;7;true
46;5;7;false
47;0;2;true
47;1;3;true
47;2;7;false
47;3;7;false
47;4;7;false
47;5;7;false
48;0;2;true
48;1;3;true
48;2;1;true
48;3;1;true
48;4;1;true
48;5;1;true
49;0;2;true
49;1;7;false
49;2;7;true
49;3;7;true
49;4;7;true
49;5;7;false
50;0;6;true
50;1;2;true
50;2;1;true
50;3;1;true
50;4;1;true
50;5;1;false
51;0;3;true
51;1;1;true
51;2;1;true
51;3;3;true
51;4;1;false
51;5;1;false
52;0;2;true
52;1;1;true
52;2;7;false
52;3;7;true
52;4;7;false
52;5;7;true
53;0;6;true
53;1;1;true
53;2;1;true
53;3;1;true
53;4;1;true
53;5;1;false
54;0;6;true
54;1;1;true
54;2;1;true
54;3;1;true
54;4;1;true
54;5;1;true
55;0;2;true
55;1;7;false
55;2;7;true
55;3;7;false
55;4;7;false
55;5;7;true
56;0;3;true
56;1;1;true
56;2;1;true
56;3;1;true
56;4;1;true
56;5;1;true
57;0;5;true
57;1;1;true
57;2;2;true
57;3;1;true
57;4;1;true
57;5;1;true
58;0;2;true
58;1;2;true
58;2;1;true
58;3;1;true
58;4;7;true
58;5;7;true
59;0;7;false
59;1;7;true
59;2;7;true
59;3;7;false
59;4;7;false
59;5;7;true
60;0;3;false
60;1;1;true
60;2;1;true
60;3;7;false
60;4;7;false
60;5;7;true
61;0;7;false
61;1;7;false
61;2;7;false
61;3;7;false
61;4;7;false
61;5;7;true
62;0;6;true
62;1;1;true
62;2;1;true
62;3;1;false
62;4;1;true
62;5;1;true
63;0;7;true
63;1;7;true
63;2;7;false
63;3;7;false
63;4;7;true
63;5;7;false
64;0;7;false
64;1;7;true
64;2;7;true
64;3;7;true
64;4;7;false
64;5;7;false
65;0;2;true
65;1;3;false
65;2;1;false
65;3;1;false
65;4;7;false
65;5;7;false
66;0;3;true
66;1;7;true
66;2;7;true
66;3;7;true
66;4;7;false
66;5;7;false
67;0;7;false
67;1;7;true
67;2;7;true
67;3;7;true
67;4;7;true
67;5;7;true
68;0;6;true
68;1;1;true
68;2;1;true
68;3;1;true
68;4;1;true
68;5;2;true
69;0;5;true
69;1;7;true
69;2;7;false
69;3;7;false
69;4;7;true
69;5;7;false
70;0;7;false
70;1;7;false
70;2;7;true
70;3;7;true
70;4;7;false
70;5;7;true
71;0;7;true
71;1;7;true
71;2;7;true
71;3;7;true
71;4;7;false
71;5;7;true
72;0;7;true
72;1;7;false
72;2;7;true
72;3;7;true
72;4;7;true
72;5;7;true
73;0;2;true
73;1;7;false
73;2;7;true
73;3;7;true
73;4;7;false
73;5;7;false
74;0;2;true
74;1;3;true
74;2;1;true
74;3;7;false
74;4;7;true
74;5;7;false
75;0;2;true
75;1;1;true
75;2;1;true
75;3;1;true
75;4;2;false
75;5;1;true
76;0;3;false
76;1;1;true
76;2;7;false
76;3;7;true
76;4;7;false
76;5;7;true
77;0;2;true
77;1;1;true
77;2;2;true
77;3;7;false
77;4;7;true
77;5;7;false
78;0;2;true
78;1;1;true
78;2;7;false
78;3;5;true
78;4;7;false
78;5;7;true
79;0;7;true
79;1;7;true
79;2;7;true
79;3;7;false
79;4;7;false
79;5;7;false
80;0;2;true
80;1;7;true
80;2;7;true
80;3;7;true
80;4;7;false
80;5;7;true
81;0;4;true
81;1;1;true
81;2;1;true
81;3;1;true
81;4;1;true
81;5;1;true
82;0;2;true
82;1;2;true
82;2;2;true
82;3;1;true
82;4;1;true
82;5;1;true
83;0;7;false
83;1;7;true
83;2;7;false
83;3;7;true
83;4;7;false
83;5;7;true
84;0;5;true
84;1;7;false
84;2;7;false
84;3;7;false
84;4;7;true
84;5;7;true
85;0;3;true
85;1;6;true
85;2;7;false
85;3;7;true
85;4;7;false
85;5;7;true
86;0;2;true
86;1;2;false
86;2;1;true
86;3;1;true
86;4;5;true
86;5;1;true
87;0;2;true
87;1;7;true
87;2;7;false
87;3;7;false
87;4;7;true
87;5;7;false
88;0;2;true
88;1;7;false
88;2;7;false
88;3;7;true
88;4;7;false
88;5;7;true
89;0;3;true
89;1;1;true
89;2;1;true
89;3;1;true
89;4;1;true
89;5;7;true
90;0;3;true
90;1;1;true
90;2;1;false
90;3;1;true
90;4;1;true
90;5;1;true
91;0;3;true
91;1;1;true
91;2;7;true
91;3;7;true
91;4;7;false
91;5;7;false
92;0;4;true
92;1;1;true
92;2;1;true
92;3;7;false
92;4;2;true
92;5;1;true
93;0;3;true
93;1;1;true
93;2;1;true
93;3;1;true
93;4;1;true
93;5;7;false
94;0;2;true
94;1;7;true
94;2;7;false
94;3;7;true
94;4;7;true
94;5;7;true
95;0;2;true
95;1;1;true
95;2;1;true
95;3;2;true
95;4;1;true
95;5;1;true
96;0;5;true
96;1;1;true
96;2;7;true
96;3;7;true
96;4;7;true
96;5;7;true
97;0;4;true
97;1;3;false
97;2;1;false
97;3;7;true
97;4;7;false
97;5;7;true
98;0;2;true
98;1;4;false
98;2;2;true
98;3;7;true
98;4;2;true
98;5;1;true
99;0;7;true
99;1;7;false
99;2;7;false
99;3;7;false
99;4;7;true
99;5;7;false
100;0;2;true
100;1;1;true
100;2;7;true
100;3;7;false
100;4;7;true
100;5;7;false
101;0;2;true
101;1;7;false
101;2;7;false
101;3;7;false
101;4;7;false
101;5;7;true
102;0;3;true
102;1;1;true
102;2;1;true
102;3;4;true
102;4;1;true
102;5;1;true
103;0;2;true
103;1;2;true
103;2;1;true
103;3;1;true
103;4;1;true
103;5;7;false
104;0;2;true
104;1;1;true
104;2;2;true
104;3;1;true
104;4;1;false
104;5;1;false
105;0;3;true
105;1;1;true
105;2;1;true
105;3;1;true
105;4;1;true
105;5;4;true
106;0;3;true
106;1;1;true
106;2;1;false
106;3;1;true
106;4;7;true
106;5;1;true
107;0;7;false
107;1;7;true
107;2;7;true
107;3;7;true
107;4;7;false
107;5;7;true
108;0;2;true
108;1;7;false
108;2;7;false
108;3;7;false
108;4;7;true
108;5;7;true
109;0;4;false
109;1;1;true
109;2;4;false
109;3;1;true
109;4;1;true
109;5;1;true
110;0;7;true
110;1;7;false
110;2;7;false
110;3;7;false
110;4;7;false
110;5;7;false
111;0;4;true
111;1;2;true
111;2;1;false
111;3;1;true
111;4;7;false
111;5;7;true
112;0;2;true
112;1;1;true
112;2;1;true
112;3;2;true
112;4;7;false
112;5;7;true
113;0;2;true
113;1;1;true
113;2;3;true
113;3;7;false
113;4;7;true
113;5;7;false
114;0;3;false
114;1;1;true
114;2;1;true
114;3;1;true
114;4;1;false
114;5;1;true
115;0;3;true
115;1;1;true
115;2;1;true
115;3;1;false
115;4;2;true
115;5;1;true
116;0;4;true
116;1;1;true
116;2;7;true
116;3;7;true
116;4;7;true
116;5;7;true
117;0;3;true
117;1;1;false
117;2;7;false
117;3;7;true
117;4;7;true
117;5;7;false
118;0;2;true
118;1;3;true
118;2;1;true
118;3;1;true
118;4;1;true
118;5;1;true
119;0;4;true
119;1;1;true
119;2;1;true
119;3;1;true
119;4;1;true
119;5;1;false
120;0;3;true
120;1;1;true
120;2;7;false
120;3;7;true
120;4;7;false
120;5;7;false
121;0;4;true
121;1;7;false
121;2;7;false
121;3;7;true
121;4;7;true
121;5;7;false
122;0;2;true
122;1;2;true
122;2;1;true
122;3;3;true
122;4;1;true
122;5;2;false
123;0;2;true
123;1;1;true
123;2;1;true
123;3;3;true
123;4;1;true
123;5;4;false
124;0;2;false
124;1;7;true
124;2;7;false
124;3;7;true
124;4;7;false
124;5;7;true
125;0;3;true
125;1;7;false
125;2;7;true
125;3;7;false
125;4;7;false
125;5;7;true
126;0;2;true
126;1;7;false
126;2;7;true
126;3;7;true
126;4;7;true
126;5;7;true
127;0;2;true
127;1;7;false
127;2;7;false
127;3;7;false
127;4;7;true
127;5;7;false
128;0;6;true
128;1;2;true
128;2;1;true
128;3;1;true
128;4;2;true
128;5;1;true
129;0;2;true
129;1;3;true
129;2;1;true
129;3;1;true
129;4;1;true
129;5;1;true
130;0;7;false
130;1;7;true
130;2;7;false
130;3;7;true
130;4;7;false
130;5;7;false
131;0;5;true
131;1;2;true
131;2;1;true
131;3;1;true
131;4;1;true
131;5;1;true
132;0;3;true
132;1;1;true
132;2;1;true
132;3;1;true
132;4;7;false
132;5;7;false
133;0;2;true
133;1;1;false
133;2;7;false
133;3;7;true
133;4;7;false
133;5;7;true
134;0;5;true
134;1;1;true
134;2;1;false
134;3;1;true
134;4;2;true
134;5;1;true
135;0;4;true
135;1;2;true
135;2;2;true
135;3;1;true
135;4;1;true
135;5;1;true
136;0;4;true
136;1;1;true
136;2;2;false
136;3;1;true
136;4;1;true
136;5;1;true
137;0;5;true
137;1;2;false
137;2;1;true
137;3;1;true
137;4;1;true
137;5;1;true
138;0;3;true
138;1;1;true
138;2;1;true
138;3;1;true
138;4;2;true
138;5;1;true
139;0;2;true
139;1;1;true
139;2;3;true
139;3;1;true
139;4;1;true
139;5;1;true
140;0;7;true
140;1;7;true
140;2;7;false
140;3;7;false
140;4;7;false
140;5;7;true
141;0;7;true
141;1;7;false
141;2;5;true
141;3;7;false
141;4;7;false
141;5;7;true
142;0;6;true
142;1;1;true
142;2;1;true
142;3;1;true
142;4;1;true
142;5;1;true
143;0;5;true
143;1;7;false
143;2;7;false
143;3;7;false
143;4;7;false
143;5;7;true
144;0;3;true
144;1;3;false
144;2;7;false
144;3;7;true
144;4;7;false
144;5;7;true
145;0;5;true
145;1;7;false
145;2;7;true
145;3;7;false
145;4;7;true
145;5;7;true
146;0;3;true
146;1;1;true
146;2;2;true
146;3;1;true
146;4;1;true
146;5;1;true
147;0;3;true
147;1;7;false
147;2;7;true
147;3;7;false
147;4;7;false
147;5;7;true
148;0;2;true
148;1;1;true
148;2;1;true
148;3;7;false
148;4;7;true
148;5;7;false
149;0;2;true
149;1;7;true
149;2;7;true
149;3;7;true
149;4;7;false
149;5;7;true
150;0;2;true
150;1;1;true
150;2;1;true
150;3;2;true
150;4;7;false
150;5;7;false
151;0;3;false
151;1;2;true
151;2;7;false
151;3;7;false
151;4;7;false
