pair;round;nrTurns;success
0;0;6;false
0;1;1;false
0;2;1;true
0;3;1;false
0;4;1;false
0;5;1;false
1;0;3;true
1;1;3;true
1;2;1;true
1;3;1;true
1;4;1;true
1;5;3;true
2;0;7;false
2;1;2;true
2;2;7;false
2;3;7;false
2;4;7;true
2;5;7;true
3;0;7;false
3;1;7;false
3;2;2;true
3;3;7;false
3;4;2;false
3;5;1;false
4;0;2;false
4;1;5;true
4;2;4;true
4;3;1;true
4;4;1;true
4;5;1;true
5;0;2;true
5;1;7;true
5;2;4;false
5;3;4;true
5;4;2;true
5;5;2;false
6;0;3;false
6;1;1;true
6;2;3;true
6;3;1;true
6;4;1;true
6;5;4;true
7;0;2;true
7;1;7;false
7;2;7;false
7;3;7;false
7;4;7;false
7;5;7;false
8;0;4;true
8;1;7;false
8;2;3;false
8;3;7;false
8;4;7;false
8;5;7;false
9;0;7;false
9;1;2;false
9;2;2;true
9;3;7;true
9;4;7;true
9;5;7;true
10;0;4;true
10;1;4;true
10;2;1;true
10;3;1;false
10;4;1;false
10;5;2;false
11;0;6;true
11;1;2;true
11;2;6;true
11;3;7;true
11;4;7;false
11;5;7;false
12;0;7;false
12;1;6;false
12;2;2;false
12;3;2;false
12;4;4;true
12;5;2;true
13;0;4;false
13;1;7;false
13;2;2;true
13;3;3;true
13;4;2;true
13;5;7;false
14;0;4;true
14;1;2;false
14;2;1;true
14;3;2;true
14;4;1;true
14;5;1;true
15;0;2;true
15;1;2;true
15;2;1;true
15;3;7;false
15;4;7;false
15;5;7;false
16;0;7;false
16;1;2;false
16;2;1;false
16;3;3;true
16;4;1;true
16;5;1;true
17;0;7;false
17;1;7;true
17;2;6;true
17;3;7;true
17;4;4;true
17;5;7;true
18;0;7;true
18;1;4;true
18;2;7;true
18;3;4;true
18;4;7;false
18;5;1;true
19;0;2;false
19;1;7;false
19;2;3;false
19;3;7;true
19;4;1;false
19;5;1;true
20;0;7;true
20;1;6;false
20;2;7;false
20;3;7;true
20;4;7;false
20;5;7;false
21;0;2;true
21;1;1;true
21;2;3;true
21;3;1;true
21;4;4;true
21;5;1;false
22;0;3;true
22;1;2;true
22;2;1;true
22;3;2;true
22;4;1;false
22;5;2;true
23;0;3;true
23;1;7;true
23;2;7;true
23;3;3;true
23;4;3;true
23;5;7;false
24;0;3;true
24;1;6;true
24;2;2;true
24;3;1;true
24;4;1;true
24;5;3;true
25;0;7;false
25;1;1;true
25;2;6;true
25;3;4;true
25;4;7;true
25;5;3;true
26;0;5;true
26;1;7;true
26;2;1;false
26;3;1;true
26;4;2;false
26;5;1;false
27;0;4;true
27;1;1;false
27;2;2;true
27;3;1;true
27;4;2;true
27;5;1;false
28;0;6;false
28;1;7;true
28;2;7;false
28;3;1;true
28;4;7;false
28;5;2;true
29;0;6;true
29;1;7;true
29;2;1;false
29;3;1;false
29;4;2;false
29;5;1;true
30;0;3;true
30;1;2;true
30;2;2;true
30;3;2;true
30;4;1;true
30;5;7;true
31;0;3;true
31;1;2;true
31;2;1;true
31;3;1;true
31;4;1;true
31;5;1;false
32;0;3;false
32;1;1;true
32;2;1;false
32;3;1;false
32;4;1;true
32;5;1;true
33;0;7;false
33;1;7;false
33;2;1;true
33;3;2;true
33;4;7;false
33;5;7;false
34;0;7;true
34;1;3;true
34;2;5;true
34;3;2;true
34;4;7;true
34;5;7;true
35;0;7;true
35;1;7;true
35;2;7;false
35;3;7;false
35;4;7;false
35;5;7;false
36;0;2;false
36;1;1;true
36;2;3;true
36;3;1;true
36;4;1;false
36;5;2;true
37;0;7;false
37;1;7;false
37;2;1;false
37;3;4;false
37;4;7;true
37;5;7;false
38;0;4;false
38;1;1;false
38;2;1;true
38;3;1;true
38;4;1;true
38;5;1;true
39;0;4;true
39;1;3;true
39;2;1;true
39;3;1;true
39;4;1;true
39;5;1;true
40;0;3;true
40;1;1;true
40;2;1;true
40;3;7;true
40;4;7;true
40;5;3;true
41;0;5;true
41;1;5;true
41;2;1;true
41;3;2;true
41;4;1;false
41;5;1;true
42;0;7;false
42;1;1;false
42;2;1;true
42;3;2;false
42;4;1;true
42;5;4;true
43;0;7;false
43;1;2;true
43;2;1;false
43;3;1;true
43;4;2;false
43;5;1;true
44;0;7;false
44;1;7;true
44;2;3;true
44;3;7;true
44;4;7;true
44;5;7;false
45;0;3;true
45;1;4;false
45;2;6;false
45;3;1;false
45;4;1;false
45;5;6;true
46;0;4;false
46;1;4;false
46;2;1;false
46;3;7;false
46;4;7;true
46;5;7;true
47;0;6;false
47;1;2;true
47;2;2;true
47;3;1;false
47;4;2;true
47;5;1;true
48;0;5;true
48;1;2;true
48;2;1;true
48;3;1;false
48;4;1;false
48;5;7;true
49;0;4;true
49;1;2;true
49;2;1;true
49;3;1;false
49;4;1;true
49;5;4;true
50;0;3;true
50;1;1;true
50;2;1;true
50;3;3;false
50;4;1;true
50;5;1;true
51;0;5;true
51;1;2;true
51;2;4;false
51;3;2;true
51;4;7;false
51;5;7;true
52;0;4;true
52;1;7;true
52;2;2;true
52;3;2;true
52;4;7;false
52;5;1;true
53;0;5;true
53;1;7;true
53;2;7;false
53;3;7;true
53;4;7;false
53;5;7;true
54;0;2;false
54;1;1;true
54;2;4;true
54;3;2;true
54;4;2;false
54;5;1;false
55;0;7;true
55;1;2;true
55;2;2;true
55;3;7;true
55;4;5;true
55;5;7;false
56;0;7;false
56;1;1;false
56;2;2;false
56;3;1;false
56;4;1;false
56;5;1;true
57;0;7;false
57;1;7;false
57;2;1;false
57;3;2;false
57;4;2;true
57;5;7;false
58;0;5;false
58;1;1;true
58;2;1;true
58;3;1;true
58;4;1;true
58;5;1;true
59;0;3;true
59;1;7;false
59;2;7;false
59;3;7;false
59;4;7;false
59;5;7;true
60;0;4;true
60;1;3;true
60;2;3;true
60;3;1;true
60;4;1;true
60;5;1;true
61;0;3;true
61;1;6;true
61;2;7;true
61;3;2;true
61;4;1;true
61;5;2;false
62;0;3;true
62;1;3;true
62;2;1;true
62;3;4;true
62;4;1;true
62;5;4;true
63;0;7;false
63;1;3;true
63;2;7;true
63;3;3;true
63;4;4;true
63;5;7;true
64;0;2;true
64;1;1;false
64;2;7;false
64;3;3;true
64;4;2;true
64;5;3;true
65;0;3;true
65;1;4;true
65;2;4;true
65;3;4;true
65;4;1;false
65;5;5;true
66;0;4;false
66;1;6;true
66;2;7;false
66;3;7;false
66;4;7;false
66;5;7;false
67;0;4;true
67;1;7;false
67;2;4;true
67;3;4;true
67;4;7;false
67;5;7;false
68;0;3;true
68;1;1;true
68;2;3;true
68;3;1;true
68;4;2;true
68;5;2;true
69;0;7;false
69;1;3;true
69;2;1;false
69;3;1;true
69;4;2;false
69;5;1;false
70;0;5;false
70;1;6;true
70;2;7;true
70;3;7;true
70;4;7;false
70;5;7;false
71;0;5;false
71;1;1;true
71;2;1;false
71;3;1;true
71;4;3;false
71;5;1;true
72;0;2;true
72;1;7;false
72;2;7;true
72;3;7;false
72;4;6;false
72;5;7;false
73;0;7;true
73;1;4;true
73;2;5;false
73;3;1;false
73;4;5;false
73;5;1;false
74;0;2;true
74;1;2;true
74;2;1;true
74;3;1;true
74;4;3;false
74;5;1;true
75;0;2;true
75;1;1;false
75;2;6;false
75;3;2;true
75;4;2;false
75;5;2;false
76;0;4;true
76;1;1;false
76;2;7;false
76;3;7;false
76;4;7;false
76;5;2;true
77;0;3;false
77;1;5;true
77;2;1;false
77;3;1;true
77;4;1;true
77;5;1;false
78;0;3;false
78;1;1;false
78;2;1;true
78;3;3;true
78;4;1;true
78;5;2;true
79;0;5;false
79;1;2;true
79;2;1;true
79;3;1;false
79;4;1;true
79;5;1;true
80;0;2;true
80;1;1;true
80;2;1;true
80;3;7;false
80;4;6;true
80;5;1;false
81;0;4;true
81;1;1;false
81;2;2;false
81;3;4;true
81;4;1;true
81;5;4;true
82;0;7;false
82;1;3;false
82;2;6;true
82;3;6;true
82;4;1;true
82;5;3;true
83;0;3;true
83;1;2;true
83;2;7;true
83;3;4;false
83;4;7;true
83;5;2;true
84;0;5;true
84;1;1;true
84;2;1;true
84;3;1;true
84;4;1;true
84;5;5;false
85;0;6;true
85;1;1;true
85;2;1;true
85;3;1;false
85;4;1;true
85;5;1;false
86;0;2;false
86;1;3;true
86;2;2;false
86;3;1;true
86;4;6;false
86;5;7;true
87;0;5;true
87;1;7;true
87;2;7;false
87;3;7;false
87;4;7;false
87;5;5;true
88;0;6;true
88;1;2;true
88;2;1;true
88;3;1;true
88;4;1;true
88;5;1;true
89;0;5;true
89;1;1;true
89;2;1;true
89;3;2;true
89;4;1;true
89;5;1;true
90;0;5;true
90;1;2;true
90;2;1;false
90;3;1;false
90;4;1;false
90;5;2;false
91;0;7;false
91;1;6;false
91;2;7;false
91;3;7;false
91;4;7;true
91;5;6;true
92;0;2;false
92;1;5;true
92;2;1;false
92;3;1;false
92;4;1;false
92;5;1;true
93;0;7;true
93;1;4;true
93;2;6;true
93;3;7;true
93;4;7;false
93;5;7;false
94;0;5;false
94;1;1;true
94;2;1;false
94;3;1;false
94;4;1;true
94;5;1;true
95;0;6;true
95;1;1;true
95;2;1;true
95;3;1;true
95;4;1;true
95;5;1;true
96;0;7;false
96;1;2;true
96;2;1;true
96;3;7;true
96;4;2;true
96;5;5;true
97;0;7;false
97;1;7;true
97;2;7;false
97;3;7;false
97;4;7;true
97;5;7;false
98;0;4;true
98;1;1;true
98;2;1;false
98;3;1;false
98;4;2;true
98;5;2;true
99;0;4;true
99;1;2;true
99;2;7;true
99;3;5;true
99;4;7;true
99;5;7;true
100;0;7;true
100;1;1;false
100;2;3;false
100;3;2;false
100;4;2;false
100;5;2;false
101;0;6;false
101;1;1;true
101;2;1;true
101;3;1;true
101;4;2;true
101;5;1;false
102;0;2;true
102;1;3;true
102;2;3;false
102;3;1;false
102;4;1;false
102;5;1;true
103;0;4;false
103;1;1;true
103;2;1;true
103;3;1;true
103;4;1;true
103;5;1;true
104;0;3;false
104;1;1;true
104;2;1;false
104;3;2;true
104;4;4;true
104;5;7;false
105;0;5;true
105;1;1;true
105;2;3;true
105;3;1;true
105;4;1;false
105;5;2;true
106;0;3;false
