pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S1;R1;S2;NA;0.8903876008278925564472664149994045;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
0;0;0;R2;S1;R1;I understand;0.9248046629439574751168495386257268;0.4597769095245984510351541255204379;3.308978125169862621149864231478368493798318;2.229632201067733173677516302510298342188;1.873393620175012981297445396863806957758155;3.084659811464561406778594175484419893625
0;1;0;R2;S1;R1;I understand;NA;0.4597769095245984510351541255204379;2.82819606210907331980658912452316459977710;2.229632201067733173677516302510298342188;2.281817312750715980256681846523853190843357;2.2490230101110136303497676712366926692223
0;2;0;R1;S3;R2;S3;NA;0.9989737267138521108294204381260455;2.82819606210907331980658912452316459977710;2.229632201067733173677516302510298342188;2.281817312750715980256681846523853190843357;2.2490230101110136303497676712366926692223
0;2;0;R1;S3;R2;S3;0.9791601853915328750771732507474532;0.9878205483725905633509960923712056;2.82819606210907331980658912452316459977710;2.683807185270533180664602666707605923367;2.466896711132967565953549877717079949731653;2.487655487357009346200922569634902847177
0;2;1;R1;S2;R1;S1;0.9713952686220642444821113857657076;0.9200467414658222683192117443942551;2.55550906927518162291636497868354066500537;2.375120068790885324656377611420096277561;1.691198501606076242180698233777496555930149;2.082517501045706401255634922818793370904
0;2;2;R1;S3;R2;S3;0.9159402875692795519626431848327723;0.9963716813720165648863810365801042;2.342335965966765121345719920960081110456243;2.414444523878292293425736390855211190282;1.507656437306716425219106284379120284609776;2.358624634321297011974638689809043732054
0;2;3;R1;S2;R1;S3;0.9466376063005647978701608196944494;0.9047488152409506270820285736697001;2.26233289151747456771723993256557509610748;2.317563592231554915433096325593378368400;1.611074616947779279616440061325586222561703;2.2037784117871293101999156316418044232564
0;2;4;R1;S3;R2;S1;0.9657429983226036175470172027892508;0.8156973955466354387895745200101045;2.240878425417326191101461259653866991846987;2.060180153951583840650958626015434466569;0.8322229212965361507555899815895008994745301;1.7744302529849701955634979590229896458139
0;2;5;R1;S2;NA;NA;0.9489703528008084066405537926639788;NA;1.388095556817828983299479665289056718728849;NA;NA;NA
0;3;0;R1;S2;R2;S2;NA;0.8649892601027875134561879617519209;1.592631476196019785591732886844853843977900;1.7089826892274858217004213600553159451845;1.4117355819725539117781847742795726146659867;2.1826923573507153294137918067440004377096
0;3;0;R1;I understand;NA;NA;0.7359221859179766727836199038112831;NA;1.592631476196019785591732886844853843977900;NA;NA;NA
0;4;0;R1;S2;R1;I understand;NA;0.4023865126983491905809303423761685;1.592631476196019785591732886844853843977900;0.9704844373717446027313608306765442702399;1.9321625765415297323084566952647751106947133;1.05559243644251790212337371738995606015502
0;5;0;R1;S2;R1;I understand;NA;0.4023865126983491905809303423761685;1.592631476196019785591732886844853843977900;0.9704844373717446027313608306765442702399;1.9321625765415297323084566952647751106947133;1.05559243644251790212337371738995606015502
1;0;0;R1;S1;R2;S2;NA;0.8903876008278925564472664149994045;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
1;0;0;R1;S2;R2;I understand;0.9248046629439574751168495386257268;0.6943036952942892342457127632515794;3.308978125169862621149864231478368493798318;2.229632201067733173677516302510298342188;1.873393620175012981297445396863806957758155;3.084659811464561406778594175484419893625
1;1;0;R2;S2;R2;I understand;NA;0.6943036952942892342457127632515794;2.82819606210907331980658912452316459977710;2.229632201067733173677516302510298342188;2.281817312750715980256681846523853190843357;2.2490230101110136303497676712366926692223
1;2;0;R1;S2;R1;I understand;NA;0.6943036952942892342457127632515794;2.82819606210907331980658912452316459977710;2.229632201067733173677516302510298342188;2.281817312750715980256681846523853190843357;2.2490230101110136303497676712366926692223
1;3;0;R2;S1;R1;I understand;NA;0.4597769095245984510351541255204379;2.82819606210907331980658912452316459977710;2.229632201067733173677516302510298342188;2.281817312750715980256681846523853190843357;2.2490230101110136303497676712366926692223
1;4;0;R1;S2;R2;I understand;NA;0.6943036952942892342457127632515794;2.82819606210907331980658912452316459977710;2.229632201067733173677516302510298342188;2.281817312750715980256681846523853190843357;2.2490230101110136303497676712366926692223
1;5;0;R2;S1;R1;I understand;NA;0.4597769095245984510351541255204379;2.82819606210907331980658912452316459977710;2.229632201067733173677516302510298342188;2.281817312750715980256681846523853190843357;2.2490230101110136303497676712366926692223
2;0;0;R2;S3;R2;S2;NA;0.8721788630627342682245785370574050;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
2;0;0;R2;S1;R1;S1;0.9248046629439574751168495386257268;0.9998156498599694162915637147771279;3.308978125169862621149864231478368493798318;2.843123573231733288998013959133008347613947;1.87446050377384187131117011341256075521264;2.108216854313503647576909865116422743410486
2;0;1;R2;S3;R2;S1;0.9924375593218569088498684875032092;0.8892482628006953917391269441933623;2.5850967762867252329578605871461469456325;2.43800447403763385595395343192200048683010;2.77257244204992253903324582329877337390833;2.580025006979283027340718865122359575632538
2;0;2;R2;S2;R1;S1;0.9580931674622707668762344243135684;0.8440643445991196793405426299572309;2.8235000265930938951849125145808466704484;1.79460831659487914544220350053822716906258;1.3657488277278677864503342736859525310289;3.769615843519911724455977298345856271732272
2;0;3;R2;I understand;NA;NA;0.6555310673264448926523610506299725;NA;1.7436206435896935517781398352958472104230;NA;NA;NA
2;1;0;R1;S3;R1;S2;NA;0.8093455824000529956307184824020580;1.7436206435896935517781398352958472104230;1.41950425378028716386079828397674529034;2.9947469785849155574819830609195788680228;3.314789757158985435370843337177972299127
2;1;0;R1;S3;R1;I understand;0.9931342706120525062840661157272367;0.7830018655488509206136682868891268;1.7436206435896935517781398352958472104230;1.55337141178905594925493942741561887986;3.2264340344362433327740427414537959471667;3.247098433176808932370458977413331462393
2;2;0;R1;S2;R1;I understand;NA;0.5576369461944476426885694197498034;1.7337816184579061371075569194200107217658;1.55337141178905594925493942741561887986;2.8467437954333109999674549395555858180608;3.133151401118705702343457748491392126073
2;3;0;R1;S2;R1;I understand;NA;0.5576369461944476426885694197498034;1.7337816184579061371075569194200107217658;1.55337141178905594925493942741561887986;2.8467437954333109999674549395555858180608;3.133151401118705702343457748491392126073
2;4;0;R2;S1;R1;I understand;NA;0.28562151295611815897025612401684080;1.7337816184579061371075569194200107217658;1.55337141178905594925493942741561887986;2.8467437954333109999674549395555858180608;3.133151401118705702343457748491392126073
2;5;0;R2;S1;R1;I understand;NA;0.28562151295611815897025612401684080;1.7337816184579061371075569194200107217658;1.55337141178905594925493942741561887986;2.8467437954333109999674549395555858180608;3.133151401118705702343457748491392126073
3;0;0;R1;S3;R1;S1;NA;0.8721788630627342682245785370574050;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
3;0;0;R1;S1;R1;I understand;0.9844300159588010954910548237808803;0.5878869472284128126062571497590184;3.308978125169862621149864231478368493798318;2.614100854600174813607289707267650943562993;1.52060255668354876679426487102174874970291;2.374862807042504534514492835197945795575598
3;1;0;R2;S1;R1;I understand;NA;0.5878869472284128126062571497590184;2.8142667298022973912731077926086508802069;2.614100854600174813607289707267650943562993;1.85272295652501296350261414090975870676535;2.077919670954904838163099468007933199690729
3;2;0;R2;S3;R1;I understand;NA;0.4834162451231642593672851777902817;2.8142667298022973912731077926086508802069;2.614100854600174813607289707267650943562993;1.85272295652501296350261414090975870676535;2.077919670954904838163099468007933199690729
3;3;0;R2;S1;R1;I understand;NA;0.5878869472284128126062571497590184;2.8142667298022973912731077926086508802069;2.614100854600174813607289707267650943562993;1.85272295652501296350261414090975870676535;2.077919670954904838163099468007933199690729
3;4;0;R1;S1;R2;I understand;NA;0.5878869472284128126062571497590184;2.8142667298022973912731077926086508802069;2.614100854600174813607289707267650943562993;1.85272295652501296350261414090975870676535;2.077919670954904838163099468007933199690729
3;5;0;R1;S2;R2;S2;NA;0.9969382572243800002800831739500640;2.8142667298022973912731077926086508802069;2.614100854600174813607289707267650943562993;1.85272295652501296350261414090975870676535;2.077919670954904838163099468007933199690729
3;5;0;R1;S1;R2;I understand;0.9827908717057580149308238999554407;0.5803132383025037829458712904217408;2.8142667298022973912731077926086508802069;2.45386715277447253267946921761737554969432;2.97598559065017371331678761809953534620272;2.193058775693587271443407857449304474372895
4;0;0;R2;S3;R2;S3;NA;0.8721788630627342682245785370574050;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
4;0;0;R2;S1;R1;S1;0.9981922107813622210162705175228002;0.8916053187912373016812105308621890;3.308978125169862621149864231478368493798318;2.9240046878445954311156502030898068296091838;2.2657360130534662346076813221560569230119716;1.7337969690994699048318764957921992988842536
4;0;1;R2;S3;R1;S1;0.9816356107943778663548498809198864;0.9565820670497146852331812069972238;2.965832406586845925162059892153330166818811;2.484472134281805371082956447765406037930030;2.713829721783768859581467768095089511078760;2.8098133533768789512065441688054512473906266
4;0;2;R2;S2;R1;S1;0.8916971774791662461919162715081290;0.9111968522291550011818669606427366;2.74085696422543868837848277566044228099664;1.5394201658833419598110618428226960068232061;1.75969923713704754837387198393978686834139;3.0482172283107487304383284507569912056272810
4;0;3;R2;I understand;NA;NA;0.6415468117639023107837794883327496;NA;1.50759572590531712348884245649625177539504;NA;NA;NA
4;1;0;R1;S1;R1;I understand;NA;0.36585543434586108482297922837650706;1.50759572590531712348884245649625177539504;1.0413068482853995527403103642420150270558;2.253610094555328399916431019154804558031124;3.9291569193200545413646454091675805710951
4;2;0;R1;S2;R2;S2;NA;0.9775360953561511090838334724849061;1.50759572590531712348884245649625177539504;1.0413068482853995527403103642420150270558;2.253610094555328399916431019154804558031124;3.9291569193200545413646454091675805710951
4;2;0;R1;S1;R1;I understand;0.9904398332727084142394580132062510;0.31213456993298002407507350130342640;1.50759572590531712348884245649625177539504;1.690574844012537948586469271948049905569;2.95008665342546068560828374524218423878974;4.6175565644187673905394285634847832896641
4;3;0;R2;S1;R1;I understand;NA;0.31213456993298002407507350130342640;2.1080786706762600392206939872982857754840;1.690574844012537948586469271948049905569;1.00697178800149016612953939315419890364358;3.786131854580180200431523480651442505613
4;4;0;R2;S2;R1;I understand;NA;0.5458133144862388427441949942877481;2.1080786706762600392206939872982857754840;1.690574844012537948586469271948049905569;1.00697178800149016612953939315419890364358;3.786131854580180200431523480651442505613
