pair;round;nrTurns;success
86;0;2;true
86;1;2;false
86;2;1;false
86;3;1;true
86;4;1;false
86;5;1;true
87;0;1;true
87;1;6;false
87;2;5;false
87;3;3;true
87;4;1;true
87;5;5;false
88;0;4;true
88;1;1;true
88;2;1;true
88;3;1;false
88;4;1;false
88;5;4;false
89;0;3;false
89;1;1;false
89;2;1;true
89;3;1;false
89;4;1;true
89;5;1;true
90;0;2;true
90;1;2;true
90;2;1;true
90;3;1;true
90;4;1;true
90;5;1;true
91;0;2;false
91;1;1;true
91;2;1;false
91;3;1;false
91;4;1;true
91;5;1;true
92;0;2;true
92;1;1;true
92;2;1;true
92;3;1;true
92;4;1;true
92;5;1;true
93;0;2;false
93;1;1;true
93;2;1;false
93;3;1;true
93;4;1;true
93;5;1;true
94;0;3;true
94;1;1;true
94;2;4;false
94;3;4;true
94;4;1;true
94;5;1;true
95;0;3;true
95;1;2;false
95;2;1;false
95;3;6;false
95;4;1;true
95;5;1;false
96;0;2;true
96;1;1;true
96;2;1;true
96;3;1;false
96;4;1;true
96;5;5;false
97;0;2;true
97;1;1;true
97;2;1;true
97;3;1;true
97;4;1;true
97;5;1;true
98;0;1;true
98;1;2;true
98;2;1;true
98;3;1;true
98;4;1;true
98;5;1;true
99;0;2;true
99;1;1;true
99;2;1;false
99;3;1;false
99;4;1;true
99;5;1;true
100;0;7;false
100;1;2;true
100;2;3;false
100;3;1;true
100;4;1;true
100;5;1;true
101;0;2;false
101;1;1;false
101;2;1;false
101;3;1;true
101;4;1;false
101;5;1;false
102;0;3;false
102;1;1;true
102;2;1;true
102;3;1;false
102;4;1;false
102;5;1;false
103;0;1;false
103;1;1;false
103;2;1;true
103;3;2;false
103;4;1;true
103;5;1;true
104;0;2;true
104;1;2;false
104;2;1;true
104;3;2;true
104;4;1;true
104;5;1;false
105;0;1;true
105;1;2;true
105;2;2;true
105;3;3;true
105;4;1;true
105;5;1;true
106;0;2;false
106;1;2;true
106;2;1;false
106;3;1;true
106;4;1;true
106;5;1;true
107;0;3;false
107;1;1;false
107;2;1;false
107;3;1;true
107;4;1;false
107;5;1;true
108;0;1;false
108;1;2;false
108;2;1;true
108;3;1;true
108;4;1;true
108;5;1;true
109;0;2;true
109;1;1;true
109;2;1;false
109;3;1;true
109;4;1;true
109;5;1;true
110;0;2;true
110;1;2;true
110;2;1;true
110;3;1;true
110;4;1;true
110;5;1;true
111;0;5;false
111;1;1;true
111;2;1;true
111;3;1;true
111;4;1;true
111;5;6;false
112;0;1;false
112;1;1;true
112;2;7;false
112;3;1;true
112;4;5;false
112;5;5;true
113;0;3;false
113;1;1;true
113;2;2;false
113;3;1;true
113;4;2;true
113;5;1;true
114;0;1;false
114;1;2;true
114;2;1;true
114;3;1;true
114;4;1;true
114;5;1;true
115;0;1;true
115;1;4;false
115;2;1;false
115;3;1;false
115;4;1;true
115;5;1;false
116;0;2;false
116;1;1;false
116;2;1;true
116;3;1;true
116;4;1;false
116;5;1;false
117;0;1;false
117;1;2;true
117;2;1;true
117;3;1;true
117;4;1;true
117;5;1;false
118;0;1;true
118;1;2;false
118;2;2;false
118;3;2;false
118;4;3;false
118;5;1;true
119;0;1;true
119;1;1;true
119;2;2;true
119;3;1;true
119;4;1;true
119;5;1;true
120;0;2;true
120;1;1;true
120;2;1;true
120;3;1;false
120;4;1;true
120;5;1;true
121;0;2;true
121;1;1;true
121;2;1;true
121;3;1;true
121;4;1;false
121;5;1;true
122;0;3;false
122;1;1;true
122;2;3;true
122;3;1;true
122;4;2;true
122;5;1;false
123;0;2;true
123;1;2;true
123;2;1;true
123;3;1;true
123;4;1;true
123;5;1;true
124;0;1;false
124;1;3;false
124;2;2;false
124;3;1;false
124;4;1;true
124;5;1;true
125;0;2;true
125;1;1;true
125;2;1;true
125;3;1;true
125;4;1;true
125;5;1;false
126;0;1;false
126;1;2;true
126;2;3;true
126;3;1;true
126;4;1;true
126;5;3;false
127;0;2;true
127;1;1;true
127;2;1;true
127;3;1;true
127;4;1;true
127;5;1;false
128;0;2;false
128;1;1;true
128;2;1;true
128;3;1;true
128;4;1;true
128;5;1;true
129;0;2;false
129;1;1;false
129;2;1;false
129;3;1;false
129;4;1;false
129;5;1;false
130;0;2;false
130;1;6;false
130;2;1;true
130;3;1;true
130;4;1;false
130;5;1;false
131;0;2;false
131;1;1;false
131;2;1;false
131;3;1;true
131;4;1;true
131;5;1;true
132;0;3;true
132;1;2;false
132;2;1;false
132;3;1;false
132;4;1;true
132;5;2;true
133;0;6;false
133;1;1;false
133;2;1;true
133;3;3;false
133;4;2;false
133;5;1;true
134;0;2;true
134;1;5;true
134;2;1;true
134;3;2;false
134;4;2;false
134;5;3;true
135;0;2;false
135;1;2;false
135;2;1;false
135;3;1;true
135;4;1;false
135;5;1;true
136;0;4;true
136;1;1;true
136;2;3;false
136;3;1;true
136;4;2;true
136;5;2;true
137;0;2;true
137;1;3;true
137;2;1;true
137;3;1;true
137;4;2;false
137;5;1;false
138;0;2;true
138;1;2;false
138;2;1;true
138;3;1;true
138;4;1;false
138;5;1;true
139;0;2;false
139;1;1;true
139;2;1;true
139;3;1;false
139;4;1;true
139;5;1;false
140;0;2;true
140;1;1;true
140;2;1;true
140;3;1;true
140;4;1;true
140;5;1;true
141;0;2;false
141;1;1;true
141;2;1;true
141;3;1;true
141;4;1;true
141;5;1;true
142;0;2;false
142;1;1;true
142;2;1;false
142;3;1;false
142;4;1;true
142;5;1;true
143;0;1;false
143;1;1;false
143;2;2;true
143;3;1;false
143;4;1;true
143;5;1;true
144;0;6;true
144;1;1;true
144;2;3;true
144;3;1;false
144;4;3;true
144;5;1;true
145;0;5;true
145;1;1;true
145;2;1;true
145;3;1;true
145;4;1;true
145;5;1;false
146;0;6;false
146;1;1;true
146;2;3;false
146;3;3;true
146;4;3;false
146;5;2;false
147;0;1;false
147;1;2;true
147;2;1;true
147;3;1;true
147;4;1;true
147;5;1;true
148;0;2;true
148;1;1;true
148;2;1;true
148;3;1;false
148;4;1;true
148;5;1;false
149;0;2;true
149;1;1;true
149;2;1;false
149;3;1;true
149;4;1;true
149;5;1;true
150;0;1;false
150;1;1;false
150;2;4;true
150;3;1;true
150;4;1;true
150;5;1;false
151;0;1;true
151;1;2;true
151;2;2;true
151;3;1;false
151;4;1;true
151;5;1;true
152;0;2;false
152;1;4;true
152;2;7;false
152;3;1;false
152;4;1;false
152;5;1;false
153;0;3;true
153;1;5;true
153;2;5;false
153;3;2;false
153;4;2;false
153;5;4;false
154;0;3;false
154;1;1;true
154;2;1;true
154;3;3;false
154;4;2;false
154;5;1;true
155;0;2;true
155;1;1;true
155;2;1;true
155;3;1;true
155;4;1;true
155;5;1;true
156;0;2;true
156;1;1;true
156;2;1;false
156;3;1;true
156;4;1;true
156;5;1;true
157;0;2;true
157;1;2;false
157;2;2;false
157;3;5;true
157;4;4;false
157;5;3;false
158;0;2;false
158;1;1;true
158;2;1;false
158;3;2;true
158;4;1;true
158;5;1;true
159;0;1;true
159;1;2;true
159;2;1;true
159;3;3;false
159;4;1;true
159;5;1;true
160;0;2;false
160;1;1;false
160;2;2;true
160;3;1;false
160;4;1;false
160;5;2;true
161;0;5;false
161;1;1;false
161;2;1;true
161;3;1;true
161;4;1;true
161;5;1;true
162;0;3;false
162;1;1;true
162;2;1;true
162;3;1;true
162;4;1;true
162;5;1;false
163;0;2;false
163;1;1;false
163;2;1;false
163;3;1;true
163;4;1;true
163;5;1;false
164;0;1;true
164;1;1;true
164;2;2;true
164;3;1;true
164;4;1;true
164;5;1;true
165;0;3;true
165;1;4;false
165;2;3;false
165;3;2;false
165;4;5;false
165;5;2;false
166;0;1;false
166;1;2;true
166;2;1;true
166;3;1;true
166;4;1;false
166;5;1;true
167;0;3;true
167;1;1;true
167;2;1;true
167;3;1;true
167;4;1;false
167;5;1;true
168;0;1;false
168;1;3;false
168;2;1;false
168;3;1;true
168;4;1;false
168;5;1;true
169;0;2;false
169;1;1;true
169;2;1;false
169;3;1;true
169;4;1;true
169;5;1;false
170;0;2;true
170;1;1;true
170;2;1;false
170;3;1;false
170;4;1;true
170;5;1;true
171;0;4;false
171;1;1;false
171;2;1;true
171;3;1;true
171;4;1;true
171;5;1;false
172;0;1;false
172;1;2;false
172;2;1;false
172;3;1;true
172;4;1;false
172;5;1;false
173;0;1;true
173;1;2;true
173;2;1;true
173;3;2;false
173;4;1;true
173;5;1;false
174;0;2;true
174;1;1;true
174;2;4;true
174;3;3;false
174;4;1;true
174;5;1;false
175;0;1;false
175;1;4;false
175;2;2;true
175;3;2;true
175;4;7;false
175;5;2;false
176;0;2;false
176;1;1;true
176;2;1;false
176;3;1;true
176;4;1;false
176;5;1;true
177;0;5;false
177;1;1;true
177;2;7;true
177;3;1;true
177;4;1;true
177;5;1;true
178;0;3;false
178;1;1;false
178;2;1;false
178;3;1;true
178;4;1;false
178;5;2;false
179;0;2;true
179;1;4;false
179;2;2;false
179;3;3;true
179;4;1;true
179;5;3;true
180;0;2;true
180;1;5;true
180;2;2;false
180;3;2;false
180;4;1;true
180;5;1;false
181;0;7;false
181;1;2;true
181;2;2;false
181;3;7;false
181;4;7;false
181;5;3;false
182;0;3;false
182;1;1;true
182;2;3;false
182;3;2;true
182;4;2;true
182;5;1;false
183;0;3;false
183;1;5;true
183;2;2;true
183;3;7;false
183;4;4;false
183;5;1;true
184;0;2;true
184;1;2;false
184;2;1;true
184;3;1;false
184;4;1;true
184;5;1;true
185;0;2;true
185;1;2;true
185;2;2;false
185;3;1;true
185;4;1;true
185;5;1;true
186;0;5;false
186;1;2;false
186;2;1;true
186;3;1;true
186;4;1;true
186;5;2;false
187;0;3;true
187;1;2;false
187;2;1;true
187;3;1;true
187;4;4;true
187;5;5;false
188;0;2;false
188;1;1;false
188;2;1;true
188;3;1;false
188;4;1;true
188;5;1;true
189;0;3;false
189;1;4;false
189;2;2;false
189;3;2;false
189;4;2;false
189;5;5;false
190;0;1;true
190;1;2;true
190;2;1;true
190;3;1;false
190;4;1;true
190;5;1;true
191;0;1;true
191;1;2;true
191;2;1;false
191;3;1;false
191;4;2;false
191;5;1;false
192;0;6;true
192;1;1;true
192;2;1;false
192;3;1;false
192;4;1;true
192;5;1;false
193;0;2;false
193;1;1;true
193;2;1;false
193;3;1;true
193;4;1;false
193;5;1;true
194;0;7;false
194;1;2;false
194;2;1;false
194;3;1;false
194;4;1;true
194;5;1;false
195;0;3;false
195;1;1;false
195;2;1;true
195;3;1;true
195;4;1;true
195;5;1;false
196;0;2;true
196;1;2;true
196;2;1;true
196;3;1;true
196;4;1;true
196;5;1;true
197;0;1;false
197;1;1;false
197;2;1;false
197;3;3;false
197;4;1;true
197;5;1;true
198;0;1;false
198;1;2;true
198;2;1;true
198;3;1;true
198;4;1;true
198;5;1;true
199;0;1;true
199;1;1;true
199;2;2;true
199;3;1;true
199;4;1;false
199;5;1;true
200;0;2;false
200;1;1;false
200;2;1;false
200;3;1;true
200;4;1;false
200;5;1;false
201;0;2;true
201;1;1;true
201;2;1;true
201;3;1;true
201;4;1;true
201;5;2;true
202;0;1;false
202;1;2;true
202;2;1;true
202;3;1;true
202;4;1;true
202;5;1;true
203;0;2;false
203;1;1;false
203;2;1;true
203;3;1;true
203;4;1;true
203;5;1;false
204;0;2;true
204;1;1;true
204;2;1;true
204;3;1;true
204;4;1;false
204;5;1;true
205;0;2;true
205;1;1;true
205;2;1;true
205;3;1;true
205;4;1;true
205;5;1;true
206;0;1;false
206;1;5;true
206;2;2;true
206;3;2;true
206;4;3;true
206;5;1;false
207;0;3;false
207;1;3;false
207;2;2;true
207;3;1;true
207;4;1;true
207;5;2;true
208;0;1;false
208;1;3;true
208;2;1;true
208;3;1;false
208;4;1;false
208;5;1;true
209;0;3;false
209;1;1;false
209;2;1;false
209;3;1;true
209;4;1;false
209;5;1;false
210;0;2;true
210;1;1;true
210;2;1;true
210;3;1;true
210;4;1;true
210;5;1;true
211;0;1;true
211;1;2;false
211;2;1;true
211;3;1;false
211;4;1;true
211;5;1;true
212;0;2;false
212;1;1;true
212;2;1;true
212;3;1;true
212;4;1;true
212;5;1;true
213;0;1;true
213;1;1;false
213;2;1;false
213;3;1;true
213;4;6;false
213;5;1;true
214;0;2;false
214;1;2;true
214;2;1;true
214;3;1;true
214;4;1;true
214;5;1;true
215;0;2;true
215;1;1;true
215;2;1;true
215;3;1;true
215;4;1;true
215;5;1;true
216;0;2;true
216;1;4;false
216;2;1;false
216;3;1;true
216;4;1;true
216;5;1;true
217;0;1;true
217;1;1;false
217;2;2;true
217;3;2;false
217;4;1;false
217;5;1;true
218;0;1;true
218;1;2;true
218;2;3;true
218;3;1;true
218;4;1;true
218;5;1;false
219;0;2;true
219;1;1;false
219;2;1;true
219;3;1;true
219;4;1;true
219;5;1;true
220;0;2;true
220;1;1;true
220;2;1;true
220;3;1;true
220;4;1;true
220;5;1;true
221;0;3;false
221;1;1;true
221;2;1;false
221;3;1;false
221;4;2;false
221;5;2;true
222;0;1;true
222;1;2;false
222;2;1;false
222;3;1;true
222;4;1;true
222;5;1;true
223;0;1;false
223;1;1;true
223;2;2;true
223;3;2;false
223;4;1;true
223;5;1;true
224;0;3;true
224;1;1;true
224;2;1;true
224;3;1;false
224;4;1;false
224;5;1;false
225;0;3;false
225;1;1;false
225;2;2;false
225;3;1;true
225;4;1;true
225;5;2;true
226;0;2;true
226;1;1;false
226;2;1;true
226;3;1;true
226;4;1;true
226;5;1;true
227;0;2;true
227;1;1;true
227;2;1;false
227;3;1;false
227;4;1;false
227;5;1;true
228;0;2;true
228;1;1;true
228;2;1;true
228;3;1;true
228;4;1;true
228;5;1;true
229;0;1;false
229;1;2;true
229;2;1;true
229;3;1;true
229;4;1;true
229;5;1;true
230;0;5;false
230;1;2;false
230;2;3;false
230;3;1;true
230;4;1;true
230;5;1;true
231;0;2;true
231;1;1;false
231;2;1;false
231;3;1;false
231;4;2;true
231;5;1;false
232;0;4;false
232;1;1;false
232;2;1;false
232;3;1;true
232;4;1;true
232;5;1;true
233;0;2;true
233;1;1;true
233;2;1;true
233;3;1;true
233;4;1;true
233;5;1;true
234;0;4;true
234;1;3;false
234;2;2;false
234;3;1;true
234;4;1;false
234;5;1;true
235;0;2;false
235;1;1;true
235;2;1;true
235;3;1;true
235;4;1;true
235;5;1;true
236;0;2;false
236;1;1;true
236;2;1;false
236;3;3;false
236;4;1;true
236;5;4;false
237;0;2;false
237;1;1;false
237;2;1;true
237;3;1;true
237;4;1;true
237;5;1;false
238;0;1;false
238;1;2;true
238;2;1;false
238;3;1;false
238;4;1;true
238;5;1;true
239;0;2;true
239;1;1;true
239;2;1;true
239;3;1;true
239;4;1;true
239;5;1;true
240;0;2;false
240;1;1;true
240;2;1;false
240;3;1;true
240;4;1;true
240;5;1;false
241;0;2;true
241;1;1;true
241;2;1;true
241;3;1;true
241;4;1;false
241;5;1;true
242;0;4;false
242;1;1;true
242;2;1;true
242;3;2;false
242;4;2;false
242;5;2;false
243;0;1;true
243;1;2;true
243;2;2;true
243;3;2;false
243;4;1;false
243;5;1;false
244;0;1;false
244;1;4;false
244;2;1;false
244;3;4;true
244;4;1;true
244;5;2;false
245;0;7;false
245;1;1;true
245;2;1;true
245;3;3;false
245;4;1;true
245;5;1;true
246;0;2;true
246;1;1;true
246;2;1;true
246;3;1;true
246;4;1;true
246;5;1;true
247;0;2;true
247;1;1;false
247;2;1;false
247;3;1;true
247;4;1;true
247;5;1;true
248;0;1;true
248;1;1;true
248;2;2;true
248;3;2;true
248;4;1;false
248;5;1;true
249;0;1;true
249;1;2;false
249;2;1;true
249;3;1;true
249;4;1;true
249;5;1;true
250;0;1;false
250;1;1;true
250;2;2;true
250;3;2;true
250;4;1;true
250;5;1;false
251;0;1;false
251;1;1;true
251;2;4;true
251;3;2;true
251;4;1;true
251;5;1;true
252;0;2;true
252;1;1;true
252;2;2;false
252;3;1;true
252;4;1;false
252;5;1;false
253;0;3;false
253;1;7;false
253;2;2;true
253;3;7;false
253;4;3;false
253;5;7;false
254;0;2;true
254;1;1;true
254;2;1;true
254;3;1;true
254;4;1;true
254;5;1;false
255;0;2;true
255;1;1;true
255;2;1;true
255;3;1;true
255;4;1;true
255;5;1;true
256;0;2;true
256;1;1;true
256;2;3;true
256;3;3;false
256;4;1;true
256;5;1;true
257;0;2;false
257;1;1;true
257;2;1;false
257;3;1;false
257;4;1;false
257;5;1;false
258;0;1;false
258;1;1;true
258;2;6;false
258;3;3;true
258;4;1;true
258;5;1;true
259;0;3;false
259;1;4;true
259;2;2;false
259;3;1;false
259;4;1;true
259;5;1;false
260;0;1;false
260;1;3;false
260;2;1;false
260;3;1;false
260;4;1;false
260;5;1;false
261;0;2;true
261;1;1;true
261;2;1;true
261;3;1;true
261;4;2;false
261;5;1;false
262;0;2;false
262;1;1;true
262;2;1;true
262;3;1;false
262;4;1;false
262;5;1;false
263;0;1;true
263;1;2;true
263;2;2;false
263;3;1;false
263;4;1;true
263;5;1;true
264;0;4;true
264;1;1;true
264;2;1;true
264;3;1;false
264;4;1;true
264;5;1;false
265;0;1;true
265;1;2;false
265;2;7;true
265;3;1;true
265;4;1;true
265;5;4;false
266;0;2;true
266;1;1;false
266;2;1;true
266;3;1;true
266;4;2;false
266;5;3;false
267;0;2;true
267;1;1;true
267;2;1;true
267;3;1;false
267;4;1;true
267;5;1;true
268;0;5;false
268;1;3;false
268;2;2;false
268;3;4;false
268;4;4;false
268;5;3;false
269;0;5;false
269;1;2;false
269;2;2;false
269;3;4;true
269;4;1;true
269;5;3;false
270;0;2;true
270;1;1;true
270;2;1;true
270;3;1;true
270;4;1;true
270;5;1;false
271;0;2;true
271;1;1;true
271;2;2;false
271;3;3;false
271;4;3;false
271;5;5;true
272;0;2;true
272;1;1;true
272;2;1;true
272;3;1;true
272;4;1;true
272;5;1;false
273;0;1;false
273;1;3;false
273;2;1;true
273;3;1;true
273;4;1;true
273;5;1;true
274;0;2;true
274;1;1;true
274;2;1;true
274;3;1;false
274;4;1;false
274;5;1;false
275;0;2;true
275;1;1;false
275;2;1;true
275;3;1;false
275;4;1;false
275;5;1;true
276;0;7;true
276;1;2;true
276;2;2;false
276;3;1;true
276;4;1;true
276;5;1;false
277;0;2;false
277;1;1;true
277;2;1;false
277;3;1;false
277;4;1;false
277;5;1;true
278;0;2;false
278;1;1;true
278;2;1;true
278;3;1;true
278;4;1;true
278;5;1;false
279;0;2;true
279;1;1;true
279;2;1;true
279;3;1;true
279;4;1;true
279;5;1;false
280;0;2;true
280;1;2;false
280;2;2;true
280;3;1;false
280;4;1;true
280;5;1;true
281;0;2;true
281;1;2;false
281;2;1;false
281;3;1;false
281;4;1;false
281;5;1;true
282;0;1;true
282;1;2;false
282;2;3;false
282;3;2;true
282;4;1;true
282;5;1;true
283;0;1;false
283;1;1;true
283;2;2;true
283;3;3;false
283;4;1;true
283;5;1;false
284;0;2;true
284;1;1;true
284;2;1;false
284;3;1;true
284;4;1;false
284;5;1;false
285;0;1;true
285;1;1;true
285;2;2;true
285;3;1;true
285;4;2;false
285;5;1;true
286;0;2;true
286;1;1;true
286;2;1;true
286;3;1;true
286;4;1;true
286;5;1;true
287;0;2;true
287;1;1;true
287;2;1;true
287;3;1;true
287;4;1;true
287;5;1;true
288;0;2;true
288;1;1;true
288;2;1;true
288;3;1;true
288;4;2;true
288;5;1;true
289;0;3;false
289;1;1;true
289;2;1;false
289;3;1;false
289;4;1;true
289;5;4;false
290;0;2;true
290;1;2;false
290;2;2;true
290;3;4;false
290;4;1;true
290;5;2;true
