pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S1;R1;S3;NA;0.9350001249899869137839578194253696;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
0;0;0;R2;S1;R1;I understand;0.9347644600767210718928547066152013;0.7086424837646718123496209292223465;3.3318752136630403366694994898018017282134;2.17639869744137370036997348023179775662614;1.01424679946097689413823165942106882103412;1.540240847648553753897713780311601120863870
0;1;0;R2;S2;R1;I understand;NA;0.6999436756690892166195318363685064;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
0;2;0;R1;S1;R1;I understand;NA;0.7086424837646718123496209292223465;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
0;3;0;R1;S3;R1;I understand;NA;0.5599488174079879231063870270959452;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
0;4;0;R1;S2;R1;I understand;NA;0.6999436756690892166195318363685064;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
0;5;0;R1;S3;R1;I understand;NA;0.5599488174079879231063870270959452;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
1;0;0;R1;S2;R1;S2;NA;0.8570927140023553716358469283580665;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
1;0;0;R1;I understand;NA;NA;0.7538302001476874736045958253771643;NA;3.3318752136630403366694994898018017282134;NA;NA;NA
1;1;0;R1;S2;R1;S2;NA;0.9291434170718864795815202446007710;3.3318752136630403366694994898018017282134;2.7462511875848868187753923668941831070434;2.68849105103073134288589934648985899829030;1.27920609777282149911040126119284222858095
1;1;0;R1;I understand;NA;NA;0.7538302001476874736045958253771643;NA;3.3318752136630403366694994898018017282134;NA;NA;NA
1;2;0;R2;S1;R1;I understand;NA;0.7990081794570655962292874864065213;3.3318752136630403366694994898018017282134;2.481879892217589893435245070143854561594670;5.69835630054899403992587811108699940225155;2.556235267594590637830563863693162034157085
1;3;0;R1;S3;R1;S1;NA;0.9251086019541015636466983050580058;3.3318752136630403366694994898018017282134;2.481879892217589893435245070143854561594670;5.69835630054899403992587811108699940225155;2.556235267594590637830563863693162034157085
1;3;0;R1;S2;R2;S2;0.9744779460688678334339591872507540;0.9847845820375399174686297022292454;3.3318752136630403366694994898018017282134;1.7529281435780987143422625842024729685234;4.6035307068819835569243279690793269031017;1.29389632172740485600893035309985944820916
1;3;1;R1;S1;R1;I understand;0.8639673204426652142103675592202069;0.33504669115378416111699345206179837;2.2711185207514133078936856872263851759454;2.330101684966881749410934571955319894328036;12.4661540221630813543830429010896415263312;2.572239814377022509482741346827188466043600
