pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R1;S1;R2;S1;NA;0.9531074787656954336718145749884923;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
0;0;0;R1;S2;R1;I understand;0.9946680512173186794757447418469169;0.6782903209898568020127946197389061;3.3318752136630403366694994898018017282134;2.468060728265169080405404660277047916893;0.14833504687727072136859387913975044034204;0.88346750722824079378607710803549297976399
0;1;0;R2;S1;R2;I understand;NA;0.5043830762773651883534448973608829;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
0;2;0;R2;S1;R2;I understand;NA;0.5043830762773651883534448973608829;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
0;3;0;R1;S2;R2;I understand;NA;0.6782903209898568020127946197389061;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
0;4;0;R1;S3;R1;I understand;NA;0.7355695470279494854640560427149441;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
0;5;0;R2;S3;R1;I understand;NA;0.7355695470279494854640560427149441;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
1;0;0;R1;S1;R1;S2;NA;0.9531074787656954336718145749884923;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
1;0;0;R1;S2;R2;S2;0.8924957047995127626525117050372025;0.9890577240816102250705585579701175;3.3318752136630403366694994898018017282134;2.7184032238788303437808425825234847407480;0.3905409136582466628714732394659706054012;1.22498013332363860502144028724613665025326
1;0;1;R1;S1;R1;I understand;0.9946507565474584854156054881270621;0.28613267856573932281168466435495181;3.003803713399505196418262628013774955379;1.7382269363192543027279148027603710133322;0.2935119803836917321026760208773023217765;0.9289481005042122837093010056978949220990
1;1;0;R2;S2;R2;I understand;NA;0.4776300683247248648053158646150267;1.954179867395005884102448721620003318180;1.7382269363192543027279148027603710133322;0.5698539194619569413461724954443213055988;0.4171978920857377106639941975298430848801
1;2;0;R1;S3;R1;I understand;NA;0.6683264107377718058073988700681720;1.954179867395005884102448721620003318180;1.7382269363192543027279148027603710133322;0.5698539194619569413461724954443213055988;0.4171978920857377106639941975298430848801
1;3;0;R2;S2;R2;I understand;NA;0.4776300683247248648053158646150267;1.954179867395005884102448721620003318180;1.7382269363192543027279148027603710133322;0.5698539194619569413461724954443213055988;0.4171978920857377106639941975298430848801
1;4;0;R2;S2;R2;I understand;NA;0.4776300683247248648053158646150267;1.954179867395005884102448721620003318180;1.7382269363192543027279148027603710133322;0.5698539194619569413461724954443213055988;0.4171978920857377106639941975298430848801
1;5;0;R2;S2;R2;I understand;NA;0.4776300683247248648053158646150267;1.954179867395005884102448721620003318180;1.7382269363192543027279148027603710133322;0.5698539194619569413461724954443213055988;0.4171978920857377106639941975298430848801
2;0;0;R2;S1;R2;S2;NA;0.9531074787656954336718145749884923;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
2;0;0;R2;S1;R2;I understand;0.8924957047995127626525117050372025;0.5043830762773651883534448973608829;3.3318752136630403366694994898018017282134;2.468060728265169080405404660277047916893;0.14833504687727072136859387913975044034204;0.88346750722824079378607710803549297976399
2;1;0;R2;S1;R2;I understand;NA;0.5043830762773651883534448973608829;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
2;2;0;R2;S1;R2;I understand;NA;0.5043830762773651883534448973608829;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
2;3;0;R2;S1;R2;I understand;NA;0.5043830762773651883534448973608829;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
2;4;0;R2;S1;R2;I understand;NA;0.5043830762773651883534448973608829;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
2;5;0;R1;S2;R1;I understand;NA;0.6782903209898568020127946197389061;2.4556697217473299443450854460222629070188;2.468060728265169080405404660277047916893;0.42447752552961510799343417419747952994304;0.49598602666467933343790782070054172537306
3;0;0;R1;S3;R1;S2;NA;0.8295668954282077252147020096209909;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
3;0;0;R1;S2;R1;S3;0.8924957047995127626525117050372025;0.9545106145629173698492348325840973;3.3318752136630403366694994898018017282134;2.61089241177975763260499765421295224274225;0.12594943853512462035266023161150192909672;0.69658756559825555520069897956857696437780
3;0;1;R1;I understand;NA;NA;0.22631994895219564520006969025715574;NA;2.4290091491393035179404306515735617180371;NA;NA;NA
3;1;0;R1;S1;R2;S1;NA;0.9635247417091310960721001449925911;2.4290091491393035179404306515735617180371;2.175517328398677980001372712012140106098;0.1936573903762229618856323990495620733729;0.5626021942861785902047329188985862770484
