pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S1;R1;S3;NA;0.9998542499091168421262732895721902;3.3393478484531018888222707765327051012848;3.3393478484531018888222707765327051012848;0E-41;0E-41
0;0;0;R2;S2;R2;S2;0.8008458171498480173598051902764839;0.9977266612866146301970514240496313;3.3393478484531018888222707765327051012848;2.243757490809713461018672588454505382423287;5.061890741339187850783752718462591998583450;1.1943672694877841430894838029557721833338949
0;0;1;R2;S2;R2;I understand;0.9977266612866146301970514240496313;0.0062521170161664969393707454149248725;2.243757490809713461018672588454505382423287;0.302588396945150792574550568116080512009091853;4.09345424899887803141072838564813257008898686;1.013379652567679004889440580447803558689368288
0;1;0;R2;S2;R2;I understand;NA;0.0062521170161664969393707454149248725;0.302588396945150792574550568116080512009091853;0.302588396945150792574550568116080512009091853;0E-46;0E-46
0;2;0;R2;S2;R2;I understand;NA;0.0062521170161664969393707454149248725;0.302588396945150792574550568116080512009091853;0.302588396945150792574550568116080512009091853;0E-46;0E-46
0;3;0;R2;S2;R2;I understand;NA;0.0062521170161664969393707454149248725;0.302588396945150792574550568116080512009091853;0.302588396945150792574550568116080512009091853;0E-46;0E-46
0;4;0;R1;S1;R1;I understand;NA;0.0062520982690344511557384070010985144;0.302588396945150792574550568116080512009091853;0.302588396945150792574550568116080512009091853;0E-46;0E-46
0;5;0;R2;S2;R2;I understand;NA;0.0062521170161664969393707454149248725;0.302588396945150792574550568116080512009091853;0.302588396945150792574550568116080512009091853;0E-46;0E-46
1;0;0;R2;S1;R1;S3;NA;0.9998542499091168421262732895721902;3.3393478484531018888222707765327051012848;3.3393478484531018888222707765327051012848;0E-41;0E-41
1;0;0;R2;S2;R1;S1;0.8008458171498480173598051902764839;0.9977266612866146301970514240496313;3.3393478484531018888222707765327051012848;2.243757490809713461018672588454505382423287;5.061890741339187850783752718462591998583450;1.1943672694877841430894838029557721833338949
1;0;1;R2;S3;R2;S3;0.0032166521426993900509977642949110759;0.8622265020169932922991322100384053;2.243757490809713461018672588454505382423287;0.018734250062286140570100039520612652947747200;4.148801431868993760978907787628804410316508;1.305909994151412348070143042245163594768691098
