pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S3;R1;S1;NA;0.8721788630627342682245785370574050;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
0;0;0;R2;S3;R1;I understand;0.9844300159588010954910548237808803;0.4834162451231642593672851777902817;3.308978125169862621149864231478368493798318;2.614100854600174813607289707267650943562993;1.52060255668354876679426487102174874970291;2.374862807042504534514492835197945795575598
0;1;0;R2;S3;R1;I understand;NA;0.4834162451231642593672851777902817;2.8142667298022973912731077926086508802069;2.614100854600174813607289707267650943562993;1.85272295652501296350261414090975870676535;2.077919670954904838163099468007933199690729
0;2;0;R1;S2;R1;S3;NA;0.9969382572243800002800831739500640;2.8142667298022973912731077926086508802069;2.614100854600174813607289707267650943562993;1.85272295652501296350261414090975870676535;2.077919670954904838163099468007933199690729
0;2;0;R1;S3;R1;I understand;0.9747631435790038630086717376405474;0.4291439716230292094704919182612182;2.8142667298022973912731077926086508802069;2.435675173454819240666056337884773723184065;1.79737995613510696141260740224847415022799;2.616277413979476805671165638060781162205813
0;3;0;R2;S1;R1;I understand;NA;0.7805716358066097243345708175651543;2.2106597824073352603613584637726315222387;2.435675173454819240666056337884773723184065;1.58445117653685719347091723947814379313652;2.168448692646693604725953213848896398794636
0;4;0;R2;S1;R1;I understand;NA;0.7805716358066097243345708175651543;2.2106597824073352603613584637726315222387;2.435675173454819240666056337884773723184065;1.58445117653685719347091723947814379313652;2.168448692646693604725953213848896398794636
0;5;0;R1;S3;R1;I understand;NA;0.4291439716230292094704919182612182;2.2106597824073352603613584637726315222387;2.435675173454819240666056337884773723184065;1.58445117653685719347091723947814379313652;2.168448692646693604725953213848896398794636
1;0;0;R1;S2;R1;S2;NA;0.9349811812525696668308696921005507;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
1;0;0;R1;S1;R1;S1;0.9248046629439574751168495386257268;0.9471266386259505393783483926047316;3.308978125169862621149864231478368493798318;2.95716506982418434273724516496411621665205;2.825769291222240403342271601186759220201614;2.410954020828644211401723627459999463479623
1;0;1;R1;S1;R1;S1;0.9809621503927751110448066003606841;0.8766663727999203852927158103889040;2.66679106344851065910670667184835630573552;2.30564776689794140912892957622825432295599;2.946954403088958103778416923878653881883708;2.209832863524879355448033242583772687886403
1;0;2;R1;S2;R1;I understand;0.9707154998374575729359659786297364;0.6269963592264922743918091612784432;3.17191895866619270920954648807177736538335;2.04586707232440789288891418098948471897610;2.571852386662027348447112486047319896522357;1.511936304384015634310105404108658107507650
1;1;0;R2;S3;R1;S3;NA;0.8741234640836935225731345308602282;2.79502875831566895669632764103835064790596;2.04586707232440789288891418098948471897610;2.598903238542778708677182112814492708604715;1.505224340169496999203400779917962729462479
1;1;0;R2;S3;R1;I understand;0.9999663315580089115014188874773466;0.6167078388800140271508051188963851;2.79502875831566895669632764103835064790596;2.188874537833056942174575540325916849950152;2.913320259413591077416820251313739481949147;1.492671650503071266027031685031524645149307
1;2;0;R1;S1;R2;S1;NA;0.9692658531881863923709851826884650;2.72637698010672858177017212477508678351851;2.188874537833056942174575540325916849950152;2.30772872363520794757584202720880698454133;1.141818897811933437796074538156298936707150
1;2;0;R1;S2;R2;S1;0.9797717199415512433259376366847263;0.9542112390298471353098500876753147;2.72637698010672858177017212477508678351851;2.318551165904664605799580990154803621694589;2.32056194732085563876319137049794181675799;1.306507491391353992779253015111099683198929
