pair;round;nrTurns;success
0;0;2;false
0;1;1;false
0;2;1;false
0;3;1;false
0;4;1;true
0;5;2;true
1;0;2;true
1;1;4;true
1;2;7;true
1;3;7;true
1;4;7;true
1;5;7;true
