pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R1;S2;R2;S3;NA;0.9349811812525696668308696921005507;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
0;0;0;R1;S3;R1;I understand;0.9981922107813622210162705175228002;0.7062396427912544722980492370334756;3.308978125169862621149864231478368493798318;2.843123573231733288998013959133008347613947;1.87446050377384187131117011341256075521264;2.108216854313503647576909865116422743410486
0;1;0;R1;S3;R1;I understand;NA;0.7062396427912544722980492370334756;2.5850967762867252329578605871461469456325;2.843123573231733288998013959133008347613947;1.72067259782442522175677201423193455970657;1.671938057297653647098650480929336903280968
0;2;0;R1;S1;R1;S3;NA;0.9998156498599694162915637147771279;2.5850967762867252329578605871461469456325;2.843123573231733288998013959133008347613947;1.72067259782442522175677201423193455970657;1.671938057297653647098650480929336903280968
0;2;0;R1;S1;R1;I understand;0.8777871542445681210510128919515837;0.7805716358066097243345708175651543;2.5850967762867252329578605871461469456325;2.435675173454819240666056337884773734884065;0.80657249939900938774684083191515888240606;2.494360686715300791840762276346527084716378
0;3;0;R2;S1;R2;I understand;NA;0.7805716358066097243345708175651543;2.2106597824073352603613584637726315895387;2.435675173454819240666056337884773734884065;1.58445117653685719347091723947814379437652;2.168448692646693604725953213848896429934636
0;4;0;R2;S1;R1;I understand;NA;0.7805716358066097243345708175651543;2.2106597824073352603613584637726315895387;2.435675173454819240666056337884773734884065;1.58445117653685719347091723947814379437652;2.168448692646693604725953213848896429934636
0;5;0;R1;S2;R2;S2;NA;0.8478774167855727642997073621347330;2.2106597824073352603613584637726315895387;2.435675173454819240666056337884773734884065;1.58445117653685719347091723947814379437652;2.168448692646693604725953213848896429934636
0;5;0;R1;S2;R1;I understand;0.8141912821704546544087783308838493;0.6530269773229560439690362861222730;2.2106597824073352603613584637726315895387;2.21859255628657624163852483154923493172763;2.51888058348294197415179909015227092255273;2.382677813107302176030105927653993386289223
1;0;0;R2;S2;R2;S1;NA;0.9349811812525696668308696921005507;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
1;0;0;R2;S3;R1;S3;0.9844300159588010954910548237808803;0.9989737267138521108294204381260455;3.308978125169862621149864231478368493798318;2.229632201067733173677516302510298342188;1.873393620175012981297445396863806957758155;3.084659811464561406778594175484419893625
1;0;1;R2;S1;R1;I understand;0.9791601853915328750771732507474532;0.5999351926764526639520263358165914;2.82819606210907331980658912452316459977710;2.683807185270533180664602666707605923367;2.466896711132967565953549877717079949731653;2.487655487357009346200922569634902847177
1;1;0;R1;S2;R2;S2;NA;0.8839568636689708406445696301149858;2.55550906927518162291636497868354066500537;2.683807185270533180664602666707605923367;1.600131575528325793530671832565720794906385;2.212452491476206249153366854190919279687
1;1;0;R1;I understand;NA;NA;0.6386646469731847091143262988549500;NA;2.55550906927518162291636497868354066500537;NA;NA;NA
1;2;0;R2;S1;R1;S2;NA;0.8385063083075546203315727808131892;2.55550906927518162291636497868354066500537;2.52374403616672522668832563815070356941;1.82915201232754237957398300886740775129915;1.772868784385052898411727516338631423929
1;2;0;R2;S1;R1;I understand;0.6386646469731847091143262988549500;0.5774025216986891920808476078021747;2.55550906927518162291636497868354066500537;2.04505885760379449720138733278679746485;2.45668468549169089729441830746556859268626;2.931671873915039395658635750470180404977
1;3;0;R2;S1;R2;I understand;NA;0.5774025216986891920808476078021747;2.61337795903026789605247574335229159453718;2.04505885760379449720138733278679746485;2.41011325903339653293691237949670791747024;2.145599240979026380244657569100316950531
1;4;0;R1;S1;R1;I understand;NA;0.5774025216986891920808476078021747;2.61337795903026789605247574335229159453718;2.04505885760379449720138733278679746485;2.41011325903339653293691237949670791747024;2.145599240979026380244657569100316950531
1;5;0;R1;S1;R1;I understand;NA;0.5774025216986891920808476078021747;2.61337795903026789605247574335229159453718;2.04505885760379449720138733278679746485;2.41011325903339653293691237949670791747024;2.145599240979026380244657569100316950531
