pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S3;R1;I understand;NA;0.7651694361498522649761412400245777;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
0;1;0;R2;S1;R2;S2;NA;0.9350001249899869137839578194253696;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
0;1;0;R2;I understand;NA;NA;0.7538302001476874736045958253771643;NA;3.3318752136630403366694994898018017282134;NA;NA;NA
0;2;0;R2;S1;R1;I understand;NA;0.32158465707573550700579742080700616;3.3318752136630403366694994898018017282134;0.928436315338601222032889698982553454534;1.73734652121880728197737337422331213193103;2.631545836281485210405330084444245213086
0;3;0;R1;S1;R1;I understand;NA;0.32158465707573550700579742080700616;3.3318752136630403366694994898018017282134;0.928436315338601222032889698982553454534;1.73734652121880728197737337422331213193103;2.631545836281485210405330084444245213086
0;4;0;R2;S2;R1;I understand;NA;0.22671609274641975246302029461446492;3.3318752136630403366694994898018017282134;0.928436315338601222032889698982553454534;1.73734652121880728197737337422331213193103;2.631545836281485210405330084444245213086
0;5;0;R2;S1;R1;I understand;NA;0.32158465707573550700579742080700616;3.3318752136630403366694994898018017282134;0.928436315338601222032889698982553454534;1.73734652121880728197737337422331213193103;2.631545836281485210405330084444245213086
1;0;0;R2;S3;R1;I understand;NA;0.7651694361498522649761412400245777;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
1;1;0;R2;S1;R1;S3;NA;0.9350001249899869137839578194253696;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
1;1;0;R2;S1;R1;I understand;0.9347644600767210718928547066152013;0.7086424837646718123496209292223465;3.3318752136630403366694994898018017282134;2.17639869744137370036997348023179775662614;1.01424679946097689413823165942106882103412;1.540240847648553753897713780311601120863870
1;2;0;R1;S3;R1;I understand;NA;0.5599488174079879231063870270959452;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
1;3;0;R2;S3;R2;I understand;NA;0.5599488174079879231063870270959452;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
1;4;0;R2;S1;R1;I understand;NA;0.7086424837646718123496209292223465;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
1;5;0;R1;S1;R1;I understand;NA;0.7086424837646718123496209292223465;2.2711185207514133078936856872263851759454;2.17639869744137370036997348023179775662614;0.6408060863211145430604091748155031299699;0.666851637398546598838502034332692453996409
2;0;0;R2;S3;R2;I understand;NA;0.7651694361498522649761412400245777;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
2;1;0;R2;S1;R1;S1;NA;0.9350001249899869137839578194253696;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
2;1;0;R2;S3;R1;S2;0.9744779460688678334339591872507540;0.9786801830408757142242759007679117;3.3318752136630403366694994898018017282134;2.87112866065525263048748631076466504049498;2.97131315073249831145663353067609536033399;1.10733296006999920657666335276377983509819
2;1;1;R2;S1;R1;S2;0.9921561203849861152878108272091654;0.8188645826288014681520640645518318;2.21377050912384879160728053085386001920735;1.31768945874444735145962765029056403604602;3.0257046115554210110011117875123195904108;2.42709966786912438249611986270610210079089
2;1;2;R2;S3;R2;S3;0.7958813682108731130998685849742999;0.9893676114759420634675623927242055;2.022882549716152620267114761224482145303;0.392869524740320289468704246783228205714;0.3236574764110828121855649526593059714688;2.9171917570490786104985433879110297784309
2;1;3;R2;S3;R1;S1;0.8684360786160839526132880702074336;0.9279251868016829852390542014345966;1.176411237252580413791138912475412486938;1.64860584057054480065344451811791884000;3.3012919354455792946716934961875088511656;3.4053266731472380256196047567411625946299
2;1;4;R2;I understand;NA;NA;0.7751088050250496805597618026866819;NA;1.3555947586162498793666587435384228636500;NA;NA;NA
2;2;0;R1;S2;R2;S2;NA;0.9981034742619870547803824196574040;1.3555947586162498793666587435384228636500;0.8718015828587926703562014274652266808831;0.82055078791330291061771127250254604499749;1.61838969428091742820668858942744152462384
2;2;0;R1;S2;R1;I understand;0.8452788609171871549991180900377352;0.09589100848933493274091356096074947;1.3555947586162498793666587435384228636500;1.76374187044658637703703022527937526578;1.7016414728456480282125024128405690530773;2.35767923003862990341262038402432016716
2;3;0;R2;S1;R1;I understand;NA;0.4842863541249898049241115769920049;0.916472991417962120665768264927627560385;1.76374187044658637703703022527937526578;0.471456591158482697306432261683757854277;0.984027586619923599831952789348575596420
2;4;0;R1;S2;R1;I understand;NA;0.09589100848933493274091356096074947;0.916472991417962120665768264927627560385;1.76374187044658637703703022527937526578;0.471456591158482697306432261683757854277;0.984027586619923599831952789348575596420
2;5;0;R2;S1;R1;I understand;NA;0.4842863541249898049241115769920049;0.916472991417962120665768264927627560385;1.76374187044658637703703022527937526578;0.471456591158482697306432261683757854277;0.984027586619923599831952789348575596420
