pair;round;nrTurns;success
0;0;2;true
0;1;3;false
0;2;1;true
0;3;2;false
0;4;1;true
0;5;1;true
1;0;2;true
1;1;1;true
1;2;1;true
1;3;5;true
1;4;5;true
1;5;1;false
2;0;2;true
2;1;1;true
2;2;3;false
2;3;1;true
2;4;1;false
2;5;1;true
