pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R1;S2;R2;S1;NA;0.8945065019875787516896699682423717;3.3393478484531018888222707765327051012848;3.3393478484531018888222707765327051012848;0E-41;0E-41
0;0;0;R1;S2;R1;I understand;0.9960579629140724980597108567889819;0.5882836775317901548258820068772572;3.3393478484531018888222707765327051012848;2.814233199330302196819467780907064436792;-0.06370928088444166776535674251239425149430;0.5722655423617473128993496207696441557975
0;1;0;R2;S3;R1;S2;NA;0.9975194753066329908345064109677144;2.814233199330302196819467780907064436792;2.814233199330302196819467780907064436792;0E-40;0E-40
0;1;0;R2;S3;R1;I understand;0.5882836775317901548258820068772572;0.6948823983294147052879889036650315;2.814233199330302196819467780907064436792;2.13715107101472504768511497008684934510;0.1268564624231755738616106016491376045254;0.422102295038162914584214895341342856483
0;2;0;R1;S2;R2;I understand;NA;0.4494126516681144924570996044843298;2.13715107101472504768511497008684934510;2.13715107101472504768511497008684934510;0E-39;0E-39
0;3;0;R2;S1;R1;S2;NA;0.9188917451801311905349682175610529;2.13715107101472504768511497008684934510;2.13715107101472504768511497008684934510;0E-39;0E-39
0;3;0;R2;S3;R1;S1;0.4494126516681144924570996044843298;0.8843791286737209979212612407324815;2.13715107101472504768511497008684934510;1.7058255664342704937382425283753288634;0.257360032229278038304309116297651363097;0.255812639589458493918736604018258898994
0;3;1;R2;S3;R1;S3;0.6572055030126241365189969742035015;0.9106651017976081937601403170365284;1.7058255664342704937382425283753288634;1.9247467293230512914506037312018691098;0.0346090500535427388240193185095670624920;0.0966393955972393866802231050578899636668
0;3;2;R2;S1;R2;S1;0.9106651017976081937601403170365284;0.9990870265907725285776809207662688;1.9247467293230512914506037312018691098;1.90268415655692608168716704765707006752;0.83717044610491200421520659309161404862;0.599312498023221143727069993917717809932
0;3;3;R2;S3;R2;S3;0.9990870265907725285776809207662688;0.9889887722972108450222755396981248;1.90268415655692608168716704765707006752;2.16930153190387247470238410217791727186;0.848056090408909467870463742523451836034;0.661229954494619539769754505501642655248
0;3;4;R2;S3;R1;S1;0.9889887722972108450222755396981248;0.9895853001771401864118774406095538;2.16930153190387247470238410217791727186;1.699290810657828657091626737982254446854;0.407339311571193168779808836830795632543;0.2072765502136662113176512673137406054277
0;3;5;R2;S1;NA;NA;0.9316118741266862779316338220696226;NA;1.699290810657828657091626737982254446854;NA;NA;NA
0;4;0;R2;S3;R2;S1;NA;0.9433685488985186742968680136054758;1.281553808587975952900335421303454509072;1.281553808587975952900335421303454509072;0E-41;0E-41
0;4;0;R2;S2;R1;S1;0.9130225446560845475794312742892453;0.9997192075444030122644574095339150;1.281553808587975952900335421303454509072;1.0586581567334124844748949902905795040638;0.0312617135947985289698843686934160869941;0.02117045657948365427104491667548518235598
0;4;1;R2;S1;R2;S1;0.9069439139976872716778158439640243;0.9087472921936147623903607195948477;1.0586581567334124844748949902905795040638;1.057494397596816749077218812255821878555;0.004803445803763705120147572959849878307322;0.005163987273797050203861005113966748211572
0;4;2;R2;S3;R2;S3;0.9087472921936147623903607195948477;0.9059284129279999919766830690148020;1.057494397596816749077218812255821878555;0.9834819098285437312305778691908519809503;0.0211221202590959892799723928209363324620922;0.0093032093141575080323811054208721670972492
0;4;3;R2;S3;R2;S1;0.9059284129279999919766830690148020;0.9053239114567317684423391324214511;0.9834819098285437312305778691908519809503;0.92430027625619090223169376934202454754123;0.013066442963943369616106166786438870494614;0.005753122825799730468549140433139408442709
0;4;4;R2;S3;R2;S3;0.9046705704511286378108946975902101;0.9046881007727068206106017640357941;0.92430027625619090223169376934202454754123;0.911627246329578349483068194045556765337584;0.000816240972632447355446858074901082812974;0.0005446018507282657031917217219459741819659
0;4;5;R2;S1;NA;NA;0.9046881007727068206106017640357941;NA;0.911627246329578349483068194045556765337584;NA;NA;NA
0;5;0;R2;S3;R1;S2;NA;0.9047695915779089418853845061234116;0.9104001080558800174795162692815790495658652;0.9104001080558800174795162692815790495658652;0E-45;0E-45
0;5;0;R2;S3;R2;S2;0.9999999391188904312191616712867360;0.9052376893544231471012315977553701;0.9104001080558800174795162692815790495658652;0.9166341087079730040426991116066199080742192;0.00026746383581081957154870256109791462534616687;0.00040326012835248640093448024525943399336288451
0;5;1;R2;S1;R2;S3;0.9999990736623207910656326123966097;0.9046980581471258769238064777908679;0.9166341087079730040426991116066199080742192;0.9338989632418729402934801871825074196145742;0.0009653850022647028965502286640694400760467654;0.0014958383406059714454801913876111488849179292
0;5;2;R2;S2;R1;S2;0.9067154166016686710994818725847670;0.9999990844597171016352277333209399;0.9338989632418729402934801871825074196145742;0.91449726453779380520085201677473528105819700;0.00168400483117620166341561095243089507187720;0.001094071674551590258699400040218078459783446
0;5;3;R2;S3;R1;S2;0.9999990844597171016352277333209399;0.9112635178362782803612281924239727;0.91449726453779380520085201677473528105819700;0.9757825672995873035256561730058172056561840;0.006900875446277664906620596172154221983396580;0.01643769259992567887882006960298850797857005
0;5;4;R2;S2;R2;S3;0.9997734407855028675831903074656334;0.9967413735234359678937737567700509;0.9757825672995873035256561730058172056561840;1.0992729961529852098060497618133021808898960;0.014116560236268086109574410070816762088902215;0.021855197515705423160599509741428383921351587
0;5;5;R2;S3;NA;NA;0.9288021149952648017870002424266844;NA;1.0992729961529852098060497618133021808898960;NA;NA;NA
1;0;0;R1;S3;R1;S3;NA;0.8732812917746393637494012125029796;3.3393478484531018888222707765327051012848;3.3393478484531018888222707765327051012848;0E-41;0E-41
1;0;0;R1;S2;R2;S3;0.8732812917746393637494012125029796;0.8936569647714502363083910528426804;3.3393478484531018888222707765327051012848;2.8683181060471227503079411308045725119431;0.32094835985601015652289880497842449061976;0.187045914591871235576251629558240781697768
1;0;1;R1;S3;R1;I understand;0.8177536793008003352384817702395591;0.3993068255864694458625972613603343;2.8683181060471227503079411308045725119431;2.06295761960303977913202489388514007682325;-0.123486601932858097922319420535067436053705;0.437536979960250866305540107409034289577913
1;1;0;R2;S1;R2;S1;NA;0.9776060164603057897367714470284083;2.06295761960303977913202489388514007682325;2.06295761960303977913202489388514007682325;0E-42;0E-42
1;1;0;R2;S1;R2;S3;0.9776060164603057897367714470284083;0.9192748537649961612512662334566720;2.06295761960303977913202489388514007682325;2.5436215288327486860603211399040213638747;0.654144552507318695688483314002484914191679;0.62078051378275188517197885997811821571329
1;1;1;R2;S1;R1;S1;0.8759579403666899690653226565212643;0.9400560479017315199486484190275153;2.5436215288327486860603211399040213638747;2.0146762494647005054215254139004968723155;-0.2926711609245054141596453069814350526842040;1.0295431156303971276190212230799301499054652
1;1;2;R2;S2;R1;S3;0.9400560479017315199486484190275153;0.9982452210551963638030709411620053;2.0146762494647005054215254139004968723155;1.4855353199529138198720640513028465302398;0.390968387644151814835389389359697305128082;0.211356437591658779645942042980827516225519
1;1;3;R2;S1;R1;S3;0.9347725620760467390483578025857501;0.9205384753995352646913313970488687;1.4855353199529138198720640513028465302398;1.5077226444911121284418733491506953337991;0.03216847967327866225049759781328334370451521;0.03550602538772602264864424470349901153050637
