pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
1;0;0;R1;S1;R1;S2;NA;0.9350001249899869137839578194253696;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
1;0;0;R1;I understand;NA;NA;0.7538302001476874736045958253771643;NA;3.3318752136630403366694994898018017282134;NA;NA;NA
1;1;0;R2;S1;R1;I understand;NA;0.021230476720470124232997071486447734;3.3318752136630403366694994898018017282134;2.3186686854318365846521793005064699408447;1.15418106922285775085550272737386496277411;1.71980951000600161297929043694648586422788
1;2;0;R2;S1;R1;I understand;NA;0.021230476720470124232997071486447734;3.3318752136630403366694994898018017282134;2.3186686854318365846521793005064699408447;1.15418106922285775085550272737386496277411;1.71980951000600161297929043694648586422788
1;3;0;R2;S1;R1;I understand;NA;0.021230476720470124232997071486447734;3.3318752136630403366694994898018017282134;2.3186686854318365846521793005064699408447;1.15418106922285775085550272737386496277411;1.71980951000600161297929043694648586422788
1;4;0;R2;S1;R1;I understand;NA;0.021230476720470124232997071486447734;3.3318752136630403366694994898018017282134;2.3186686854318365846521793005064699408447;1.15418106922285775085550272737386496277411;1.71980951000600161297929043694648586422788
1;5;0;R1;S3;R2;S3;NA;0.9637264364499305036480644715329912;3.3318752136630403366694994898018017282134;2.3186686854318365846521793005064699408447;1.15418106922285775085550272737386496277411;1.71980951000600161297929043694648586422788
1;5;0;R1;S2;R2;S3;0.9347644600767210718928547066152013;0.8674854048707390131155208853854077;3.3318752136630403366694994898018017282134;0.57641940951692010182298428291342521194151;0.37362856546191146572336835705932267212326;3.562242950362902420303212656593134231154859
1;5;1;R1;S1;R1;I understand;0.030663156759445980421087874978517685;0.031311055221954749048197365830837131;1.9734763810019824774274098032437821914473;1.088417301672375281574941890640715450543;0.00902971838666182394484972793172178910387;2.37924692681812757745047113462671370328737
