pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S1;R1;S3;NA;0.8217189583639818882806276870832640;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
0;0;0;R2;S3;R1;I understand;0.9999893110506742572262884388622927;0.23027150849476003529067060019244096;3.308978125169862621149864231478368493798318;1.18497972439098643947305187125037856288268125;4.44857368507745566968111183850599107086503;4.07341239696822034444508287702649585542898679
0;1;0;R2;S3;R1;I understand;NA;0.23027150849476003529067060019244096;0.881220546787933940168999018823443678018491;1.18497972439098643947305187125037856288268125;2.4995445205957652980919243282920029062206100;2.61682253261325230326834899534736504858736400
0;2;0;R1;S2;R2;I understand;NA;0.07476919596100769230298860487030902;0.881220546787933940168999018823443678018491;1.18497972439098643947305187125037856288268125;2.4995445205957652980919243282920029062206100;2.61682253261325230326834899534736504858736400
0;3;0;R1;S2;R2;I understand;NA;0.07476919596100769230298860487030902;0.881220546787933940168999018823443678018491;1.18497972439098643947305187125037856288268125;2.4995445205957652980919243282920029062206100;2.61682253261325230326834899534736504858736400
0;4;0;R2;S1;R1;I understand;NA;0.23428111099623193005347048702713961;0.881220546787933940168999018823443678018491;1.18497972439098643947305187125037856288268125;2.4995445205957652980919243282920029062206100;2.61682253261325230326834899534736504858736400
0;5;0;R2;S1;R2;I understand;NA;0.23428111099623193005347048702713961;0.881220546787933940168999018823443678018491;1.18497972439098643947305187125037856288268125;2.4995445205957652980919243282920029062206100;2.61682253261325230326834899534736504858736400
1;0;0;R1;S2;R1;S2;NA;0.9209939305673082776038226487580610;3.308978125169862621149864231478368493798318;3.308978125169862621149864231478368493798318;1.946232518919189033494462954228875855800720;1.946232518919189033494462954228875855800720
1;0;0;R1;S2;R2;S2;0.7169079496207066391658506484931389;0.9941317165784261458312346694428590;3.308978125169862621149864231478368493798318;2.65422451990995055213525117981492630451821;8.457037296177069826117259051646312114892243;3.664759784458582476315474100646249778486054
1;0;1;R1;I understand;NA;NA;0.4936713312686763891084544010775556;NA;2.04157855813878613431698668661342745973915740;NA;NA;NA
1;1;0;R1;S1;R1;I understand;NA;0.7531830238885143954170700629551686;2.04157855813878613431698668661342745973915740;1.81895913099522899266155165924174136345513324887;2.540911743936506179344780996987013510405364334;3.953840236433243702890137185294047497951584616248
1;2;0;R1;S2;R2;S2;NA;0.8208663871461747367917858440748335;2.04157855813878613431698668661342745973915740;1.81895913099522899266155165924174136345513324887;2.540911743936506179344780996987013510405364334;3.953840236433243702890137185294047497951584616248
1;2;0;R1;I understand;NA;NA;0.4936713312686763891084544010775556;NA;2.04157855813878613431698668661342745973915740;NA;NA;NA
1;3;0;R2;S3;R1;S1;NA;0.9165661984629610702848406202588483;2.04157855813878613431698668661342745973915740;1.075488856319489326594182128778866010004233767214322660;3.851908499095985387718776041210522263074851670;4.972255517732190692929164663216315515872746649135941752
1;3;0;R2;S2;R2;I understand;0.6553220630312686819173707798697046;0.37137125594959003486490182019897647;2.04157855813878613431698668661342745973915740;0.3923864919139809535445235372058816265957385975332638;2.95763025544789579114709807249695320614105;2.4093036410708582885440464873936196818490343392866964
1;4;0;R1;S1;R1;I understand;NA;0.059591091339768715547405676006589893;0.28903645200402289812025001321424579255348;0.3923864919139809535445235372058816265957385975332638;0.135156912762552911605367616282247199089661;0.1264391769324235125627123739676653549013583115193904
1;5;0;R1;S3;R1;I understand;NA;0.07580721720572379781348234739981284;0.28903645200402289812025001321424579255348;0.3923864919139809535445235372058816265957385975332638;0.135156912762552911605367616282247199089661;0.1264391769324235125627123739676653549013583115193904
