pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S1;R1;S1;NA;0.9350001249899869137839578194253696;3.3318752136630403366694994898018017282134;3.3318752136630403366694994898018017117148;0.48160966910916278705148744988818694301460878972391254447209818194367338408;0.48160966910916278705148744988818693445188315951037406653259741256570058002
0;0;0;R2;S3;R2;S3;0.9744779460688678334339591872507540;0.9786801830408757142242759007679117;3.3318752136630403366694994898018017282134;2.87112866065525263048748631076466504049498;2.97131315073249831145663353067609536033399;1.10733296006999920657666335276377983509819
0;0;1;R2;S3;R2;S2;0.9740183498505237217967894857914439;0.9998444612365359698115450830734558;2.21377050912384879160728053085386001920735;2.2380393114807297565632735038684596661577173;4.19285930047802051554815182785051591463562;2.1690373194603074808120254121059665786756157
0;0;2;R2;S1;R2;S1;0.9595974491804457129134013263586106;0.8463129054382472750934956884128632;2.11464048738481064630584941055129018487492;1.2545909114239885758014522004471777675768089;1.534330064664829008131122313377402895996661;1.52100951986193890610204994579614268743747494
0;0;3;R2;S1;R1;S3;0.8001500019418272119892149047328090;0.9839513828305403313321817583756124;1.842139495546204276102180208282680940632347;1.5489614783454111314438525440769309063987731;0.863052817786728602088164396696027776089038;0.60332574666604769504388301129484012630221674
0;0;4;R2;S1;R1;S1;0.9642617761945280817574667317844565;0.8253440611372270854325976252261632;1.883499432412224439950206005891094680703890;0.82986109706114484231314177851578556624889407;0.00445513460570744424376819572924677654799692;2.42265147437998805944510910974627366847312090
0;0;5;R2;I understand;NA;NA;0.3736673658044704396984471145723465;NA;0.38291564344177235159567378176074917515378137;NA;NA;NA
0;1;0;R2;S3;R2;S2;NA;0.8249552896072003614180666564269488;0.38291564344177235159567378176074917515378137;0.836142263585763645311519695720849604970112221;1.017456929525645356108622015271472488346447919;1.3988344190839269585658778004947966977726083258
0;1;0;R2;S3;R2;S2;0.9999999629822525335647195972538726;0.8249210529252794397595936439399563;0.38291564344177235159567378176074917515378137;0.827247546319179900590994208830470289002803940;1.0183186449091540399152773743523811333543405444;1.4003931600123408100157586750075514063840534070
0;1;1;R2;S1;R1;S3;0.9999992186802455712162734790219215;0.8249150425713685964328054962208874;0.37705751450586708342991816452363144753204988;0.82610534915588636944265503346592925972328566;1.018444350581212236867807223044969584790598836;1.4002219864062325590180799101361357953852513449
0;1;2;R2;I understand;NA;NA;0.3799373241945162794412999224461532;NA;0.3973218603345550867556805567020268390932889;NA;NA;NA
0;2;0;R2;S3;R1;S1;NA;0.8249157868862237355877758372815673;0.3973218603345550867556805567020268390932889;0.82498555018595523764819783194658095940446130282;1.03520809487813245472805748426554161599740751;1.40227947992785383188690070402715639374942641989
0;2;0;R2;I understand;NA;NA;0.37310180778156011588105618478609431;NA;0.3973218603345550867556805567020268390932889;NA;NA;NA
