pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R3;S4;R2;S4;NA;1.5824307064340532898809137751185460;6.5855033579138608006673943690997482021670103786713522362953732975524551776;6.5855033579138608006673943690997482021670103786713522362953732975524551776;0E-75;0E-75
0;0;0;R3;S4;R2;S2;1.5824307064340532898809137751185460;1.5689783099408891225065386783629530;6.5855033579138608006673943690997482021670103786713522362953732975524551776;5.64197271087619448709280084746833658821856737580714155797252263104718241;0.9174801348492259717986676168372232552493993942467006439293832220088029691;0.7001109009154702466065579315153514737195382502188468952407400377147546417
0;0;1;R3;S4;R1;S1;1.5777455149950797887151288642727445;1.5676872355925655784744230740078585;5.64197271087619448709280084746833658821856737580714155797252263104718241;4.337740646037424805806582192984832814834652998026087336456647827147175;-0.16560810574146673079910272304516362686592830794327205518730420293623373;0.85225941801661626596360751453274577295899980863588474363625167898321087
0;0;2;R3;S3;R2;S1;1.5154940966919274178047614695385160;1.2744547220913948634640659596025381;4.337740646037424805806582192984832814834652998026087336456647827147175;2.975465830600902250534083482822992703584188676984002890517397275344;-0.314604997025721153877207018520296568682386616972901530907231670527435;1.03904046247991487240822401205971594546672082586722820778634641056809
0;0;3;R3;S3;R2;S3;1.3172678908200434060917952564246638;1.3974915573794458582335464723889749;2.975465830600902250534083482822992703584188676984002890517397275344;3.104030096795178237641774800858240718144365616574539322517204531;-0.110424393384754795582413113381267277270261321469721871868072366850;0.308351153193523425660280765406123882243258188866745396650845187786
0;0;4;R3;S3;R3;S2;1.3974915573794458582335464723889749;1.4830547216925919194803383581986497;3.104030096795178237641774800858240718144365616574539322517204531;3.9642409644489259186673580913443846203577678989711947821425523;0.4093542326675562255059673784495049889922575690710675217265025702;0.6241991955991137757821404211441015439319448110269040122922293790
0;0;5;R3;S3;NA;NA;1.5498133725723011715920106613207073;NA;3.9642409644489259186673580913443846203577678989711947821425523;NA;NA;NA
0;1;0;R3;S4;R1;S3;NA;1.3979702913582578967963456310512902;3.86865714889122516048754786266048605206138398656766763800116;3.86865714889122516048754786266048605206138398656766763800116;0E-61;0E-61
0;1;0;R3;S3;R3;S2;1.3966334882575558628903438849315576;1.5480354820812248335408513124558033;3.86865714889122516048754786266048605206138398656766763800116;3.340749943963567777598494378939026189363174203255376216569;-0.13239835842080870283813380994118630052757878121179553204342;0.33016573984127296645940010814218706315117007227212402002358
0;1;1;R3;S4;R2;S1;1.5011649019410563738194807396694334;1.4715547052557730692542881213092868;3.340749943963567777598494378939026189363174203255376216569;2.32678436907715051542402592714083539588647131226104476428;0.4939373729392559944076730416799518978683889023466727772810;0.4098971624467274595429393031920541456608016581471839369228
