pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S2;R3;S4;NA;1.5753357752796618698777356833183590;6.5855033579138608006673943690997482021670103786713522362953732975524551776;6.5855033579138608006673943690997482021670103786713522362953732975524551776;0E-75;0E-75
0;0;0;R2;S1;R3;S2;1.5789781520466141980312134851029554;1.0858246099310231953521241315088191;6.5855033579138608006673943690997482021670103786713522362953732975524551776;2.9104605188962542492646156651041304236984576385388141720119159019159024;10.9710112234193589296565323639587158036505566874744179323356192956187637440;2.690416369756408786152054735570360656230062276900670058095627559656433347
0;0;1;R2;S4;R3;S1;1.1542381857222969455893125491977923;1.5020254248481754456395832637718746;2.9104605188962542492646156651041304236984576385388141720119159019159024;2.6372632578529577250296406907795848852857188562132270176163196595007;0.05154624642343926851628618471000914404432010448713766537987442286;1.77937473685583949171195852347251048609809360121384005258863108595888
0;0;2;R2;S4;R2;S4;1.5374000279020399825725753130695341;1.3867782460827837238388167032124380;2.6372632578529577250296406907795848852857188562132270176163196595007;2.44051203005949070999143529526719690600434877463656248522411370846;0.10758560808831487297269880196995022699399599995918677127568916276;0.139541754820235916480904447166461082050767737642533507478177770331
0;0;3;R2;S4;R3;S3;1.3867782460827837238388167032124380;1.0867398522073657343426766045644365;2.44051203005949070999143529526719690600434877463656248522411370846;1.987983108253345778685958201006400359911490524650586213361157572;0.23721452736739889846153133904873000451569521812698077652140841441;0.28523942280664685693760570510258429212170781629022436179671570735
0;0;4;R2;S1;R2;S4;1.5733333151363311894945606655567381;1.5734996017911656301443798279036244;1.987983108253345778685958201006400359911490524650586213361157572;2.62007326810817646994841398444929885384132297343351109086619;2.03328281865921725589211559591308106490477993450517448471898660;1.6805103812107874257897735732086361604424653073023224716811602
0;0;5;R2;S1;NA;NA;1.5628771066197026159100122951277747;NA;2.62007326810817646994841398444929885384132297343351109086619;NA;NA;NA
0;1;0;R3;S2;R1;S3;NA;1.5502427417459326888615431305639396;2.6261073734373685559049415043222056752308537259736837423309;2.6261073734373685559049415043222056752308537259736837423309;0E-60;0E-60
0;1;0;R3;S2;R3;S2;1.5733027432390104980130046910727613;1.5494616286750489245730762520984030;2.6261073734373685559049415043222056752308537259736837423309;2.610096786105122793854253992942625392059220259608913106;0.013484186122646780183182473196397376772316240068893133764;0.002056476899359810799774580454629641066095354758791627343
0;1;1;R3;S2;R3;S2;1.5494616286750489245730762520984030;1.5494619560432352397307057420209877;2.610096786105122793854253992942625392059220259608913106;2.61011111587799780133058460348361375892083299930263172;2.3888221821260974887586706953518076038124474991615E-7;2.7141794630850983028075862301836759752812962464784E-7
0;1;2;R3;S2;R1;S3;1.5494619560432352397307057420209877;1.5494625378507090726671715512403263;2.61011111587799780133058460348361375892083299930263172;2.610135374815359735940379193003760750470439190609933;3.9685587573163560983610184964688666852682175948E-7;4.8048319818271296487986799264109130857790599174E-7
