pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S3;R3;S3;NA;1.5707855785644418946394442067227526;6.578251322089486443257513452079052773742406803990886598620236742508595105;6.578251322089486443257513452079052775366006803990886598520236542488595105;43.3436880812168937419248330310929851290100533261714158912301708438126535886;43.3436880812168937419248330310929852137296932261714158913301808438136535886
0;0;0;R2;S2;R1;S4;1.5756097518443751169156732861668574;1.4191804633784577924220969250178493;6.578251322089486443257513452079052773742406803990886598620236742508595105;4.96785782374571652989973627390911502968314528174233973508654297442485540;46.6930049119658693344822840686437644705672506518802699850525847434657799623;44.485769750549161488214841601460311471310340776081200366169495388099287770
0;0;1;R2;S4;R2;S1;1.4754615385905128566194306016861953;1.5392272488100280929659819775643255;5.21086481597201035633852874424288274267473798443778695067409305407615006;4.03772564176093902930419587545716300146509288749034179118785921983441;37.29401864143229600297250642463113577994495385866458550210165223057406138;41.29979767510332971128419218600838246330282727912827744922116437407202
0;0;2;R2;S1;R2;S4;1.5407245566342922582258582432458332;1.5767689844179274218263401124217335;3.31895674033587043361331119077365831639069953853215694678451437501791;4.1731033163024272557667333900199602866332441610273188329813521984;14.57544810122458493117613733444290776230333607647635865606370363181343;40.8831777347705302008803409883163711516861477597385712384263112175
0;0;3;R2;S1;R2;S4;1.1603226729831048139697998977703270;1.5782290857484643996812257654072207;2.64659779574760592182979393806314719528350719967258536235049443554;3.10391663083131610831104440048130401337554104051828237692871579;40.65528757491403576309237435387731853913406725944254414145366343704;38.66151200348134065627935165664115105478912582660645841183313413
0;0;4;R2;I understand;NA;NA;0.42233475825812842039701280153987834;NA;0.7750290488722098664125631210366560712864866720509536940246361253;NA;NA;NA
0;1;0;R3;S3;R1;S4;NA;1.5380250644299202743095926636340884;0.7750290488722098664125631210366560712864866720509536940246361253;2.925161026289090459382796916965038216145964779753298992964749;39.2244269631923533490538468478839913795839489158807205771337023291;37.916212863313109894171115785191493177149012523046787651783359
0;1;0;R3;S4;R2;S4;0.42233475825812842039701280153987834;1.5021962136895979303393226926799816;0.7750290488722098664125631210366560712864866720509536940246361253;2.4707192347030328048352058261166825720747164026691389701248;2.1998722050262186390386893886214468233983858245643237103899172141;37.5452404457961905444117480318340778328905457586003349507616
0;1;1;R3;S3;R1;S3;1.5295049681401604990845208885644399;1.4290563202522145646410946887912418;3.032381805492986614906790109183751047848719602923210901181703;2.31172370370646944389845175710605633294338622099194492789;35.447480196291496798854591516159968979509284425728012939111901;40.80824146363617280214767017097357732483587031372768055267
0;1;2;R3;S1;R3;S1;1.5674117210042633046266328068136770;1.5019963600940854133481951775354742;2.3399010631380300277123252454992542520430385515846625378973;2.46563393292740416023002662116122815633969203090129634;37.6380541286150987393550014667431489441201480803618686825823;27.38086606115269535696940635647666018943688575877676668
0;1;3;R3;S2;R1;S3;1.5286710619594510148373703150285596;1.5486481638475062296536756387154795;2.54588407552818954427371568079627229919045262547511478673;2.011309831698885408182226947384482273732660763175874;31.68762976395037662812587593753802738884502581317881960928;25.919644038727261776720830900603995444184670383056211
0;1;4;R3;S2;R1;S3;1.5293130894649761645983829990020307;1.5151264096197627943897795050274775;2.604067561435660685144211618098644883074126922764013835;2.2647507387129931795464716768218126704431329174282;18.874974867583701009526538638958842151894733750947743063;28.4752747023613045426162532080958874660576393175061
0;1;5;R3;S3;NA;NA;1.4835792235708012383044493078244997;NA;2.641904048285502263678614219494334768946297835826489;NA;NA;NA
0;2;0;R3;S2;R1;S4;NA;1.5030278273939487483974968302921450;2.4559870999717294953958094478200168438012338320320;2.0676096122519706714618213531465074647341514499;6.8453603973572046007138345383052188540058569556663;27.78957570627694027006209323847877148575186748065
0;2;0;R3;S3;R2;S4;1.5288751986201520443893595155218595;1.5566807017720212396735244652662619;2.4559870999717294953958094478200168438012338320320;1.87050540219330033437290289587682897907101892;1.0436460374272118317476714627648809673082191940618;27.683422594137396636967385786296124802243989196
0;2;1;R3;S3;R1;S4;1.5389291468114094255265362324606611;1.5582889653233586900502793783515755;2.43596296044562971065711498544160589119138313294;1.946357280810603144442510599516403892732970;0.03867690194905252133401967452825279797580561952;12.9462322647292367587942479041391510616942308
0;2;2;R3;S1;R2;S4;1.4952014059048146110259066969557167;1.5335369677964582116771994017670736;2.495699071356683096651572637805653128751758549;2.1780433632526061172219541421136775572098;0.001765880733366751242997276485247560766150155;0.3835919020851487460798728087508986021378
0;2;3;R3;S3;R1;S1;0.8101912072227553936721362901640609;1.5606894317707078591770761588436879;1.4388634514970364178361044531689886188224253;2.14438938563339584401734937225191271128;-0.0000013223794999794051799009534650651261409;0.38643917530335610815689355109927476245
0;2;4;R3;S3;R1;S3;1.5374193163673873472166296167173940;1.5637271978198454522945883699873202;2.5776546332988818198317882376798776512745;2.22339347599344542327495163334586432;0.0;0.0
0;2;5;R3;S3;NA;NA;1.3315473115083016656591396716030322;NA;2.44376968954265214979230975370900936760;NA;NA;NA
0;3;0;R3;S3;R3;S2;NA;1.5000000000000000000000000000000000;2.565282084254608701506028789362586319;1.0000000000000000000000000000000000;0.0;0.0
0;3;0;R3;S3;R1;I understand;1.4959442811895603784493833410645908;0.0;2.565282084254608701506028789362586319;0.0;0.0;0.0
0;4;0;R1;S3;R1;I understand;NA;0.0;2.1619781796795536988583511157951562;0.0;0.0;0.0
0;5;0;R3;S3;R1;I understand;NA;0.0;2.1619781796795536988583511157951562;0.0;0.0;0.0
1;0;0;R2;S4;R3;S3;NA;1.5563598077316876765073620031150515;6.578251322089486443257513452079052773742406803990886598620236742508595105;6.578251322089486443257513452079052775366006803990886598520236542488595105;43.3436880812168937419248330310929851290100533261714158912301708438126535886;43.3436880812168937419248330310929852137296932261714158913301808438136535886
1;0;0;R2;S1;R3;S1;1.5756097518443751169156732861668574;1.3809668389842165151225305805415656;6.578251322089486443257513452079052773742406803990886598620236742508595105;4.0233935292967503897829532287306073559328990143064352761944823884123144;34.8913360615508779945828443902347171670260017886606169491299654845922227035;43.53447036776241757049555385385116043723998891981983196009877866887241561
