pair;round;nrTurns;success
0;0;7;true
0;1;7;true
0;2;7;true
0;3;1;true
0;4;2;false
0;5;1;false
1;0;7;true
1;1;7;false
1;2;1;false
1;3;3;false
1;4;1;true
1;5;1;false
2;0;7;false
2;1;4;false
2;2;1;false
2;3;1;false
2;4;1;true
2;5;4;true
3;0;7;false
3;1;7;false
3;2;7;false
3;3;4;false
3;4;1;true
3;5;1;true
4;0;7;false
4;1;2;false
4;2;5;true
4;3;1;false
4;4;1;false
4;5;1;true
5;0;7;false
5;1;7;false
5;2;7;false
5;3;3;false
5;4;1;true
5;5;1;true
6;0;7;false
6;1;3;false
6;2;2;false
6;3;3;true
6;4;1;false
6;5;2;false
7;0;7;false
7;1;3;false
7;2;7;false
7;3;3;false
7;4;1;true
7;5;4;false
8;0;7;true
8;1;6;false
8;2;2;true
8;3;1;false
8;4;1;false
8;5;1;false
9;0;7;false
9;1;4;false
9;2;3;false
9;3;1;false
9;4;7;false
9;5;2;true
10;0;6;true
10;1;1;false
10;2;7;false
10;3;3;true
10;4;1;false
10;5;1;true
11;0;7;true
11;1;7;false
11;2;3;true
11;3;7;true
11;4;1;false
11;5;1;false
12;0;7;false
12;1;2;false
12;2;1;true
12;3;5;false
12;4;4;true
12;5;1;false
13;0;7;true
13;1;6;true
13;2;1;true
13;3;1;false
13;4;1;true
13;5;1;false
14;0;7;true
14;1;6;true
14;2;3;false
14;3;2;true
14;4;5;true
14;5;1;true
15;0;7;true
15;1;7;true
15;2;2;false
15;3;1;false
15;4;3;true
15;5;3;true
16;0;7;true
16;1;7;true
16;2;3;false
16;3;1;true
16;4;7;false
16;5;3;false
17;0;7;true
17;1;7;false
17;2;7;true
17;3;3;false
17;4;1;true
17;5;1;true
18;0;6;false
18;1;7;false
18;2;6;false
18;3;1;true
18;4;4;true
18;5;1;false
19;0;6;true
19;1;1;true
19;2;3;true
19;3;5;true
19;4;1;true
19;5;1;true
20;0;7;false
20;1;1;false
20;2;7;true
20;3;2;false
20;4;1;false
20;5;1;false
21;0;7;false
21;1;2;false
21;2;1;false
21;3;1;false
21;4;1;false
21;5;5;false
22;0;7;false
22;1;5;true
22;2;7;true
22;3;4;true
22;4;1;true
22;5;1;false
23;0;7;false
23;1;3;true
23;2;4;false
