pair;round;nrTurns;success
0;0;5;false
0;1;1;true
0;2;1;true
0;3;1;false
0;4;1;true
0;5;1;false
1;0;7;true
1;1;7;false
1;2;7;false
1;3;1;false
1;4;1;false
1;5;1;true
2;0;2;true
2;1;3;true
2;2;1;false
2;3;7;false
2;4;7;false
2;5;4;false
3;0;6;true
3;1;7;true
3;2;7;true
3;3;2;false
3;4;1;true
3;5;1;true
4;0;7;false
4;1;3;true
4;2;2;false
4;3;7;false
4;4;4;false
4;5;1;true
5;0;7;false
5;1;7;false
5;2;7;true
5;3;1;false
5;4;1;false
5;5;1;false
6;0;2;true
6;1;1;true
6;2;7;true
6;3;7;true
6;4;6;false
6;5;1;false
7;0;3;false
7;1;1;false
7;2;7;false
7;3;7;false
7;4;5;false
7;5;1;true
8;0;7;false
8;1;7;true
8;2;7;false
8;3;1;false
8;4;1;true
8;5;1;false
9;0;2;true
9;1;3;true
9;2;7;true
9;3;7;true
9;4;4;false
9;5;1;false
10;0;3;false
10;1;2;false
10;2;1;false
10;3;1;false
10;4;1;true
10;5;1;false
11;0;3;false
11;1;1;false
11;2;2;false
11;3;1;false
11;4;1;true
11;5;1;false
12;0;7;false
12;1;7;false
12;2;3;false
12;3;5;false
12;4;1;false
12;5;1;false
13;0;7;true
13;1;7;true
13;2;7;true
13;3;1;false
13;4;1;false
13;5;1;false
14;0;7;false
14;1;7;false
14;2;7;false
14;3;1;false
14;4;1;false
14;5;1;true
15;0;2;true
15;1;1;true
15;2;7;true
15;3;7;false
15;4;6;false
15;5;1;false
16;0;7;true
16;1;7;false
16;2;7;true
16;3;1;false
16;4;1;false
16;5;1;true
17;0;7;false
17;1;7;false
17;2;7;false
17;3;1;false
17;4;1;false
17;5;1;false
18;0;3;false
18;1;1;false
18;2;1;false
18;3;1;false
18;4;1;false
18;5;1;false
19;0;7;true
19;1;7;false
19;2;7;false
19;3;1;true
19;4;1;false
19;5;1;false
20;0;2;false
20;1;4;true
20;2;2;false
20;3;7;false
20;4;7;false
20;5;2;false
21;0;4;true
21;1;7;false
21;2;5;true
21;3;6;false
21;4;1;true
21;5;1;false
22;0;7;false
22;1;7;true
