pair;round;turn;initiatorIntention;initiatorSignal;responderInference;responderSignal;entropyInitiatorListen;entropyResponderListen;entropyInitiatorLexicon;entropyResponderLexicon;KLDivItoR;KLDivRtoI
0;0;0;R2;S3;R3;S1;NA;1.5834296813468291069310534999984633;6.5855033579138608006673943690997482021670103786713522362953732975524551776;6.5855033579138608006673943690997482021670103786713522362953732975524551776;0E-75;0E-75
0;0;0;R2;S4;R3;S3;1.5347024871409674976458423332431237;1.5824637946275955350063336394656994;6.5855033579138608006673943690997482021670103786713522362953732975524551776;4.1813411894209500768609144115392930839424658930221772083594458020054813;1.0986634957201720106808878227499348384433595253291704021951036965326345420;1.535623285965805568381885188584676989002914644447045978756844336150811495
0;0;1;R2;S4;R3;S3;1.4310880351064495840620468929248253;1.5334458151155084712423865045806256;4.1813411894209500768609144115392930839424658930221772083594458020054813;3.9823010297853947925089025295144817336182163504288936136135412376306;0.13954388342368216066076465981307624720650750910782073470756629556833967;0.4766430025934220133335201407288331860183284338813906209589805785857550
0;0;2;R2;S2;R2;S4;1.4846654364306004729966073213615539;1.5675660586443972719902933976870177;3.9823010297853947925089025295144817336182163504288936136135412376306;3.75195010591500925674564733246376311506639508399180204434341441273;0.4083978702519579362974818942703946860176852710442961152645690532417;0.4726471405361809078571363274577043030204609992762522243945111023809
0;0;3;R2;S3;R2;S2;1.3066269484579500492478460150993477;1.5824671701788748685451356438536896;3.75195010591500925674564733246376311506639508399180204434341441273;3.85309516678608101700541276399117779217631802273221794639542040;0.75631655364530100058968119847823718294637869241179687137681400515;1.21233540676769375911589452361933905802774037666255353325191485828
0;0;4;R2;S4;R3;S2;1.5701597641781834629130304121651202;1.5244533280730761925213301771474168;3.85309516678608101700541276399117779217631802273221794639542040;3.782977139868861862945733069324151432510186099328327435586166;0.424037735123679444918400401824212486918351678259869286840958892;0.457349753972957578789293134192564479944054146002830505437990891
0;0;5;R2;S4;NA;NA;1.5300578729398190801329385287790614;NA;3.782977139868861862945733069324151432510186099328327435586166;NA;NA;NA
0;1;0;R1;S1;R2;S3;NA;1.5774950784120512362480912440786250;2.6628970751936097990926340870626437867242346852978777998258;2.6628970751936097990926340870626437867242346852978777998258;0E-60;0E-60
0;1;0;R1;S2;R3;S2;1.1169901359579874169323622170573872;1.5572482827655092183944281930594228;2.6628970751936097990926340870626437867242346852978777998258;3.28982382276427110497584388483359174893805447719662031320;1.15380586788611870714154455913763691584467987203113811486155;0.70952715203141990826625137918602450957879583920524578349683
0;1;1;R1;S3;R3;S2;1.5572482827655092183944281930594228;1.5233341165273977587979099772614829;3.28982382276427110497584388483359174893805447719662031320;3.241971759140458536232310437646861097152059701987272237;0.37370383671001120595270906396463950799427861066778698432;0.48693653976899639400796872212965542442516550115993648058
0;1;2;R1;S4;R2;S1;1.4346591055750345848281238552794818;1.1207137803096877454040299209492003;3.241971759140458536232310437646861097152059701987272237;1.8026855873871349793363281454048174085933566485890060;0.65657995751344893220312960100730583203766343288384621;0.55888298171984734697691475390346097694170119308472721
0;1;3;R1;S3;R2;S1;1.5059143411929236024519332393953471;1.5838683991736467605353062570675300;1.8026855873871349793363281454048174085933566485890060;3.1026472630505348451523872399940547932995091184440;1.551242312011811924890152724669499647754660865832049;1.468017110138207969301251831970008300542847344003186
0;1;4;R1;S3;R2;S4;1.5729292094142044197585127080786796;1.5819064553723126701778633598299415;3.1026472630505348451523872399940547932995091184440;2.82960744697145802299085109046801313778438143687;0.1716823058534382695407297505274678364160234139518;0.0737485424540405686846963608831754658987880470880
0;1;5;R1;S3;NA;NA;1.5636101447290857165766607761682662;NA;2.82960744697145802299085109046801313778438143687;NA;NA;NA
0;2;0;R3;S2;R3;S2;NA;1.5480659668277875369413328212350230;2.82298971122156574767160440253383013452776559;2.82298971122156574767160440253383013452776559;0E-45;0E-45
0;2;0;R3;S3;R3;S1;1.5480659668277875369413328212350230;1.5570101411209736425664302145519828;2.82298971122156574767160440253383013452776559;3.083376696431743845554714181006017805579322;0.16186284061351130955490016659861629447019589;0.30459933066077176639150329593909440527689454
0;2;1;R3;S3;R1;S1;1.5711526228811761981124914425296859;1.5777426571205207976633219496267515;3.083376696431743845554714181006017805579322;2.8651364991043773262135414102989130293824;0.21703361437497885508660040007514141088110;0.09859319499760955147213365160052724479862
