pair;round;nrTurns;success
151;5;1;true
152;0;7;true
152;1;7;false
152;2;7;true
152;3;1;true
152;4;1;false
152;5;1;false
153;0;7;true
153;1;7;false
153;2;7;false
153;3;1;true
153;4;1;false
153;5;1;false
154;0;7;false
154;1;7;true
154;2;4;true
154;3;5;false
154;4;1;false
154;5;1;false
155;0;7;false
155;1;7;false
155;2;7;false
155;3;1;true
155;4;1;true
155;5;1;true
156;0;7;false
156;1;7;false
156;2;7;false
156;3;1;true
156;4;1;false
156;5;1;false
157;0;7;true
157;1;1;true
157;2;1;true
157;3;6;false
157;4;7;true
157;5;2;true
158;0;7;true
158;1;3;true
158;2;1;true
158;3;1;true
158;4;1;true
158;5;1;true
159;0;7;true
159;1;7;false
159;2;7;false
159;3;1;false
159;4;1;true
159;5;1;true
160;0;7;false
160;1;7;false
160;2;7;false
160;3;7;true
160;4;7;true
160;5;3;false
161;0;7;true
161;1;7;true
161;2;7;false
161;3;1;true
161;4;1;true
161;5;1;false
162;0;7;true
162;1;7;true
162;2;7;true
162;3;1;true
162;4;1;true
162;5;1;false
163;0;7;true
163;1;7;false
163;2;7;true
163;3;1;true
163;4;1;true
163;5;1;false
164;0;7;true
164;1;7;true
164;2;7;false
164;3;1;false
164;4;1;false
164;5;1;false
165;0;7;true
165;1;7;true
165;2;7;false
165;3;1;false
165;4;1;true
165;5;1;false
166;0;7;false
166;1;7;false
166;2;7;false
166;3;1;true
166;4;1;false
166;5;1;true
167;0;4;true
167;1;1;true
167;2;1;true
167;3;1;true
167;4;1;true
167;5;1;true
168;0;5;true
168;1;2;true
168;2;7;true
168;3;7;false
168;4;2;false
168;5;1;true
169;0;7;false
169;1;7;true
169;2;7;false
169;3;1;true
169;4;1;false
169;5;1;true
170;0;7;false
170;1;7;true
170;2;7;false
170;3;7;true
170;4;1;false
170;5;1;true
171;0;7;false
171;1;7;false
171;2;7;true
171;3;1;false
171;4;1;false
171;5;1;false
172;0;7;true
172;1;7;true
172;2;7;false
172;3;1;true
172;4;1;false
172;5;1;false
173;0;7;false
173;1;1;true
173;2;1;true
173;3;3;true
173;4;1;true
173;5;1;true
174;0;7;true
174;1;7;false
174;2;7;true
174;3;1;true
174;4;1;true
174;5;1;false
175;0;7;true
175;1;7;false
175;2;7;false
175;3;1;true
175;4;1;true
175;5;1;true
176;0;6;true
176;1;7;false
176;2;7;false
176;3;2;false
176;4;1;false
176;5;1;false
177;0;6;true
177;1;1;true
177;2;1;true
177;3;3;true
177;4;7;false
177;5;6;true
178;0;7;false
178;1;7;false
178;2;7;true
178;3;1;false
178;4;1;false
178;5;1;false
179;0;6;true
179;1;7;true
179;2;7;false
179;3;2;false
179;4;1;true
179;5;1;false
180;0;7;true
180;1;7;false
180;2;7;false
180;3;1;true
180;4;1;false
180;5;1;false
181;0;7;false
181;1;7;true
181;2;7;false
181;3;1;true
181;4;1;false
181;5;1;true
182;0;7;false
182;1;7;false
182;2;7;false
182;3;1;false
182;4;1;true
182;5;1;false
183;0;7;true
183;1;7;true
183;2;7;false
183;3;1;true
183;4;1;true
183;5;1;false
184;0;7;true
184;1;7;false
184;2;7;true
184;3;1;true
184;4;1;false
184;5;1;true
185;0;7;true
185;1;2;false
185;2;1;false
185;3;1;true
185;4;1;false
185;5;3;true
186;0;7;false
186;1;7;false
186;2;7;false
186;3;1;false
186;4;1;false
186;5;1;true
187;0;6;true
187;1;1;true
187;2;7;true
187;3;1;true
187;4;1;true
187;5;5;true
188;0;7;false
188;1;7;false
188;2;7;false
188;3;1;true
188;4;1;false
188;5;1;false
189;0;5;false
189;1;1;true
189;2;1;false
189;3;4;true
189;4;1;true
189;5;3;true
190;0;7;false
190;1;7;true
190;2;7;false
190;3;1;false
190;4;1;false
190;5;1;false
191;0;7;true
191;1;7;true
191;2;7;false
191;3;1;false
191;4;1;true
191;5;1;false
192;0;7;true
192;1;2;true
192;2;7;false
192;3;3;true
192;4;4;true
192;5;1;false
193;0;7;false
193;1;7;false
193;2;7;true
193;3;1;false
193;4;1;false
193;5;1;true
194;0;7;false
194;1;7;false
194;2;7;false
194;3;1;false
194;4;1;true
194;5;1;false
195;0;7;false
195;1;7;false
195;2;6;true
195;3;1;true
195;4;2;false
195;5;1;false
196;0;7;false
196;1;7;false
196;2;7;true
196;3;1;false
196;4;1;false
196;5;1;false
197;0;7;true
197;1;7;false
197;2;1;false
197;3;7;true
197;4;1;true
197;5;1;false
198;0;7;false
198;1;7;true
198;2;7;false
198;3;2;false
198;4;1;true
198;5;1;false
199;0;7;false
199;1;7;false
199;2;7;false
199;3;1;true
199;4;1;true
199;5;1;true
200;0;7;true
200;1;7;false
200;2;7;false
200;3;1;false
200;4;1;false
200;5;1;false
201;0;7;true
201;1;7;true
201;2;7;true
201;3;1;true
201;4;1;false
201;5;1;true
202;0;7;false
202;1;7;false
202;2;7;false
202;3;1;false
202;4;1;false
202;5;1;true
203;0;7;true
203;1;7;false
203;2;7;true
203;3;1;false
203;4;1;false
203;5;1;true
204;0;7;true
204;1;7;false
204;2;7;true
204;3;1;false
204;4;1;false
204;5;1;false
205;0;7;true
205;1;3;true
205;2;7;false
205;3;5;false
205;4;1;false
205;5;1;false
206;0;7;true
206;1;7;false
206;2;7;true
206;3;1;false
206;4;1;false
206;5;1;false
207;0;7;true
207;1;5;true
207;2;2;true
207;3;7;false
207;4;2;false
207;5;1;false
208;0;7;false
208;1;1;true
208;2;7;false
208;3;7;false
208;4;1;true
208;5;1;true
209;0;4;true
209;1;1;true
209;2;1;false
209;3;1;true
209;4;1;true
209;5;1;true
210;0;7;false
210;1;7;true
210;2;7;false
210;3;1;true
210;4;1;false
210;5;1;false
211;0;7;false
211;1;7;true
211;2;7;false
211;3;1;false
211;4;1;false
211;5;1;true
212;0;7;true
212;1;7;false
212;2;7;true
212;3;1;false
212;4;1;false
212;5;1;false
213;0;7;false
213;1;4;false
213;2;7;true
213;3;2;true
213;4;1;true
213;5;1;true
214;0;7;false
214;1;7;false
214;2;7;false
214;3;1;false
214;4;1;true
214;5;1;false
215;0;7;false
215;1;7;false
215;2;7;true
215;3;1;false
215;4;1;false
215;5;1;false
216;0;7;false
216;1;7;false
216;2;1;true
216;3;1;true
216;4;1;true
216;5;7;false
217;0;7;false
217;1;7;true
217;2;7;false
217;3;1;true
217;4;1;false
217;5;1;false
218;0;5;true
218;1;1;true
218;2;1;true
218;3;7;false
218;4;7;false
218;5;3;false
219;0;5;true
219;1;7;true
219;2;1;false
219;3;1;true
219;4;1;true
219;5;1;true
220;0;7;false
220;1;5;false
220;2;7;true
220;3;3;true
220;4;1;true
220;5;1;false
221;0;4;true
221;1;7;false
221;2;7;false
221;3;4;true
221;4;1;false
221;5;1;false
222;0;7;false
222;1;7;false
222;2;7;true
222;3;1;false
222;4;1;false
222;5;1;false
223;0;7;true
223;1;1;true
223;2;7;false
223;3;7;false
223;4;1;false
223;5;1;true
224;0;7;true
224;1;1;true
224;2;7;true
224;3;7;true
224;4;4;false
224;5;1;false
225;0;7;true
225;1;7;false
225;2;7;false
225;3;7;true
225;4;2;true
225;5;1;false
226;0;4;true
226;1;1;false
226;2;7;false
226;3;7;false
226;4;4;true
226;5;1;false
227;0;7;true
227;1;4;false
227;2;1;true
227;3;7;false
227;4;4;false
227;5;1;false
228;0;7;true
228;1;7;true
228;2;7;true
228;3;2;false
228;4;2;false
228;5;1;false
229;0;7;false
229;1;7;false
229;2;7;true
229;3;1;false
229;4;1;false
229;5;1;false
230;0;7;false
230;1;7;true
230;2;7;true
230;3;1;false
230;4;1;false
230;5;1;false
231;0;7;true
231;1;2;true
231;2;7;false
231;3;6;false
231;4;1;false
231;5;1;false
232;0;7;false
232;1;7;false
232;2;7;false
232;3;1;false
232;4;1;false
232;5;1;false
233;0;7;false
233;1;7;false
233;2;7;true
233;3;1;false
233;4;1;false
233;5;1;false
234;0;7;false
234;1;7;false
234;2;7;false
234;3;1;false
234;4;1;false
234;5;1;false
235;0;7;true
235;1;7;false
235;2;7;true
235;3;1;true
235;4;1;false
235;5;1;false
236;0;5;true
236;1;7;false
236;2;7;false
236;3;3;false
236;4;1;false
236;5;1;false
237;0;7;false
237;1;7;false
237;2;7;false
237;3;1;false
237;4;1;true
237;5;1;false
238;0;7;true
238;1;7;true
238;2;7;true
238;3;1;false
238;4;1;true
238;5;1;true
239;0;7;true
239;1;2;false
239;2;5;true
239;3;7;false
239;4;3;true
239;5;1;true
240;0;7;false
240;1;7;false
240;2;7;true
240;3;1;true
240;4;1;false
240;5;1;false
241;0;7;false
241;1;1;true
241;2;1;false
241;3;2;false
241;4;2;false
241;5;1;true
242;0;7;true
242;1;7;false
242;2;5;true
242;3;1;true
242;4;1;true
242;5;4;true
243;0;7;false
243;1;7;true
243;2;7;true
243;3;1;true
243;4;1;true
243;5;1;false
244;0;7;false
244;1;1;true
244;2;1;true
244;3;2;true
244;4;2;true
244;5;1;true
245;0;7;true
245;1;7;true
245;2;4;true
245;3;4;true
245;4;1;true
245;5;1;false
246;0;7;false
246;1;3;true
246;2;7;true
246;3;5;true
246;4;1;false
246;5;1;true
247;0;7;true
247;1;7;true
247;2;7;false
247;3;1;true
247;4;1;false
247;5;1;false
248;0;7;false
248;1;2;true
248;2;1;true
248;3;1;true
248;4;7;true
248;5;6;true
249;0;7;false
249;1;7;false
249;2;7;false
249;3;1;false
249;4;1;false
249;5;1;true
250;0;7;true
250;1;7;true
250;2;7;false
250;3;1;false
250;4;1;false
250;5;1;false
251;0;7;false
251;1;7;true
251;2;7;false
251;3;1;false
251;4;1;false
251;5;1;false
252;0;7;false
252;1;5;true
252;2;1;true
252;3;1;true
252;4;7;false
252;5;3;false
253;0;7;false
253;1;7;false
253;2;7;false
253;3;1;true
253;4;1;false
253;5;1;false
254;0;3;true
254;1;7;false
254;2;7;true
254;3;5;true
254;4;1;false
254;5;1;false
255;0;7;true
255;1;7;true
255;2;7;false
255;3;1;true
255;4;1;false
255;5;1;false
256;0;7;true
256;1;7;false
256;2;7;false
256;3;6;false
256;4;1;false
256;5;1;false
257;0;7;true
257;1;7;false
257;2;7;false
257;3;1;true
257;4;1;true
257;5;1;false
258;0;7;true
258;1;7;true
258;2;7;false
258;3;1;false
258;4;1;false
258;5;1;false
259;0;7;false
259;1;2;false
259;2;1;true
259;3;1;true
259;4;1;false
259;5;1;true
260;0;6;true
260;1;1;true
260;2;1;false
260;3;1;true
260;4;1;true
260;5;1;true
261;0;7;true
261;1;1;true
261;2;7;true
261;3;7;false
261;4;3;true
261;5;1;true
262;0;5;false
262;1;7;false
262;2;7;false
262;3;3;false
262;4;1;false
262;5;1;false
263;0;7;false
263;1;7;false
263;2;7;false
263;3;1;false
263;4;1;false
263;5;1;false
264;0;7;false
264;1;4;true
264;2;7;true
264;3;4;false
264;4;1;false
264;5;1;true
265;0;5;true
265;1;1;true
265;2;7;false
265;3;7;true
265;4;3;false
265;5;1;false
266;0;7;false
266;1;7;false
266;2;7;false
266;3;1;false
266;4;1;false
266;5;1;false
267;0;7;true
267;1;7;false
267;2;7;false
267;3;1;false
267;4;1;false
267;5;1;false
268;0;7;true
268;1;5;true
268;2;7;false
268;3;3;false
268;4;1;true
268;5;1;false
269;0;7;true
269;1;3;true
269;2;7;false
269;3;1;true
269;4;1;true
269;5;5;false
270;0;4;true
270;1;1;true
270;2;1;false
270;3;2;true
270;4;4;true
270;5;3;true
271;0;7;false
271;1;7;false
271;2;7;true
271;3;1;false
271;4;1;true
271;5;1;true
272;0;7;false
272;1;7;true
272;2;7;false
272;3;1;false
272;4;1;false
272;5;1;true
273;0;7;false
273;1;7;true
273;2;7;true
273;3;1;true
273;4;1;false
273;5;1;true
274;0;7;false
274;1;7;false
274;2;4;true
274;3;4;false
274;4;1;true
274;5;1;false
275;0;7;false
275;1;7;true
275;2;7;true
275;3;1;true
275;4;1;true
275;5;1;false
276;0;7;true
276;1;3;true
276;2;7;true
276;3;5;true
276;4;1;false
276;5;1;false
277;0;7;true
277;1;7;false
277;2;7;false
277;3;1;false
277;4;1;false
277;5;1;false
278;0;4;true
278;1;5;false
278;2;2;false
278;3;1;false
278;4;1;false
278;5;1;true
279;0;7;false
279;1;7;true
279;2;7;false
279;3;1;true
279;4;1;false
279;5;1;true
280;0;7;false
280;1;7;true
280;2;7;false
280;3;1;false
280;4;1;false
280;5;1;false
281;0;7;true
281;1;7;false
281;2;7;true
281;3;7;true
281;4;3;true
281;5;1;false
282;0;7;false
282;1;7;true
282;2;7;false
282;3;2;false
282;4;1;false
282;5;1;false
283;0;7;false
283;1;7;true
283;2;7;true
283;3;1;true
283;4;1;true
283;5;1;false
284;0;7;true
284;1;7;false
284;2;4;true
284;3;4;false
284;4;1;false
284;5;1;false
285;0;7;true
285;1;7;false
285;2;7;false
285;3;1;false
285;4;1;false
285;5;1;true
286;0;7;false
286;1;7;true
286;2;7;true
286;3;1;false
286;4;1;false
286;5;1;false
287;0;7;true
287;1;7;false
287;2;7;true
287;3;1;true
287;4;1;false
287;5;1;false
288;0;7;false
288;1;3;true
288;2;3;true
288;3;3;true
288;4;2;true
288;5;6;false
289;0;7;false
289;1;7;true
289;2;6;false
289;3;2;true
289;4;1;false
289;5;1;true
290;0;7;true
290;1;7;true
290;2;7;true
290;3;1;true
290;4;1;false
290;5;1;false
